;number;text;x1;y1;x2;y2;fixations;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;y;diff_y;line;distance;pupil;fix_duration_avg;fix_distance
0;0;Profile;239;346;293;365;[];0.0;0.0;0;;;355.5;;1;427.08426868635655;;;[]
1;1;guided;301;346;359;370;[];0.0;0.0;0;;;358.0;2.5;1;386.62642403146737;;;[]
2;2;optimization;368;346;477;370;[2158.0];0.2268;0.2268;1;14.561;14.4256;358.0;0.0;1;344.0794579154065;14.49;0.2268;[90.29824000000002]
3;3;works;486;346;538;365;[];0.0;0.0;0;;;355.5;2.5;1;341.50566109416104;;;[]
4;4;by;546;346;566;370;[];0.0;0.0;0;;;358.0;2.5;1;336.304;;;[]
5;5;running;575;346;641;370;[];0.0;0.0;0;;;358.0;0.0;1;337.25173232966495;;;[]
6;6;the;649;346;677;365;[];0.0;0.0;0;;;355.5;2.5;1;355.4463106565603;;;[]
7;7;program;686;351;760;370;[];0.0;0.0;0;;;360.5;5.0;1;362.8618113819088;;;[]
8;8;and;769;346;799;365;[];0.0;0.0;0;;;355.5;5.0;1;405.6671341868354;;;[]
9;9;seeing;808;346;864;370;[];0.0;0.0;0;;;358.0;2.5;1;424.0300703480355;;;[]
10;10;which;873;346;922;365;[];0.0;0.0;0;;;355.5;2.5;1;470.09474423711646;;;[]
11;11;parts;932;347;975;370;[];0.0;0.0;0;;;358.5;3.0;1;509.14376099424015;;;[]
12;12;of;983;346;1000;365;[];0.0;0.0;0;;;355.5;3.0;1;551.550088894345;;;[]
13;13;the;1007;346;1034;365;[];0.0;0.0;0;;;355.5;0.0;1;570.596397955122;;;[]
14;14;program;230;455;304;475;[2159.0, 2180.0];0.9214;0.4204;2;13.6674;13.9032;465.0;109.5;2;337.4713850971072;13.79;0.4607;[0.03679999999997108, 0.0]
15;15;take;313;450;351;470;[];0.0;0.0;0;;;460.0;5.0;2;308.76357000034835;;;[]
16;16;long;359;450;395;475;[];0.0;0.0;0;;;462.5;2.5;2;278.28811501636216;;;[]
17;17;and;404;450;434;470;[2160.0, 2181.0];0.549;0.3064;2;14.3049;13.8288;460.0;2.5;2;263.12360547727377;14.07;0.2745;[3.63839999999999, 0.0]
18;18;improving;444;451;532;475;[2161.0];0.2908;0.2908;1;14.6525;14.5849;463.0;3.0;2;231.98286436579747;14.62;0.2908;[32.22496000000001]
19;19;those;540;450;588;470;[2162.0];0.3561;0.3561;1;13.8627;13.9984;460.0;3.0;2;236.30399999999997;13.93;0.3561;[37.30898029084144]
20;20;parts.;597;452;646;475;[];0.0;0.0;0;;;463.5;3.5;2;236.0838354469869;;;[]
21;21;This;654;450;690;470;[];0.0;0.0;0;;;460.0;3.5;2;258.2845248158704;;;[]
22;22;works;698;450;750;470;[];0.0;0.0;0;;;460.0;0.0;2;278.9664290902401;;;[]
23;23;because;759;450;830;470;[2163.0, 2165.0];0.486;0.4049;2;13.5158;13.1983;460.0;0.0;2;315.6448506777197;13.36;0.243;[19.5616, 28.265600000000006]
24;24;it;838;451;849;470;[];0.0;0.0;0;;;460.5;0.5;2;372.742050967368;;;[]
25;25;makes;857;450;913;470;[2164.0];0.469;0.469;1;15.0602;13.2416;460.0;0.5;2;387.6231795950288;14.15;0.469;[25.244799999999998]
26;26;it;922;451;932;470;[];0.0;0.0;0;;;460.5;0.5;2;440.93225937706114;;;[]
27;27;so;940;455;958;470;[];0.0;0.0;0;;;462.5;2.0;2;456.23110257780536;;;[]
28;28;you;966;455;997;475;[];0.0;0.0;0;;;465.0;2.5;2;476.21275724129856;;;[]
29;29;only;1006;450;1042;475;[];0.0;0.0;0;;;462.5;2.5;2;511.546516124741;;;[]
30;30;optimize;212;556;287;580;[];0.0;0.0;0;;;568.0;105.5;3;291.5168354647121;;;[]
31;31;the;295;555;323;575;[2166.0];0.5175;0.5175;1;14.3035;13.6503;565.0;3.0;3;262.00997797671755;13.98;0.5175;[2.532799999999952]
32;32;slow;331;555;369;575;[];0.0;0.0;0;;;565.0;0.0;3;223.39575591170038;;;[]
33;33;parts;378;557;421;580;[2167.0];0.4205;0.4205;1;14.1812;13.755;568.5;3.5;3;180.3475704282151;13.97;0.4205;[0.8553600000000188]
34;34;of;429;555;446;575;[];0.0;0.0;0;;;565.0;3.5;3;167.33668503756132;;;[]
35;35;the;453;555;480;575;[2168.0];0.4048;0.4048;1;14.5446;13.3269;565.0;0.0;3;148.6728857571548;13.94;0.4048;[11.62464]
36;36;program;489;560;563;580;[];0.0;0.0;0;;;570.0;5.0;3;126.30399999999997;;;[]
37;37;which;572;555;621;575;[2169.0, 2179.0];0.8081;0.4689;2;14.1438;13.4353;565.0;5.0;3;133.178441796561;13.79;0.4041;[14.174399999999991, 34.454079999999976]
38;38;is;631;556;643;575;[];0.0;0.0;0;;;565.5;0.5;3;154.41773913433644;;;[]
39;39;were;651;560;693;575;[2170.0];0.3236;0.3236;1;14.7361;13.7024;567.5;2.0;3;165.81755684896572;14.22;0.3236;[29.588480000000004]
40;40;you;701;560;731;580;[2171.0, 2182.0];1.0018;0.6144;2;14.152;13.245;570.0;2.5;3;197.0633962951009;13.7;0.5009;[48.69631999999996, 38.68032000000005]
41;41;will;740;555;767;575;[];0.0;0.0;0;;;565.0;5.0;3;231.1746935963363;;;[]
42;42;actually;776;555;844;580;[2172.0, 2183.0];0.7434;0.3556;2;14.5834;13.6702;567.5;2.5;3;259.13089773193775;14.13;0.3717;[31.305920000000015, 44.762879999999996]
43;43;notice;853;556;905;575;[2173.0];0.4042;0.4042;1;15.017;13.8413;565.5;2.0;3;330.47051995504825;14.43;0.4042;[27.841279999999983]
44;44;the;912;555;940;575;[2184.0];0.3878;0.3878;1;14.456;13.277;565.0;0.5;3;385.3272704589696;13.87;0.3878;[77.87167999999997]
45;45;speed;948;555;999;580;[2174.0];0.4855;0.4855;1;14.0993;10.5644;567.5;2.5;3;417.81358110927886;12.33;0.4855;[15.112005908733611]
46;46;ups;1008;560;1038;580;[];0.0;0.0;0;;;570.0;2.5;3;475.3525644817328;;;[]
47;47;in;1047;556;1060;575;[];0.0;0.0;0;;;565.5;4.5;3;514.309067934214;;;[]
48;48;the;265;660;293;680;[2175.0];0.5501;0.5501;1;14.4896;13.1703;670.0;104.5;4;258.0783845256321;13.83;0.5501;[0.6668799999999919]
49;49;program.;302;665;382;685;[2176.0, 2186.0];0.938;0.5985;2;14.8327;13.7981;675.0;5.0;4;169.0819013358911;14.32;0.469;[8.882240000000024, 57.67647999999997]
50;50;Improving;392;661;482;685;[2187.0];0.2908;0.2908;1;15.5861;13.6809;673.0;2.0;4;71.00569948504138;14.63;0.2908;[22.000319999999988]
51;51;the;491;660;519;680;[2177.0];0.3074;0.3074;1;13.4493;12.3771;670.0;3.0;4;40.45372367730815;12.91;0.3074;[10.169599999999946]
52;52;fast;526;660;559;680;[2188.0];0.3558;0.3558;1;13.8075;13.5409;670.0;0.0;4;26.303999999999974;13.67;0.3558;[26.303999999999974]
53;53;parts;567;662;611;685;[];0.0;0.0;0;;;673.5;3.5;4;27.421913852975273;;;[]
54;54;of;619;660;651;680;[2178.0];0.292;0.292;1;13.3149;12.3093;670.0;3.5;4;74.09199524483054;12.81;0.292;[22.56670221238359]
55;55;a;646;656;655;689;[];0.0;0.0;0;;;672.5;2.5;4;97.80845648184;;;[]
56;56;program;660;665;734;685;[];0.0;0.0;0;;;675.0;2.5;4;112.30477709946264;;;[]
57;57;does;743;660;784;680;[];0.0;0.0;0;;;670.0;5.0;4;195.04741105526105;;;[]
58;58;not;792;662;820;680;[];0.0;0.0;0;;;671.0;1.0;4;243.68939525420464;;;[]
59;59;make;828;660;875;680;[2185.0];0.0823;0.0823;1;14.8047;12.4837;670.0;1.0;4;279.5060724910283;13.64;0.0823;[1.1584000000000287]
60;60;it;884;661;894;680;[];0.0;0.0;0;;;670.5;0.5;4;335.2989587806082;;;[]
61;61;much;902;660;949;680;[];0.0;0.0;0;;;670.0;0.5;4;353.2463069295417;;;[]
