;number;text;x1;y1;x2;y2;fixations;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;y;diff_y;line;distance;pupil;fix_duration_avg;fix_distance
0;0;A;221;137;233;155;[];0.0;0.0;0;;;146.0;;1;713.0847067513973;;;[]
1;1;good;241;136;283;161;[];0.0;0.0;0;;;148.5;2.5;1;690.8515079542972;;;[]
2;2;machine;292;136;366;156;[245.0];0.5171;0.5171;1;12.7918;13.2484;146.0;2.5;1;675.4984894451848;13.02;0.5171;[54.45248000000001]
3;3;learning;375;136;444;161;[];0.0;0.0;0;;;148.5;2.5;1;660.5399509815636;;;[]
4;4;model;454;136;506;156;[246.0];0.3393;0.3393;1;14.802;15.2436;146.0;2.5;1;663.88608;15.02;0.3393;[5.710080000000005]
5;5;for;515;136;539;156;[247.0];0.2269;0.2269;1;14.2935;14.5935;146.0;0.0;1;664.3301562045234;14.44;0.2269;[2.533825571265658]
6;6;binary;547;136;602;161;[248.0];0.4363;0.4363;1;15.4726;14.2703;148.5;2.5;1;661.2858876784884;14.87;0.4363;[0.0]
7;7;classification;610;136;722;156;[249.0];0.3235;0.3235;1;15.8757;14.9868;146.0;2.5;1;674.5175849766456;15.43;0.3235;[0.9075200000000052]
8;8;on;730;141;750;156;[];0.0;0.0;0;;;148.5;2.5;1;705.6930695725489;;;[]
9;9;the;759;136;786;156;[];0.0;0.0;0;;;146.0;2.5;1;716.046311101961;;;[]
10;10;Amazon;794;137;864;156;[250.0];0.3555;0.3555;1;16.3618;14.8273;146.5;0.5;1;729.8817490818128;15.59;0.3555;[0.0]
11;11;reviews;874;141;940;156;[];0.0;0.0;0;;;148.5;2.0;1;766.5854105334424;;;[]
12;12;dataset;948;136;1013;156;[251.0];0.3561;0.3561;1;15.4316;12.8848;146.0;2.5;1;806.1362036546469;14.16;0.3561;[0.0]
13;13;is;1022;141;1034;156;[];0.0;0.0;0;;;148.5;2.5;1;850.2999271096795;;;[]
14;14;a;1042;141;1050;156;[];0.0;0.0;0;;;148.5;0.0;1;862.9376698480177;;;[]
