;ID;x;y;duration;pupil_r;pupil_l;word;word_number;distance
1358;1360;627.8144;462.41792;1.24536;17.2906;17.8985;;;
1359;1361;109.72160000000001;460.1856;0.25879;18.4775;18.9842;a;2.0;0.0
1360;1362;169.7408;456.46848;0.24292;17.2992;18.4317;chat-based;3.0;0.0
1361;1363;287.23199999999997;429.49632;0.24268;17.517;17.8338;assistant;4.0;25.085868482920805
1362;1364;370.70079999999996;424.9088;0.29102;17.2873;17.679;assistant;4.0;28.091200000000015
1363;1365;531.7248;427.008;0.2749;17.8471;18.4433;understands;6.0;25.99200000000002
1364;1366;682.4191999999999;437.52448;0.22656;17.052;16.9224;understands;6.0;15.48119659168504
1365;1367;818.0096000000001;451.31776;0.24292;17.1412;17.6082;can;8.0;6.682239999999979
1366;1368;928.9856;452.0448;0.27466;16.2904;17.0514;interact;9.0;0.9551999999999907
1367;1369;1074.3935999999999;437.47328;0.33984;16.4658;17.2443;third-party;11.0;15.609598166461582
1368;1370;973.7472;423.54688;0.20996;16.3654;16.6416;interact;9.0;29.453120000000013
1369;1371;957.1584;439.01952;0.38818;15.8179;17.0192;interact;9.0;13.98048
1370;1372;1151.2576;431.23712;0.22632;16.0156;17.1233;third-party;11.0;21.762879999999996
1371;1373;1024.6272000000001;460.68736;0.19409;15.3228;15.7981;with;10.0;0.0
1372;1374;308.352;525.09696;0.2915;16.4188;16.3891;systems,;12.0;27.903040000000033
1373;1375;448.0896;509.55264;0.29102;16.6228;16.4659;retrieve;14.0;42.44736
1374;1376;617.2416;512.3072;0.27466;15.1752;15.533;information;15.0;39.692800000000034
1375;1377;821.2224000000001;534.99904;0.40454;16.1848;16.1646;dynamically;16.0;17.000959999999964
1376;1378;954.0352;537.088;0.35571;15.0537;8.9287;do;18.0;17.3992926017123
1377;1379;641.9968;530.29888;0.22656;16.5806;15.7875;information;15.0;21.701119999999946
1378;1380;472.9216;519.36256;0.40454;15.3765;15.778;retrieve;14.0;32.63743999999997
1379;1381;614.8352;526.41792;0.14575;15.7085;15.6711;information;15.0;25.58208000000002
1380;1382;683.9168;500.3264;0.21021;17.7158;17.3391;information;15.0;51.67360000000002
1381;1383;1104.2816;435.52768;0.29102;15.5265;17.0642;third-party;11.0;17.472320000000025
1382;1384;932.5568;434.87232;0.19409;17.0888;17.124;interact;9.0;18.127679999999998
1383;1385;803.392;376.80128;0.14575;11.0886;7.8952;tasks,;7.0;78.8801533570923
