;number;text;x1;y1;x2;y2;fixations;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;y;diff_y;line;distance;pupil;fix_duration_avg;fix_distance
0;0;For;73;206;113;224;[];0.0;0.0;0;;;215.0;;1;1028.5778511942524;;;[]
1;1;this;132;205;188;224;[1003];0.3721;0.3721;1;14.2973;14.2694;214.5;0.5;1;967.5464412457862;14.28;0.3721;[9.420800000000014]
2;2;question,;207;205;334;229;[1002, 1004];0.5825;0.2104;2;14.327;14.5061;217.0;2.5;1;851.7541875255945;14.42;0.2913;[10.288319999999999, 8.117439999999988]
3;3;let's;357;205;428;224;[1005, 1006];0.5339;0.2913;2;16.9528;16.3793;214.5;2.5;1;788.6076464043356;16.67;0.267;[21.932556366315346, 23.936319999999995]
4;4;assume;447;210;533;224;[1007];0.2424;0.2424;1;18.1256;16.9382;217.0;2.5;1;721.5575014975491;17.53;0.2424;[39.50399999999999]
5;5;the;552;205;593;224;[];0.0;0.0;0;;;214.5;2.5;1;687.5203298575145;;;[]
6;6;earth;612;205;683;224;[1008];0.2588;0.2588;1;17.2909;16.7656;214.5;0.0;1;643.6168642658345;17.03;0.2588;[37.29952]
7;7;is;703;205;728;224;[];0.0;0.0;0;;;214.5;0.0;1;625.3774060256619;;;[]
8;8;a;747;210;758;224;[];0.0;0.0;0;;;217.0;2.5;1;614.7490447063627;;;[]
9;9;perfect;777;206;878;229;[1009];0.3071;0.3071;1;17.5737;16.5966;217.5;0.5;1;580.8808641773162;17.09;0.3071;[0.0]
10;10;sphere;898;205;983;229;[1010, 1012];0.696;0.4854;2;16.1183;17.4308;217.0;0.5;1;574.67616;16.77;0.348;[0.0, 18.434856028729957]
11;11;of;1002;206;1028;224;[];0.0;0.0;0;;;215.0;2.0;1;581.0085114414294;;;[]
12;12;6371\*10%3;1047;205;1193;224;[1011];0.3721;0.3721;1;17.9984;15.6943;214.5;0.5;1;585.7773658715276;16.85;0.3721;[0.10239999999998872]
13;13;meters;33;306;120;323;[];0.0;0.0;0;;;314.5;100.0;2;970.1294055369034;;;[]
14;14;in;140;304;165;323;[1013];0.2749;0.2749;1;18.587;17.5611;313.5;1.0;2;931.3083782976429;18.07;0.2749;[10.57759999999999]
15;15;radius;187;304;270;323;[];0.0;0.0;0;;;313.5;0.0;2;843.1183211669555;;;[]
16;16;(6371;291;304;360;328;[1014];0.2432;0.2432;1;18.9032;18.005;316.0;2.5;2;767.7793992335205;18.45;0.2432;[4.029440000000022]
17;17;km),;380;304;431;328;[];0.0;0.0;0;;;316.0;0.0;2;713.4047431068745;;;[]
18;18;and;454;304;495;323;[];0.0;0.0;0;;;313.5;2.5;2;670.6486885750136;;;[]
19;19;a;514;309;525;323;[];0.0;0.0;0;;;316.0;2.5;2;650.0839572604339;;;[]
20;20;typical;544;304;644;328;[1015];0.291;0.291;1;19.1476;17.4124;316.0;0.0;2;572.5571519834378;18.28;0.291;[26.09663999999998]
21;21;passenger;664;308;795;328;[1016];0.5176;0.5176;1;18.1643;16.802;318.0;2.0;2;504.3637396635345;17.48;0.5176;[14.542079999999999]
22;22;sedan;815;304;885;323;[];0.0;0.0;0;;;313.5;4.5;2;486.911703995073;;;[]
23;23;has;904;304;945;323;[1017];0.2266;0.2266;1;17.9721;16.3281;313.5;0.0;2;481.0010223350732;17.15;0.2266;[0.0]
24;24;the;964;304;1005;323;[1019];0.2102;0.2102;1;17.5556;16.6552;313.5;0.0;2;480.6779856487975;17.11;0.2102;[3.389760000000024]
