;number;text;x1;y1;x2;y2;fixations;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;y;diff_y;line;distance;pupil;fix_duration_avg;fix_distance
0;0;The;207;398;239;418;[];0.0;0.0;0;;;408.0;;1;367.48192313484805;;;[]
1;1;largest;248;398;308;422;[1704.0];0.3884;0.3884;1;14.7747;14.2931;410.0;2.0;1;310.05953749382775;14.53;0.3884;[40.43707510688673]
2;2;city;315;399;346;422;[];0.0;0.0;0;;;410.5;0.5;1;282.2642874876069;;;[]
3;3;in;354;399;368;417;[];0.0;0.0;0;;;408.0;2.5;1;271.11215684820627;;;[]
4;4;the;376;398;404;418;[1705.0];0.3398;0.3398;1;14.9131;14.2782;408.0;0.0;1;248.47627619329455;14.6;0.3398;[25.55583999999999]
5;5;world;412;398;459;418;[1703.0];0.2584;0.2584;1;15.808;14.6592;408.0;0.0;1;222.27526140100792;15.23;0.2584;[63.60767999999996]
6;6;is;468;399;480;418;[1706.0];1.0349;1.0349;1;14.7575;13.4782;408.5;0.5;1;215.15780773861405;14.12;1.0349;[28.894079999999974]
7;7;Chongqing,;489;398;589;422;[1707.0, 1708.0];1.4553;0.7602;2;14.17;13.5774;410.0;1.5;1;201.53408000000002;13.87;0.7276;[22.819826172309057, 10.138239999999996]
8;8;China;598;398;647;418;[1709.0];0.5661;0.5661;1;15.0835;14.282;408.0;2.0;1;212.60405788904035;14.68;0.5661;[0.77503999999999]
9;9;with;655;398;691;418;[];0.0;0.0;0;;;408.0;0.0;1;233.76869386401253;;;[]
10;10;82,403;700;398;761;422;[1710.0, 1713.0];0.6949;0.5823;2;13.2666;13.1857;410.0;2.0;1;255.08417746086567;13.23;0.3474;[4.537599999999998, 33.35231999999996]
11;11;km“2.;770;398;827;417;[1711.0];0.4363;0.4363;1;13.2427;12.1176;407.5;2.5;1;306.43147095376224;12.68;0.4363;[0.0]
12;12;I;837;399;842;417;[];0.0;0.0;0;;;408.0;0.5;1;358.77985895376906;;;[]
13;13;do;851;398;871;418;[];0.0;0.0;0;;;408.0;0.0;1;369.75845173692306;;;[]
14;14;not;880;400;908;418;[1712.0];0.3559;0.3559;1;14.5276;12.91;409.0;1.0;1;394.1951829118241;13.72;0.3559;[14.517119999999977]
15;15;understand;916;398;1014;418;[];0.0;0.0;0;;;408.0;1.0;1;425.32877710176916;;;[]
16;16;what;1023;398;1066;418;[];0.0;0.0;0;;;408.0;0.0;1;521.5755030969979;;;[]
17;17;you;211;508;242;527;[1714.0];0.4044;0.4044;1;14.5086;13.8837;517.5;109.5;2;316.69979727004306;14.2;0.4044;[28.294719999999984]
18;18;mean;251;508;299;522;[];0.0;0.0;0;;;515.0;2.5;2;264.86301967410697;;;[]
19;19;by;308;503;328;527;[1715.0];0.42;0.42;1;14.0139;12.7296;515.0;0.0;2;236.25115447524564;13.37;0.42;[24.137280000000032]
20;20;people;336;503;394;527;[];0.0;0.0;0;;;515.0;0.0;2;178.0662977401574;;;[]
21;21;moving;403;504;466;527;[1716.0];0.5169;0.5169;1;14.2903;13.2204;515.5;0.5;2;123.87517584603623;13.76;0.5169;[13.385279999999966]
22;22;there.;475;503;526;522;[1717.0];0.3565;0.3565;1;15.2532;14.4902;512.5;3.0;2;103.05311247549199;14.87;0.3565;[0.0]
23;23;Assuming;535;504;621;527;[];0.0;0.0;0;;;515.5;3.0;2;96.53408000000002;;;[]
24;24;you;630;508;660;527;[1718.0];0.3884;0.3884;1;13.7715;12.8106;517.5;2.0;2;129.5330567495665;13.29;0.3884;[0.0]
25;25;mean;670;508;717;522;[];0.0;0.0;0;;;515.0;2.5;2;162.1075247818139;;;[]
26;26;living;726;503;771;527;[1719.0];0.6144;0.6144;1;14.1905;13.1779;515.0;0.0;2;206.344573931292;13.68;0.6144;[0.0]
27;27;there,;780;503;832;527;[1720.0];0.4204;0.4204;1;14.6187;13.2084;515.0;0.0;2;255.32366281033654;13.91;0.4204;[5.305920000000015]
28;28;population;841;503;933;527;[1721.0];0.4684;0.4684;1;11.5098;11.3739;515.0;0.0;2;312.64749989546766;11.44;0.4684;[12.09504000000004]
29;29;of;942;503;959;522;[];0.0;0.0;0;;;512.5;2.5;2;411.1067773594671;;;[]
30;30;Chongqing;966;503;1060;527;[];0.0;0.0;0;;;515.0;2.5;2;433.26234453375525;;;[]
31;31;is;583;608;595;627;[1722.0];0.6959;0.6959;1;11.9694;11.325;617.5;102.5;3;39.371200000000044;11.65;0.6959;[39.371200000000044]
32;32;32;603;608;623;627;[];0.0;0.0;0;;;617.5;0.0;3;59.371200000000044;;;[]
33;33;million.;632;608;695;627;[];0.0;0.0;0;;;617.5;0.0;3;88.37120000000004;;;[]
