text;attention
The;5.429652343756246e-10
resistance;6.748786294055236e-10
an;4.818122380317611e-10
object;5.821751472169785e-10
feels;4.37396450797727e-10
while;4.3944936718071577e-10
moving;4.580139317648903e-10
through;4.3947440861576177e-10
air;6.200883113231215e-10
is;5.520790929586828e-10
proportional;6.496141055268116e-10
to;5.290297528548735e-10
the;4.030546163530478e-10
square;5.507807175021957e-10
of;4.611435181796049e-10
its;4.617225366254973e-10
velocity;4.404542911601804e-10
as;4.710311866960483e-10
well;4.0432436687388225e-10
as;5.070509398352763e-10
a;4.362825991613916e-10
constant;5.721437839043221e-10
that;4.24885167962548e-10
is;4.4116660177288953e-10
specific;4.772006738226478e-10
to;4.827199424428359e-10
shape;4.926570870631084e-10
and;4.430566234453307e-10
orientation;4.707102089767842e-10
relative;3.9366882238198115e-10
to;3.7415443583462426e-10
the;5.077954008880827e-09
direction;4.0835152536982285e-10
of;5.538969043076702e-10
movement.;0.25237225353820936
We;4.6465803370731886e-10
can;4.223915940326815e-10
express;4.449516922975672e-10
this;4.2865637024520116e-10
as;3.6425651245285744e-10
a;3.857400250644535e-09
formula;4.484595208774215e-10
like;4.064775358116067e-10
this:;6.306072225716741e-10
F_{air};1.870020162344131e-09
=;4.903005312687596e-10
c;4.963457105127559e-10
v2;6.840853570918788e-10
For;5.002400293644677e-10
simpler;5.168035310603955e-10
geometric;4.452284606286825e-10
shapes,;1.072930916207353e-09
such;4.2676365915405573e-10
as;4.0347835675415715e-10
a;4.1084185401710046e-10
sphere,;1.0167277803812716e-09
we;4.37387117529399e-10
can;4.832459428212101e-10
calculate;4.901718010063901e-10
the;3.9126168066806967e-10
constant;4.109424266368861e-10
c,;7.280681022156766e-09
however;4.5768141862604673e-10
for;5.047902371366208e-10
more;4.4872512464076033e-10
complex;5.357107831759116e-10
objects,;8.924405919201927e-10
such;4.47296513927805e-10
as;4.4996256450314457e-10
a;4.674538109422214e-10
pineapple;5.368793199670501e-10
or;4.950267986508126e-10
an;4.0979441589977234e-10
airplane,;7.423208747226402e-10
the;5.224419151976526e-10
value;4.781363103312314e-10
for;4.279877528564101e-10
the;3.821485059673701e-10
c;4.40140638708568e-10
needs;4.314590948444227e-10
to;4.5369941233702124e-10
be;4.685052376371069e-10
determined;4.687312340165174e-10
experimentally.;0.46295998150554923
Also;4.1699983469433913e-10
note;4.741039380838625e-10
that;4.02951530854182e-10
the;4.785867946541402e-10
formula;4.3667634137075306e-10
above;4.343490305141904e-10
is;3.903455220095662e-10
only;4.388759790221732e-10
true;4.755517654336804e-10
for;4.673624172143616e-10
subsonic;8.805437936659474e-10
speeds;4.696934743906587e-10
in;4.385994734806714e-10
the;4.337584979331545e-10
laminar;6.966104157393138e-10
flow;5.356911460625071e-10
regime.;0.28466770017350645
