;number;text;x1;y1;x2;y2;fixations;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;y;diff_y;line;distance;pupil;fix_duration_avg;fix_distance
0;0;110°F;42;354;113;373;[2416, 2421, 2423, 2425, 2438, 2440, 2451, 2479, 2484];3.9139;0.2266;9;14.1119;13.8139;363.5;;1;474.3975315001949;13.96;0.4349;[14.803677827134695, 26.728639999999984, 11.747520000000009, 1.4832000000000107, 6.823039999999992, 27.148480000000006, 5.265600000000006, 0.0, 19.652800000000013]
1;1;is;132;354;157;373;[2378, 2417, 2454, 2472];1.7795;0.4366;4;16.2904;17.0899;363.5;0.0;1;440.20265911677365;16.69;0.4449;[15.823039999999992, 2.7967999999999904, 21.78955500880183, 3.6672000000000082]
2;2;a;177;359;188;373;[];0.0;0.0;0;;;366.0;2.5;1;417.2157450210603;;;[]
3;3;lot;206;354;247;373;[];0.0;0.0;0;;;363.5;2.5;1;376.6530672827163;;;[]
4;4;more;265;359;323;373;[2379, 2473];0.4855;0.2428;2;17.3476;17.1067;366.0;2.5;1;332.63749922923364;17.23;0.2427;[2.054079999999999, 0.0]
5;5;than;342;354;397;373;[];0.0;0.0;0;;;363.5;2.5;1;302.2407204422965;;;[]
6;6;a;417;359;428;373;[2377];0.1943;0.1943;1;17.8192;17.7943;366.0;2.5;1;294.1429072635926;17.81;0.1943;[43.341127522684516]
7;7;human;447;354;517;373;[2380];0.3558;0.3558;1;18.6716;17.5249;363.5;2.5;1;287.44928000000004;18.1;0.3558;[8.728000000000009]
8;8;body;537;354;593;378;[2474, 2478];0.3398;0.2588;2;16.8987;16.9365;366.0;2.5;1;286.26867151939354;16.92;0.1699;[0.0, 0.0]
9;9;can;612;359;652;373;[2381];0.2752;0.2752;1;18.3635;18.3969;366.0;0.0;1;312.1140898669562;18.38;0.2752;[14.543040000000019]
10;10;biologically;672;354;848;378;[2382, 2385, 2418, 2419, 2422, 2424, 2426, 2439, 2455, 2475, 2476, 2477, 2485];4.6416;0.2909;13;17.5212;16.6099;366.0;0.0;1;335.7952952223697;17.07;0.357;[1.9692800000000261, 37.64159999999998, 77.55712, 89.56864000000002, 75.50912, 59.05344000000002, 72.40640000000002, 90.57075009777496, 91.36063999999999, 0.0, 0.0, 0.0, 56.05311999999998]
11;11;handle.;867;354;964;373;[2383, 2420, 2452, 2486];1.8286;0.3722;4;16.4475;16.6765;363.5;2.5;1;473.7715368122893;16.56;0.4572;[0.0, 92.25439999999998, 89.49984, 73.40114863511057]
12;12;The;985;354;1028;373;[];0.0;0.0;0;;;363.5;0.0;1;572.0686842447141;;;[]
13;13;normal;1047;354;1132;373;[2384];0.2911;0.2911;1;18.3152;17.5523;363.5;0.0;1;626.4485398606006;17.93;0.2911;[0.0]
14;14;human;1152;354;1222;373;[];0.0;0.0;0;;;363.5;0.0;1;721.3529767689869;;;[]
