;number;text;x1;y1;x2;y2;fixations;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;y;diff_y;line;distance;pupil;fix_duration_avg;fix_distance
0;0;Hurricane,;26;106;169;128;[];0.0;0.0;0;;;117.0;;1;1145.1601846851756;;;[]
1;1;typhoon,;192;106;304;130;[];0.0;0.0;0;;;118.0;1.0;1;1051.8622799341108;;;[]
2;2;and;327;106;368;125;[];0.0;0.0;0;;;115.5;2.5;1;1015.653360526211;;;[]
3;3;tropical;387;106;502;130;[];0.0;0.0;0;;;118.0;2.5;1;936.178131739994;;;[]
4;4;cyclone;522;106;623;130;[];0.0;0.0;0;;;118.0;0.0;1;880.0467323660633;;;[]
5;5;are;642;111;683;125;[];0.0;0.0;0;;;118.0;0.0;1;861.8827650836195;;;[]
6;6;different;701;106;832;125;[];0.0;0.0;0;;;115.5;2.5;1;821.835482288387;;;[]
7;7;names;852;111;922;125;[];0.0;0.0;0;;;118.0;2.5;1;810.0586595723705;;;[]
8;8;for;942;107;983;125;[];0.0;0.0;0;;;116.0;2.0;1;807.7005266484513;;;[]
9;9;the;1002;106;1043;125;[];0.0;0.0;0;;;115.5;0.5;1;807.9058707226885;;;[]
10;10;same;1062;111;1118;125;[];0.0;0.0;0;;;118.0;2.5;1;811.4798481466966;;;[]
11;11;weather;1135;106;1238;125;[];0.0;0.0;0;;;115.5;2.5;1;821.7360782807249;;;[]
12;12;phenomenon.;49;205;206;229;[];0.0;0.0;0;;;217.0;101.5;2;1048.8657997418857;;;[]
13;13;A;227;206;241;224;[];0.0;0.0;0;;;215.0;2.0;2;1026.6268043783903;;;[]
14;14;tropical;259;205;374;229;[];0.0;0.0;0;;;217.0;2.0;2;931.1352642168514;;;[]
15;15;cyclone;394;205;495;229;[];0.0;0.0;0;;;217.0;0.0;2;856.7903110260909;;;[]
16;16;is;514;205;539;224;[];0.0;0.0;0;;;214.5;2.5;2;836.7053925176923;;;[]
17;17;a;559;210;570;224;[];0.0;0.0;0;;;217.0;2.5;2;820.6468172534306;;;[]
18;18;rotating;591;205;705;229;[];0.0;0.0;0;;;217.0;0.0;2;756.9058099051596;;;[]
