text;attention
Americans;0.01812590905898626
go;0.011102820989988382
to;0.010998389392756625
school;0.015135658403803627
for;0.011455263897333676
12;0.013977159235238215
years;0.01864607496048265
(grades).;0.05154056939755462
At;0.011468781147176003
age;0.012650484282935484
6,;0.01787486530268486
they;0.012680703668173655
start;0.012344606753018433
primary;0.017394068534336303
(or;0.015961451202860442
elementary);0.014599475452509994
school.;0.02239892355633075
After;0.011492091729404009
this,;0.014997544722671105
they;0.011056061097433983
move;0.011245943965897424
on;0.010879616178806189
to;0.011044346465754189
secondary;0.012705294942457262
school;0.012376527782130836
which;0.01198889857806685
consists;0.01216320898780234
of;0.01113147905672727
2;0.011974849590036004
programs.;0.020667694820184813
The;0.010968987292511195
first;0.011365691187458293
program;0.011803450753986837
is;0.011506439750442571
middle;0.012787756251703678
school;0.014739268817014914
(a.k.a.;0.02443399665213076
junior;0.010537042629881583
high;0.010625371068016897
school,;0.012708016856080796
or;0.010451984724801931
just;0.010153923389130664
junior;0.00992222139821204
high).;0.013033693047935438
The;0.0100753957100896
second;0.010587107241082147
program;0.010185509346282838
is;0.010167652113974239
high;0.010984142599217313
school.;0.01445018276086435
After;0.010987375357959045
graduating;0.012133527453392228
high;0.010064626798939156
school;0.011400168401824668
(12th;0.012621010648117516
grade),;0.01298450669142741
a;0.010274214138111063
diploma;0.011304776974392994
is;0.010340267302849189
granted;0.010779205533576518
and;0.010523789868246777
the;0.009738979945837634
students;0.010399876901425893
can;0.010493821512000949
move;0.010243509285499542
on;0.009994651045892249
to;0.010245109232193971
higher;0.009904335321521615
education;0.01065675724543996
as;0.009780736413751365
either;0.009917294693911413
college;0.010636183246293932
or;0.009780910069662037
university.;0.010899313725127148
Does;0.010123752869895891
that;0.009973363379886479
explain;0.010474140950641237
it;0.009742848399570262
sufficiently?;0.010014349848251303
