text;attention
As;1.3979733103080188e-08
a;1.3096049560279974e-08
large-language;1.6296652542502046e-08
model,;1.9385993791477075e-08
my;1.4362275819511014e-08
mission;1.34868786561635e-08
is;1.300573712399782e-08
to;1.3201130073648754e-08
provide;1.26837857145359e-08
suggestions;1.49020526964817e-08
which;1.3396845834302488e-08
best;1.311873152497347e-08
match;1.3053030789307651e-08
your;1.3078881894764802e-08
use;1.3030307085282038e-08
case.;0.9999993245921451
If;1.3384682002824949e-08
you;1.2893000202185471e-08
want;1.2771066154710542e-08
to;1.25200741859281e-08
pick;1.3073869004531919e-08
a;1.2652043488454179e-08
song;1.4443966137203485e-08
for;1.244031038702999e-08
its;1.3037599211031023e-08
recognisability,;1.7486374113321327e-08
I;1.2881811916875262e-08
recommend;1.3693016087744614e-08
"""Faded""";2.4431574570495927e-08
by;1.3059103198515791e-08
Alan;1.302541306191438e-08
Walker;1.3090017610280099e-08
and;1.2976365171584307e-08
"""Waiting";1.731500729738383e-08
for;1.5307156017665606e-08
"Love""";1.4483235853231399e-08
by;1.2419450584195224e-08
Avicii.;1.6757977895733126e-08
Let;1.293782351504311e-08
me;1.41143982175774e-08
know;1.2926061627309412e-08
if;1.229329262000332e-08
there;1.244617768624963e-08
are;1.2269805596978744e-08
other;1.2265385047500046e-08
parameters;1.2373629857805173e-08
you;1.2226590225624086e-08
wish;1.2220977795495099e-08
to;1.2140740264583265e-08
specify.;1.2971772286122651e-08
