;ID;x;y;duration;pupil_r;pupil_l;word;word_number;distance
2008;2010;494.1952;386.11968;0.22681;10.4775;10.4722;;;
2009;2011;461.0304;370.176;0.24255;10.0855;11.1494;Model,;4.0;27.824000000000012
2010;2012;338.1376;413.39904;0.32385;11.1559;12.3948;Language;3.0;0.0
2011;2013;447.9488;382.85312;0.24268;8.7696;9.1023;Model,;4.0;15.14688000000001
2012;2014;541.952;480.94208;0.22644;8.9723;8.2612;not;7.0;62.942079999999976
2013;2015;600.3712;410.53184;0.22644;9.3105;9.5157;have;8.0;0.3712000000000444
2014;2016;710.8607999999999;477.62432;0.38843;7.4614;8.1266;to;11.0;59.62432000000001
2015;2017;807.872;446.9248;0.2749;7.2069;9.5042;the;14.0;28.924800000000005
2016;2018;874.9184;440.39168;0.35596;6.9102;8.3956;same;15.0;22.391680000000008
2017;2019;980.7872;492.06272;0.25879;6.6719;6.7705;a;18.0;74.06272000000001
2018;2020;408.57599999999996;537.71264;0.35608;8.3838;8.5097;program;24.0;10.712639999999965
2019;2021;445.2992;606.4128;0.25879;7.6379;9.0629;which;25.0;84.41279999999995
2020;2022;438.0032;575.7952;0.2749;8.6248;9.8603;the;39.0;32.26704128487765
2021;2023;561.5232000000001;545.7408;0.38806;9.2904;9.5768;question;41.0;62.259199999999964
2022;2024;621.9903999999999;398.75584;0.19397;9.269;9.9356;the;9.0;0.0
2023;2025;738.56;385.44384;0.48547;6.697;7.3903;think;12.0;12.556159999999977
2024;2026;892.1856;607.24224;0.16187;7.0156;6.6924;with;49.0;0.757759999999962
2025;2027;822.208;651.17184;0.32373;7.3879;6.6924;interact;48.0;24.171839999999975
2026;2028;485.6576;703.744;0.3396;7.7851;8.817;relevant;40.0;76.74400000000003
2027;2029;544.5248;701.61408;0.37207;7.2194;8.1556;question;41.0;69.61407999999994
2028;2030;649.0496;681.90208;0.25879;6.4141;6.823;how;43.0;54.902079999999955
2029;2031;752.2432000000001;652.11392;0.32324;6.6977;7.5082;wish;46.0;25.113920000000007
2030;2032;816.2688;643.28704;0.38806;6.5633;7.3554;interact;48.0;16.303445200374107
2031;2033;845.888;657.70496;0.43677;7.1987;7.3275;interact;48.0;30.70496000000003
2032;2034;803.9423999999999;629.4016;0.22656;6.9049;7.5958;to;47.0;2.4016000000000304
2033;2035;770.0096000000001;640.64512;0.42065;7.175;7.332;wish;46.0;13.64512000000002
2034;2036;860.3391999999999;622.592;0.25867;6.825;7.4975;interact;48.0;0.0
2035;2037;938.3936;643.93216;0.14563;6.493;9.8585;me?;50.0;16.932159999999953
2036;2038;778.6752;655.2576;0.30701;6.7914;7.8887;wish;46.0;28.257600000000025
2037;2039;652.5056;686.76608;0.22644;9.6957;11.1106;how;43.0;59.76607999999999
2038;2040;696.7808;674.42688;0.27527;6.2482;6.3505;you;45.0;43.41697588702371
