;ID;x;y;duration;pupil_r;pupil_l;word;word_number;distance
2056;2058;532.7232;295.13728;0.25891;10.0446;9.2678;;;
2057;2059;525.8368;374.15936;0.27478;9.9973;10.4533;have;8.0;9.159359999999992
2058;2060;404.31359999999995;444.24192;0.38843;8.8894;9.9374;how;24.0;7.424138350435054
2059;2061;317.0048;395.35616;0.32324;10.7042;9.5277;what;2.0;30.35615999999999
2060;2062;369.12640000000005;263.05536;0.2749;10.579;11.8122;it;3.0;83.00354017564311
2061;2063;444.56960000000004;370.13504;0.40405;8.9065;6.1586;be;5.0;5.135040000000004
2062;2064;622.6048000000001;382.1568;0.35596;9.8979;9.9262;sense;10.0;17.156799999999976
2063;2065;684.6976;335.44192;0.35571;12.2588;12.3318;taste.;12.0;11.558080000000018
2064;2066;754.5856000000001;367.9744;0.22656;9.23;8.5963;Many;13.0;0.0
2065;2067;835.5840000000001;425.984;0.38843;8.5512;9.9052;humans;14.0;60.98399999999998
2066;2068;893.7855999999999;394.1888;0.146;10.0313;10.4511;have;15.0;29.188800000000015
2067;2069;910.5920000000001;376.59648;0.40466;7.041;10.05;asked;16.0;11.681644250292825
2068;2070;965.632;329.02144;0.35608;8.8433;10.5579;asked;16.0;17.362687685770318
2069;2071;325.2736;520.00768;0.40405;8.5845;9.4488;what;40.0;34.99231999999995
2070;2072;451.9552;477.6448;0.24243;9.8616;10.9439;blueberry;43.0;77.35520000000002
2071;2073;536.192;512.9728;0.25879;9.0845;10.4533;pie;44.0;43.02719999999999
2072;2074;627.9168;481.77152;0.3717;8.9768;9.6281;like?;46.0;73.22847999999999
2073;2075;706.0096;493.09696;0.2749;9.2279;9.5969;you;48.0;66.90303999999998
2074;2076;801.6256;436.39808;0.32349;8.223;9.8239;no;32.0;19.601920000000007
2075;2077;925.7216;422.77888;0.25916;9.0428;11.1896;taste;35.0;29.221119999999985
2076;2078;973.952;442.63424;0.22656;6.5932;8.1936;myself.;36.0;7.365760000000023
2077;2079;799.5776;511.05792;0.1936;6.3274;10.3774;no;32.0;41.057920000000024
2078;2080;260.736;617.28768;0.16211;7.8327;10.1585;human,;39.0;38.28768000000002
2079;2081;410.8544;648.43776;0.25842;8.8581;8.8915;blueberry;43.0;73.26199146336116
2080;2082;517.0304;666.40896;0.33948;10.8411;11.5662;blueberry;43.0;86.40895999999998
2081;2083;573.312;550.4;0.21033;8.1448;9.0015;taste;45.0;6.600000000000023
2082;2084;611.6736000000001;614.3488;0.30737;10.5261;11.6659;like?;46.0;39.41751131667242
2083;2085;688.8832;577.75104;0.22632;7.2219;7.6748;Can;47.0;2.751039999999989
2084;2086;761.5616;611.0208;0.29138;11.1743;11.3883;describe;49.0;36.02080000000001
2085;2087;867.7760000000001;613.40672;0.24243;7.1828;8.1318;for;51.0;38.4477608861478
2086;2088;960.2176;649.472;0.30725;8.4112;9.7598;who's;53.0;74.4761098189211
2087;2089;1016.2944;540.9792;0.35559;8.4112;7.7735;who's;53.0;15.368874519625704
2088;2090;629.7472;681.39008;0.2428;7.62;8.3527;anything;56.0;0.0
2089;2091;677.6832;685.568;0.32373;7.2136;7.532;anything;56.0;5.711513480680986
2090;2092;701.2608;646.43072;0.21021;9.8811;10.4499;before?;57.0;13.569280000000049
2091;2093;766.2847999999999;550.53312;0.24292;9.1908;9.45;describe;49.0;4.4668799999999464
2092;2094;847.5776000000001;584.18176;0.37183;7.5246;7.6022;for;51.0;9.181760000000054
2093;2095;880.6272;563.67104;0.35608;7.4293;9.2231;someone;52.0;0.0
2095;2097;674.3552;619.78624;0.22644;7.498;8.244;anything;56.0;40.28266947928846
2096;2098;688.1279999999999;615.2192;0.25903;10.0519;9.9104;before?;57.0;44.7808
