;number;text;x1;y1;x2;y2;fixations;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;y;diff_y;line;distance;pupil;fix_duration_avg;fix_distance
0;0;I;213;242;218;260;[];0.0;0.0;0;;;251.0;;1;781.2851406982217;;;[]
1;1;would;226;241;277;260;[];0.0;0.0;0;;;250.5;0.5;1;734.9295361297163;;;[]
2;2;recommend;287;241;391;260;[1205];0.3236;0.3236;1;10.4465;10.7096;250.5;0.0;1;651.1823209177595;10.58;0.3236;[38.52672000000001]
3;3;ensuring;400;246;475;265;[1206];0.259;0.259;1;8.6101;9.0252;255.5;5.0;1;592.00869510155;8.82;0.259;[18.504639999999995]
4;4;that;484;241;519;260;[1207];0.4207;0.4207;1;10.7577;6.9107;250.5;5.0;1;569.8031230836139;8.83;0.4207;[40.04223999999999]
5;5;the;526;241;554;260;[];0.0;0.0;0;;;250.5;0.0;1;550.6460560794384;;;[]
6;6;entry;562;242;607;265;[];0.0;0.0;0;;;253.5;3.0;1;520.2983673584225;;;[]
7;7;is;616;242;628;260;[];0.0;0.0;0;;;251.0;2.5;1;515.6500277085613;;;[]
8;8;clean;636;241;681;260;[1208];0.275;0.275;1;9.9177;9.6418;250.5;0.5;1;495.8825819443954;9.78;0.275;[13.172480000000007]
9;9;using;690;246;735;265;[1209];0.2264;0.2264;1;11.5117;9.9525;255.5;5.0;1;476.0709769307934;10.73;0.2264;[0.0]
10;10;a;744;246;752;260;[];0.0;0.0;0;;;253.0;2.5;1;477.40676898829156;;;[]
11;11;healthy;762;241;826;265;[1210];0.3721;0.3721;1;11.0654;11.4227;253.0;0.0;1;463.94377145925773;11.24;0.3721;[7.670720000000017]
12;12;anal;834;241;869;260;[];0.0;0.0;0;;;250.5;2.5;1;468.6272;;;[]
13;13;douching;878;241;957;265;[1211, 1212, 1213, 1215];1.1488;0.2263;4;10.3761;9.4088;253.0;2.5;1;464.9362096845545;9.89;0.2872;[5.951040000000006, 9.46271999999999, 44.38112000000001, 15.227840000000015]
14;14;tool-;966;241;1006;260;[1214, 1216];0.7114;0.2586;2;9.6673;9.4999;250.5;2.5;1;484.46570061856806;9.58;0.3557;[50.80448000000001, 40.73856000000001]
15;15;clean;1015;241;1060;260;[];0.0;0.0;0;;;250.5;0.0;1;499.1479611055624;;;[]
16;16;until;212;346;248;365;[];0.0;0.0;0;;;355.5;105.0;2;697.4321465747331;;;[]
17;17;the;257;346;284;365;[1217];0.1937;0.1937;1;11.2359;11.3196;355.5;0.0;2;666.9766165884978;11.28;0.1937;[0.0]
18;18;evacuated;292;346;382;365;[1267];0.3558;0.3558;1;8.9996;6.9899;355.5;0.0;2;587.2573124924371;7.99;0.3558;[16.12864000000002]
19;19;water;391;347;441;365;[1218];0.2105;0.2105;1;10.0278;9.2347;356.0;0.5;2;542.1605879034735;9.63;0.2105;[10.859199999999987]
20;20;runs;449;351;486;365;[1219];0.3237;0.3237;1;10.9199;9.8956;358.0;2.0;2;509.6772145935504;10.41;0.3237;[43.557129127507935]
21;21;clear;494;346;536;365;[1220];0.4694;0.4694;1;10.0842;8.8193;355.5;2.5;2;475.9803179500597;9.45;0.4694;[2.1551999999999794]
22;22;in;544;346;558;365;[1266];0.2107;0.2107;1;11.536;10.5483;355.5;0.0;2;462.09012008031505;11.04;0.2107;[24.232640000000004]
23;23;the;566;346;594;365;[];0.0;0.0;0;;;355.5;0.0;2;440.7873490424152;;;[]
24;24;toilet,;601;346;651;370;[1221, 1226, 1232];0.7765;0.2751;3;11.3385;9.8769;358.0;2.5;2;406.85342701744565;10.61;0.2588;[48.37567999999999, 0.0, 21.485439999999983]
25;25;and;660;346;691;365;[];0.0;0.0;0;;;355.5;2.5;2;394.17014483068095;;;[]
26;26;shower;700;346;764;365;[1222, 1268];0.6309;0.4046;2;9.9127;8.0601;355.5;0.0;2;372.1387470767321;8.99;0.3155;[0.0, 71.55775999999997]
27;27;well.;771;346;810;365;[];0.0;0.0;0;;;355.5;0.0;2;365.1338591199671;;;[]
28;28;Ensure;820;347;879;365;[1223, 1269];0.7929;0.4044;2;10.939;10.0588;356.0;0.5;2;363.6272;10.5;0.3964;[13.654719999999998, 66.19871999999998]
29;29;that;887;346;922;365;[1224];0.3553;0.3553;1;10.9463;9.6503;355.5;0.5;2;366.2632810914029;10.3;0.3553;[35.261120000000005]
30;30;you;929;351;960;370;[];0.0;0.0;0;;;360.5;5.0;2;368.7629253000361;;;[]
31;31;use;970;351;999;365;[];0.0;0.0;0;;;358.0;2.5;2;385.12233780428784;;;[]
32;32;plenty;1007;346;1061;370;[1225];0.3235;0.3235;1;11.6326;9.0768;358.0;0.0;2;394.290348697302;10.35;0.3235;[17.032059388529603]
33;33;of;212;450;229;470;[];0.0;0.0;0;;;460.0;102.0;3;666.3715593239556;;;[]
34;34;lubrication;237;450;328;470;[];0.0;0.0;0;;;460.0;0.0;3;576.4140240103809;;;[]
35;35;during;337;450;392;475;[];0.0;0.0;0;;;462.5;2.5;3;517.5427007270414;;;[]
36;36;anal;401;450;436;470;[];0.0;0.0;0;;;460.0;2.5;3;482.3357244449554;;;[]
37;37;sex;445;456;474;470;[];0.0;0.0;0;;;463.0;3.0;3;450.7209947138473;;;[]
38;38;to;482;452;498;470;[];0.0;0.0;0;;;461.0;2.0;3;431.28515749540924;;;[]
39;39;avoid;507;450;553;470;[];0.0;0.0;0;;;460.0;1.0;3;388.6732909216171;;;[]
40;40;injury,;562;451;618;475;[];0.0;0.0;0;;;463.0;3.0;3;339.1356293223111;;;[]
41;41;and;627;450;658;470;[];0.0;0.0;0;;;460.0;3.0;3;318.061891895021;;;[]
42;42;use;667;456;696;470;[];0.0;0.0;0;;;463.0;3.0;3;297.551728403382;;;[]
43;43;adequate;704;450;786;475;[1233, 1271];0.5985;0.2266;2;10.7758;9.7517;462.5;0.5;3;259.9832284510676;10.26;0.2993;[5.962559999999996, 8.246399999999994]
44;44;protection,;795;451;890;475;[1234, 1235, 1272];1.0192;0.3719;3;9.8472;7.7928;463.0;0.5;3;253.62720000000002;8.82;0.3397;[5.6655999999999835, 34.46048000000002, 26.7568]
45;45;such;899;450;938;470;[1237];0.2103;0.2103;1;10.6314;10.0679;460.0;3.0;3;264.59178950950087;10.35;0.2103;[13.652537753487426]
46;46;as;946;455;965;470;[1236];0.372;0.372;1;10.3363;8.6026;462.5;2.5;3;278.33259075401145;9.47;0.372;[52.43456000000003]
47;47;a;978;455;981;470;[];0.0;0.0;0;;;462.5;0.0;3;291.67846522470603;;;[]
48;48;condom;990;450;1059;470;[1246];0.3881;0.3881;1;9.3144;8.7463;460.0;2.5;3;297.4173214119178;9.03;0.3881;[28.882560000000012]
49;49;if;211;555;222;575;[];0.0;0.0;0;;;565.0;105.0;4;639.8525197854893;;;[]
50;50;you;228;560;259;580;[];0.0;0.0;0;;;570.0;5.0;4;602.7478005566176;;;[]
51;51;are;268;560;295;575;[1227];0.2265;0.2265;1;6.0;10.0953;567.5;2.5;4;569.2577545153338;8.05;0.2265;[41.70240000000001]
52;52;unsure;304;560;363;575;[1238];0.5502;0.5502;1;10.2514;10.5854;567.5;0.0;4;504.1149621622433;10.42;0.5502;[20.6096]
53;53;that;371;555;406;575;[];0.0;0.0;0;;;565.0;2.5;4;463.34565831120074;;;[]
