;number;text;x1;y1;x2;y2;fixations;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;y;diff_y;line;distance;pupil;fix_duration_avg;fix_distance
0;0;LuaJIT;298;504;355;522;[4812.0, 4813.0];0.9224;0.6636;2;9.3803;10.0828;513.0;;1;146.0612588985868;9.73;0.4612;[12.661119999999983, 25.23583999999994]
1;1;is;363;504;375;522;[4804.0, 4811.0, 4818.0];0.9058;0.2588;3;9.5735;10.3591;513.0;0.0;1;126.1209710993378;9.97;0.3019;[19.383282003375978, 6.629759999999919, 33.694079999999985]
2;2;a;383;508;391;522;[];0.0;0.0;0;;;515.0;2.0;1;110.18432624942623;;;[]
3;3;tracing;399;504;459;527;[4803.0, 4806.0, 4814.0];1.1162;0.1941;3;8.9431;9.1848;515.5;0.5;1;42.04346502180808;9.06;0.3721;[55.109120000000075, 6.196799999999939, 7.190079999999966]
4;4;just;467;504;501;527;[4805.0, 4810.0, 4821.0];1.148;0.5496;3;10.7333;10.4408;515.5;0.0;1;5.480000000000018;10.59;0.3826;[0.0, 0.0, 5.480000000000018]
5;5;in;509;504;523;522;[4807.0];0.291;0.291;1;9.8641;9.6237;513.0;2.5;1;13.378077254972048;9.74;0.291;[0.0]
6;6;time;531;504;570;522;[4809.0];0.5984;0.5984;1;10.5346;10.0436;513.0;0.0;1;32.07556314454979;10.29;0.5984;[0.0]
7;7;compiler;578;503;655;527;[4808.0, 4820.0];0.5825;0.5017;2;10.4895;8.6123;515.0;2.0;1;77.50916430358414;9.55;0.2913;[0.0, 13.753919999999994]
8;8;for;662;503;686;522;[4815.0];0.2747;0.2747;1;8.736;7.5482;512.5;2.5;1;161.65526329519864;8.14;0.2747;[44.64736000000005]
9;9;the;693;503;721;522;[];0.0;0.0;0;;;512.5;0.0;1;192.60053621690673;;;[]
10;10;Lua;730;504;758;522;[];0.0;0.0;0;;;513.0;0.5;1;229.55454983737528;;;[]
11;11;programming;768;504;887;527;[4816.0, 4817.0, 4819.0];1.0349;0.5823;3;8.9291;9.0408;515.5;2.5;1;267.3713644933578;8.98;0.345;[0.0, 3.3910399999999754, 21.32128]
12;12;language.;897;503;982;527;[];0.0;0.0;0;;;515.0;0.5;1;396.35308520439196;;;[]
