;ID;x;y;duration;pupil_r;pupil_l;word;word_number;distance
5054;5056;572.5056000000001;420.23936;0.30737;9.1281;9.7842;;;
5055;5057;438.3488;486.67647999999997;0.24268;11.3344;7.2967;allowed;5.0;16.88590674587536
5056;5058;287.1168;508.79488000000003;0.29126;7.9971;8.7551;although;1.0;33.794880000000035
5057;5059;363.4688;544.12288;0.21021;9.5674;10.2599;should;3.0;74.12288000000001
5058;5060;489.9584;516.352;0.3396;10.4473;11.2054;allowed;5.0;46.351999999999975
5059;5061;598.3872;504.65792;0.37256;9.8498;10.6662;states,;8.0;29.65791999999999
5060;5062;626.2656000000001;491.49952;0.25879;9.5041;9.8687;states,;8.0;16.499520000000018
5061;5063;696.8704;488.02816;0.29102;10.445;10.4533;however,;9.0;13.028160000000014
5062;5064;433.44640000000004;532.54144;0.35547;10.21;10.6518;anything;19.0;22.458560000000034
5063;5065;454.2336;520.16128;0.29126;9.8415;10.6471;anything;19.0;34.83871999999997
5064;5066;563.7888;535.38816;0.27515;9.0364;10.278;unless;21.0;19.61184000000003
5065;5067;715.1488;490.17856;0.30762;8.6604;8.9888;about;24.0;64.82144
5066;5068;826.7904;511.00672;0.29102;7.3657;9.382;that;27.0;43.99328000000003
5067;5069;948.1344;475.84256;0.38843;8.9563;9.5425;helps!;28.0;89.67278277556464
5068;5070;1039.5392;470.82496;0.25854;8.7296;9.2983;not;17.0;0.9449315539233614
5069;5071;848.5120000000001;574.70976;0.11353;9.0352;8.1766;that;27.0;1.5120000000000573
5070;5072;535.2448;646.61504;0.32373;9.2051;9.6836;unless;21.0;71.61504000000002
5071;5073;657.8176000000001;630.09792;0.33984;8.4567;9.1662;read;23.0;55.097920000000045
5072;5074;767.7312000000001;557.50656;0.29102;8.3201;9.1819;Hope;26.0;0.0
5073;5075;848.9088;552.2944;0.29126;7.9889;8.5574;that;27.0;3.3111612464511877
