number;fix_duration;first_fix_duration;fix_number;fix_duration_n;first_fix_duration_n;fix_number_n;text
0;0.0;0.0;0.0;0.0;0.0;0.0;A
1;0.0;0.0;0.0;0.0;0.0;0.0;good
2;0.25855;0.25855;0.5;0.00865427743226869;0.011148144634834125;0.00641025641025641;machine
3;0.14565;0.14565;0.5;0.00584796495637615;0.007645348226846119;0.007142857142857143;learning
4;0.16965;0.16965;0.5;0.005678585056601753;0.007314959339778029;0.00641025641025641;model
5;0.11345;0.11345;0.5;0.0037974386953814844;0.004891730840541216;0.00641025641025641;for
6;0.33145;0.33145;1.0;0.011851080651321445;0.01535343647196555;0.013553113553113554;binary
7;0.28295000000000003;0.28295000000000003;1.0;0.010280431189853488;0.013336265132078511;0.013553113553113554;classification
8;0.0;0.0;0.0;0.0;0.0;0.0;on
9;0.13735;0.13735;0.5;0.005514713263015889;0.007209670984945516;0.007142857142857143;the
10;0.5254;0.3313;1.5;0.01990813898859825;0.015724243668032028;0.020695970695970695;Amazon
11;0.2184;0.2184;0.5;0.008768936124082055;0.011464085497721883;0.007142857142857143;reviews
12;0.38070000000000004;0.38070000000000004;1.0;0.014096313762955474;0.01831449863910878;0.013553113553113554;dataset
13;0.0;0.0;0.0;0.0;0.0;0.0;is
14;0.12095;0.12095;0.5;0.004856240037581156;0.006348814747937096;0.007142857142857143;a
15;0.1212;0.1212;0.5;0.004866277739188392;0.006361937556428078;0.007142857142857143;Long
16;0.6306;0.4286;1.5;0.023536953818807608;0.019996480670557593;0.020695970695970695;Short-Term
17;0.0;0.0;0.0;0.0;0.0;0.0;Memory
18;0.11305;0.11305;0.5;0.0037840497533087425;0.004874483662610706;0.00641025641025641;(LSTM)
19;0.1212;0.1212;0.5;0.004866277739188392;0.006361937556428078;0.007142857142857143;network
20;0.3156;0.3156;1.0;0.011428734731891925;0.01482186433049898;0.013553113553113554;with
21;0.0;0.0;0.0;0.0;0.0;0.0;a
22;0.37205;0.37205;1.0;0.013748675364782727;0.01785998080086392;0.013553113553113554;Convolutional
23;0.2914;0.2914;1.0;0.010455749526061986;0.01354970181074439;0.013553113553113554;Neural
24;0.29095000000000004;0.29095000000000004;1.0;0.010981975439806946;0.014290003820179118;0.013553113553113554;Network
25;0.47725;0.33125000000000004;1.5;0.017216205597374815;0.0160253136743937;0.019963369963369962;(CNN)
26;0.13745;0.13745;0.5;0.005518728343658783;0.007214920108341908;0.007142857142857143;layer.
27;0.0;0.0;0.0;0.0;0.0;0.0;This
28;0.2988;0.11285;1.0;0.010001539728338366;0.0048658600736454505;0.01282051282051282;model
29;0.0;0.0;0.0;0.0;0.0;0.0;can
30;0.0;0.0;0.0;0.0;0.0;0.0;be
31;0.25105;0.25105;1.0;0.008673044198787285;0.011203440929798112;0.013553113553113554;fine-tuned
32;0.0;0.0;0.0;0.0;0.0;0.0;or
33;0.299;0.299;0.5;0.010008234199374737;0.012892265503057061;0.00641025641025641;trained
34;0.0;0.0;0.0;0.0;0.0;0.0;from
35;0.21815;0.21815;0.5;0.0073019942829217355;0.009406179663852503;0.00641025641025641;scratch
