number;fix_duration;first_fix_duration;fix_number;fix_duration_n;first_fix_duration_n;fix_number_n;text
0;0.0;0.0;0.0;0.0;0.0;0.0;A
1;0.1537;0.1537;0.5;0.005894354152125725;0.007700015029307148;0.007142857142857143;suitable
2;0.4526;0.4526;1.0;0.019311552937574968;0.02641010093359586;0.016233766233766232;model
3;0.25915;0.25915;1.0;0.011040318210081524;0.015089220421834207;0.016233766233766232;for
4;0.0;0.0;0.0;0.0;0.0;0.0;binary
5;0.2672;0.2672;1.0;0.0114098978992673;0.01560884680723561;0.016233766233766232;classification
6;0.13785;0.13785;0.5;0.006328765236553956;0.008898198413364403;0.00909090909090909;on
7;0.0;0.0;0.0;0.0;0.0;0.0;the
8;0.4933;0.3316;1.5;0.02118124523560585;0.018601735512846284;0.025324675324675323;Amazon
9;0.39635;0.1534;1.0;0.01819663475885499;0.00990194876031991;0.01818181818181818;reviews
10;0.25865;0.12925;1.0;0.009919158760229791;0.0064751264966685035;0.014285714285714285;dataset
11;0.4453;0.3317;1.5;0.019098134795852453;0.018838702627153397;0.025324675324675323;could
12;0.0;0.0;0.0;0.0;0.0;0.0;be
13;0.15275;0.15275;0.5;0.007012831990450611;0.009859991350318554;0.00909090909090909;a
14;0.7439;0.19395;2.0;0.028528367298414622;0.00971644707178999;0.02857142857142857;fine-tuned
15;0.0647;0.0647;0.5;0.0024812278050913104;0.0032413205751214863;0.007142857142857143;BERT
16;1.25345;0.5095000000000001;3.5;0.05375518557041657;0.02985030810144331;0.05779220779220779;(Bidirectional
17;0.1456;0.1456;0.5;0.006684571769621009;0.009398459840303644;0.00909090909090909;Encoder
18;0.3235;0.3235;1.0;0.014056658644055088;0.019361511814529855;0.016233766233766232;Representations
19;0.0;0.0;0.0;0.0;0.0;0.0;from
20;0.16185;0.16185;0.5;0.007430617726051924;0.01044739509033753;0.00909090909090909;Transformers)
21;0.30705;0.30705;1.0;0.013362294912128248;0.018416006569092692;0.016233766233766232;model.
22;0.25075;0.25075;0.5;0.00961619585976269;0.012561995891989376;0.007142857142857143;Given
23;0.4204;0.4204;1.0;0.017222322659151777;0.02316385997162867;0.016233766233766232;the
24;0.43665;0.1698;1.0;0.01674541145429862;0.008506587846300285;0.014285714285714285;large
25;0.5099;0.33165;1.0;0.019554529487110655;0.016614899053153647;0.014285714285714285;number
26;0.1699;0.1699;0.5;0.006515619846754462;0.008511597615349932;0.007142857142857143;of
27;0.2184;0.2184;0.5;0.008375581957217037;0.010941335604428636;0.007142857142857143;training
28;0.0;0.0;0.0;0.0;0.0;0.0;samples
