text;attention
The;0.09139838299246937
molecular;0.012312116633788266
biological;0.01260769325903306
process;0.012354089917743458
of;0.009329453160905311
the;0.006318731338408611
appearance;0.00888760805584793
of;0.00848339698631123
consciousness;0.051835242745807225
is;0.009957553726128339
not;0.007367754411554913
fully;0.0067604141455750106
understood,;0.019906563873423884
but;0.009070516257029216
it;0.007456337475714968
is;0.006597279776045231
generally;0.007132847728005207
believed;0.008338086442068293
that;0.007988150780050295
it;0.0071641987062521315
involves;0.010040309034895284
the;0.006883968426628628
activity;0.006982382754863156
of;0.007084862590430818
neurons;0.01713255002332999
and;0.007777819895769488
synapses;0.010413669626526605
in;0.0072711236238287725
the;0.00671847366309535
cerebral;0.009939252347569122
cortex,;0.012236933672368538
especially;0.00753307783537266
in;0.006966422427153161
a;0.007174389722704694
posterior-cortical;0.016539890360221174
‘hot;0.007770163352293266
zone’;0.009179175766896494
that;0.006882904045361817
is;0.006206279101707046
responsible;0.006625037713199829
for;0.0066454741566782955
integrating;0.007565954057615836
sensory;0.00719829784287929
information.;0.01016667142960642
Consciousness;0.021741597264247316
also;0.0077368947588526416
depends;0.008440632349935024
on;0.008047250964464518
how;0.009057694202789174
different;0.0073195982488354185
brain;0.007715443267098566
regions;0.008262445784282653
communicate;0.008893166264545125
with;0.006886839804644915
each;0.0062664757030578165
other;0.007229722266986782
and;0.006960638479913424
how;0.007101668124364679
they;0.006648150853836021
are;0.006314253715751862
influenced;0.0067952248362868695
by;0.0070118457424761275
attention,;0.0088857564006456
memory,;0.007559884180120424
emotions,;0.0076961810616007495
and;0.006421975545885112
other;0.006327583388900169
factors.;0.008281241365988526
A;0.007048055496802096
relatable;0.0095938054592555
example;0.007568837350680019
of;0.006727970887176748
consciousness;0.012462419509051763
is;0.00841931952402467
when;0.008367916004191402
you;0.007311972414415616
are;0.006689357284967734
aware;0.007987795118193641
of;0.007065100604321738
your;0.006828670567255414
surroundings,;0.01248664766405821
your;0.006574191748591471
thoughts,;0.008709826658682815
your;0.006283099767733871
feelings,;0.007413575511262775
and;0.006334113347741069
your;0.00617777539150793
sense;0.0061402147074777706
of;0.006068768588668128
self.;0.00797174025129163
You;0.006391899670499249
can;0.006314426984334592
also;0.006688468504668974
experience;0.006929852388642724
different;0.00662443248389866
levels;0.00638219098023346
of;0.0063072589648732495
consciousness;0.008156674492163762
depending;0.007095253698435826
on;0.0067507707306111095
your;0.006425468066931452
state;0.006622519825333789
of;0.006389916227086542
wakefulness,;0.009281307820668296
sleep,;0.006955030983240106
or;0.006145445171456105
dreaming.;0.006504242690903083
