;number;text;x1;y1;x2;y2;fixations;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;y;diff_y;line;distance;pupil;fix_duration_avg;fix_distance
0;0;Oof,;334;503;369;527;[];0.0;0.0;0;;;515.0;;1;270.64160000000004;;;[]
1;1;come;378;508;425;522;[2506];0.8897;0.8897;1;14.0533;14.1107;515.0;0.0;1;214.64520211863675;14.08;0.8897;[0.0]
2;2;on,;433;508;460;527;[];0.0;0.0;0;;;517.5;2.5;1;179.64160000000004;;;[]
3;3;you;469;508;499;527;[];0.0;0.0;0;;;517.5;0.0;1;140.64160000000004;;;[]
4;4;gotta;508;504;553;527;[2507];0.469;0.469;1;15.1487;15.1605;515.5;2.0;1;86.64160000000004;15.15;0.469;[10.728959999999972]
5;5;give;561;504;597;527;[2513];0.3397;0.3397;1;14.2964;12.9119;515.5;0.0;1;42.64160000000004;13.6;0.3397;[6.766079999999988]
6;6;me;606;508;632;522;[2508];0.4205;0.4205;1;14.8811;14.3732;515.0;0.5;1;7.742118091995276;14.63;0.4205;[9.762560000000008]
7;7;a;640;508;648;522;[2514];0.4207;0.4207;1;13.9595;11.1274;515.0;0.0;1;1.2941377633003164;12.54;0.4207;[1.2941377633003164]
8;8;bit;658;503;679;522;[];0.0;0.0;0;;;512.5;2.5;1;18.40046718293855;;;[]
9;9;more;687;508;732;522;[];0.0;0.0;0;;;515.0;2.5;1;47.37472313956459;;;[]
10;10;than;740;503;778;522;[2509];0.356;0.356;1;15.3329;15.4092;512.5;2.5;1;100.36610380277992;15.37;0.356;[16.79455999999999]
11;11;that;786;503;821;522;[2511];0.4205;0.4205;1;15.1239;15.4503;512.5;0.0;1;146.36368262841157;15.29;0.4205;[18.3408]
12;12;to;829;504;845;522;[2510];0.5017;0.5017;1;15.2226;15.1493;513.0;0.5;1;189.36248306502105;15.19;0.5017;[10.709510564801736]
13;13;work;853;503;896;522;[];0.0;0.0;0;;;512.5;0.5;1;213.36202378246784;;;[]
14;14;with.;904;503;945;522;[2512];0.1782;0.1782;1;11.0303;14.8615;512.5;0.0;1;264.3613246913216;12.95;0.1782;[17.54208]
