;number;text;x1;y1;x2;y2;fixations;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;y;diff_y;line;distance;pupil;fix_duration_avg;fix_distance
0;0;Lua;235;137;263;156;[];0.0;0.0;0;;;146.5;;1;476.5490505265539;;;[]
1;1;is;273;137;285;156;[];0.0;0.0;0;;;146.5;0.0;1;461.4569786640571;;;[]
2;2;used;293;136;333;156;[4369.0];0.4849;0.4849;1;14.0563;13.26;146.0;0.5;1;430.59927259316174;13.66;0.4849;[20.07679999999999]
3;3;in;342;137;356;155;[];0.0;0.0;0;;;146.0;0.0;1;417.78236913225527;;;[]
4;4;many;365;141;413;161;[];0.0;0.0;0;;;151.0;5.0;1;382.6110264456057;;;[]
5;5;different;421;136;496;156;[4370.0];0.4851;0.4851;1;14.1487;14.5978;146.0;5.0;1;355.432519555766;14.37;0.4851;[0.0]
6;6;applications;504;136;609;161;[4371.0];0.2752;0.2752;1;15.4235;14.4819;148.5;2.5;1;336.152;14.95;0.2752;[12.085760000000022]
7;7;ranging;618;137;683;161;[];0.0;0.0;0;;;149.0;0.5;1;336.8883814526111;;;[]
8;8;from;692;136;732;156;[4372.0];0.3396;0.3396;1;14.7932;14.281;146.0;3.0;1;354.47304094636024;14.54;0.3396;[9.013760000000019]
9;9;games;741;141;799;161;[];0.0;0.0;0;;;151.0;5.0;1;366.1957563349963;;;[]
10;10;to;807;138;823;156;[];0.0;0.0;0;;;147.0;4.0;1;401.2685992670744;;;[]
11;11;robotics.;832;136;907;156;[4373.0];0.3723;0.3723;1;14.5556;13.2161;146.0;1.0;1;414.97543151102326;13.89;0.3723;[13.642240000000015]
12;12;The;915;136;947;156;[4374.0];0.3074;0.3074;1;14.9893;13.5349;146.0;0.0;1;467.23994602105665;14.26;0.3074;[0.0]
13;13;LuaRocks;956;136;1039;156;[4375.0];0.5981;0.5981;1;19.2437;11.0954;146.0;0.0;1;496.1589301400913;15.17;0.5981;[0.3545599999999922]
14;14;repositories;244;242;348;265;[4368.0, 4376.0];0.6472;0.2104;2;15.2295;14.8491;253.5;107.5;2;339.5121051711706;15.04;0.3236;[11.85888, 2.5814399999999864]
