;number;text;x1;y1;x2;y2;fixations;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;y;diff_y;line;distance;pupil;fix_duration_avg;fix_distance
0;0;Yes:;261;504;297;522;[];0.0;0.0;0;;;513.0;;1;680.8925996945644;;;[]
1;1;My;308;504;332;527;[3322.0];0.4851;0.4851;1;13.3246;17.6397;515.5;2.5;1;645.7121534544804;15.48;0.4851;[0.0]
2;2;dearest;340;503;406;522;[3297.0, 3307.0, 3311.0, 3313.0];2.1995;0.4526;4;16.0176;15.9182;512.5;3.0;1;572.0239808948768;15.97;0.5499;[6.319039999999973, 22.75423999999998, 7.95744000000002, 18.893759999999986]
3;3;without;413;503;480;522;[3298.0, 3312.0, 3314.0, 3317.0];1.5044;0.3718;4;16.1817;15.7639;512.5;0.0;1;498.1459235192259;15.97;0.3761;[26.29728, 8.571840000000009, 36.26080000000002, 19.651520000000005]
4;4;you;487;508;518;527;[];0.0;0.0;0;;;517.5;5.0;1;459.9180304345791;;;[]
5;5;there;526;503;572;522;[3299.0, 3315.0, 3316.0];1.0998;0.3396;3;16.501;16.3768;512.5;5.0;1;406.35941273560087;16.44;0.3666;[45.71246073159482, 41.155520000000024, 23.103740552559884]
6;6;is;581;504;593;522;[3301.0];0.3716;0.3716;1;15.435;15.928;513.0;0.5;1;385.4224149148859;15.68;0.3716;[20.231679999999983]
7;7;no;601;508;621;522;[];0.0;0.0;0;;;515.0;2.0;1;357.5179138432401;;;[]
8;8;logic.;630;503;675;527;[3300.0];0.5176;0.5176;1;15.3032;15.2305;515.0;0.0;1;303.28829505739657;15.27;0.5176;[35.864003820298706]
9;9;true;684;504;719;522;[3302.0, 3308.0, 3309.0, 3318.0];1.4878;0.3396;4;16.0892;15.4994;513.0;2.0;1;260.0139063950665;15.79;0.372;[46.46909614036409, 22.98624000000001, 31.95648, 45.51423999999997]
10;10;=;728;511;739;518;[];0.0;0.0;0;;;514.5;1.5;1;240.70762779526208;;;[]
11;11;false,;748;503;794;527;[3303.0, 3310.0];1.2292;0.7925;2;13.5147;15.8511;515.0;0.5;1;184.98764369228127;14.68;0.6146;[39.38350338910949, 38.605759999999975]
12;12;come;803;508;850;522;[3304.0, 3319.0];0.7117;0.4368;2;17.0304;17.0188;515.0;0.0;1;130.83957015682378;17.02;0.3558;[22.94144, 0.0]
13;13;back;859;503;899;522;[];0.0;0.0;0;;;512.5;2.5;1;83.98856778646966;;;[]
14;14;to;906;504;922;522;[3320.0];0.356;0.356;1;16.2767;16.1601;513.0;0.5;1;63.13265651643694;16.22;0.356;[23.558397817984158]
15;15;me;931;508;957;522;[3305.0, 3321.0];1.0029;0.582;2;15.2197;14.6471;515.0;2.0;1;36.694799615509616;14.93;0.5015;[8.226560000000006, 8.021759999999972]
16;16;quick!;965;503;1017;527;[3306.0, 3323.0];0.4851;0.3555;2;14.7674;8.842;515.0;0.0;1;25.63232000000005;11.8;0.2426;[39.16896000000003, 25.63232000000005]
