;number;text;x1;y1;x2;y2;fixations;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;y;diff_y;line;distance;pupil;fix_duration_avg;fix_distance
0;0;110°F;237;346;289;365;[];0.0;0.0;0;;;355.5;;1;414.15084958440156;;;[]
1;1;is;297;346;309;365;[3625.0];0.5334;0.5334;1;16.7982;15.9766;355.5;0.0;1;398.4033310747811;16.39;0.5334;[12.5856]
2;2;a;317;351;325;365;[];0.0;0.0;0;;;358.0;2.5;1;386.0889076514393;;;[]
3;3;lot;335;346;356;365;[3626.0];0.4365;0.4365;1;16.5028;15.923;355.5;2.5;1;363.0486069543328;16.21;0.4365;[38.452422398678586]
4;4;more;364;351;409;365;[];0.0;0.0;0;;;358.0;2.5;1;326.7210648419866;;;[]
5;5;than;416;346;455;365;[];0.0;0.0;0;;;355.5;2.5;1;299.25326499719534;;;[]
6;6;a;463;351;472;365;[3638.0];0.2102;0.2102;1;17.1023;17.2329;358.0;2.5;1;290.29151109097495;17.17;0.2102;[41.79253932270686]
7;7;human;481;346;540;365;[3624.0, 3627.0];0.6309;0.2427;2;18.449;17.6969;355.5;2.5;1;262.51807673278734;18.07;0.3154;[21.36543999999998, 40.57152000000002]
8;8;body;550;346;592;370;[3639.0];0.2102;0.2102;1;16.4211;15.7417;358.0;2.5;1;246.85230201778882;16.08;0.2102;[37.78831561515277]
9;9;can;600;351;629;365;[];0.0;0.0;0;;;358.0;0.0;1;250.38304000000005;;;[]
10;10;biologically;638;346;736;370;[3628.0];0.291;0.291;1;17.1449;16.7314;358.0;0.0;1;246.12582434901387;16.94;0.291;[26.63488000000001]
11;11;handle.;745;346;808;365;[];0.0;0.0;0;;;355.5;2.5;1;280.34744980377764;;;[]
12;12;The;816;346;849;365;[];0.0;0.0;0;;;355.5;0.0;1;318.6579906600204;;;[]
13;13;normal;857;346;917;365;[3629.0, 3630.0];0.6472;0.4692;2;16.1092;17.0262;355.5;0.0;1;345.5238130888834;16.57;0.3236;[35.543679999999995, 22.20096000000001]
14;14;human;927;346;986;365;[3631.0, 3640.0];0.5012;0.2752;2;16.6731;16.6782;355.5;0.0;1;397.0160115303684;16.68;0.2506;[4.082494497044686, 49.00319999999999]
15;15;body;996;346;1038;370;[];0.0;0.0;0;;;358.0;2.5;1;449.91407692078457;;;[]
16;16;temperature;233;452;344;475;[3632.0];0.291;0.291;1;16.6566;16.9545;463.5;105.5;2;308.6639749168691;16.81;0.291;[18.848000000000013]
