;number;text;x1;y1;x2;y2;fixations;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;y;diff_y;line;distance;pupil;fix_duration_avg;fix_distance
0;0;If;225;346;238;365;[];0.0;0.0;0;;;355.5;;1;425.48640394258615;;;[]
1;1;you;244;351;275;370;[];0.0;0.0;0;;;360.5;5.0;1;388.1660819030864;;;[]
2;2;are;284;351;311;365;[3494.0];0.3723;0.3723;1;17.3603;16.9903;358.0;2.5;1;352.98408794164305;17.18;0.3723;[31.686080000000004]
3;3;unable;320;346;378;365;[];0.0;0.0;0;;;355.5;2.5;1;286.66327274346395;;;[]
4;4;to;386;347;402;365;[];0.0;0.0;0;;;356.0;0.5;1;262.9903327880962;;;[]
5;5;see;410;351;439;365;[];0.0;0.0;0;;;358.0;2.0;1;226.62938189915621;;;[]
6;6;either;447;346;499;365;[3495.0];0.3394;0.3394;1;16.7904;16.104;355.5;2.5;1;168.2589811570057;16.45;0.3394;[26.706560000000025]
7;7;distant;506;346;566;365;[3496.0];0.3396;0.3396;1;17.0233;16.2065;355.5;0.0;1;105.26704299064166;16.61;0.3396;[42.83203787402136]
8;8;or;574;351;592;365;[];0.0;0.0;0;;;358.0;2.5;1;82.54033644221231;;;[]
9;9;close;599;346;643;365;[];0.0;0.0;0;;;355.5;2.5;1;48.65782506435735;;;[]
10;10;objects;651;346;714;370;[3497.0, 3520.0];0.4045;0.356;2;17.395;16.3602;358.0;2.5;1;40.17344000000003;16.88;0.2023;[40.77632, 40.17344000000003]
11;11;clearly;722;346;779;370;[];0.0;0.0;0;;;358.0;0.0;1;72.97230118335041;;;[]
12;12;even;787;351;828;365;[];0.0;0.0;0;;;358.0;0.0;1;133.7762428086303;;;[]
13;13;when;837;346;883;365;[3498.0];0.2749;0.2749;1;16.2709;16.2096;355.5;2.5;1;181.62577774091872;16.24;0.2749;[28.818370512601795]
14;14;trying;891;346;942;370;[3499.0];0.3232;0.3232;1;17.3223;15.5433;358.0;2.5;1;233.40174793688587;16.43;0.3232;[33.48543999999998]
15;15;to;950;347;967;365;[3500.0];0.3396;0.3396;1;17.0169;17.0055;356.0;2.0;1;292.42859220670204;17.01;0.3396;[10.636480000000006]
16;16;focus;975;346;1021;365;[];0.0;0.0;0;;;355.5;0.5;1;317.15201645266836;;;[]
17;17;on;1029;351;1049;365;[];0.0;0.0;0;;;358.0;2.5;1;370.68124951229134;;;[]
18;18;them,;224;450;275;475;[3501.0];0.4207;0.4207;1;17.4955;18.2308;462.5;104.5;2;388.13033473305535;17.86;0.4207;[6.8537600000000225]
19;19;you;284;455;315;475;[];0.0;0.0;0;;;465.0;2.5;2;348.9726269207853;;;[]
20;20;might;324;450;375;475;[];0.0;0.0;0;;;462.5;2.5;2;288.8405039809922;;;[]
21;21;need;383;450;423;470;[3502.0];0.2913;0.2913;1;16.5933;16.9643;460.0;2.5;2;241.38973288023993;16.78;0.2913;[0.0]
22;22;glasses.;432;450;502;475;[3503.0];0.3235;0.3235;1;15.8115;15.2426;462.5;2.5;2;163.9911898243122;15.53;0.3235;[0.0]
23;23;You;510;451;542;470;[];0.0;0.0;0;;;460.5;2.0;2;125.88580325038083;;;[]
24;24;should;551;450;607;470;[3504.0];0.3076;0.3076;1;15.858;15.5147;460.0;0.5;2;67.16378741549345;15.69;0.3076;[9.618560000000002]
25;25;visit;616;451;652;470;[];0.0;0.0;0;;;460.5;0.5;2;41.82443615870508;;;[]
26;26;a;660;455;668;470;[];0.0;0.0;0;;;462.5;2.0;2;44.82655999999997;;;[]
27;27;doctor;677;450;733;470;[3505.0];0.291;0.291;1;16.3442;15.3509;460.0;2.5;2;42.889979482317294;15.85;0.291;[17.093759999999975]
28;28;to;740;452;756;470;[];0.0;0.0;0;;;461.0;1.0;2;89.31727145403401;;;[]
29;29;get;765;452;793;475;[];0.0;0.0;0;;;463.5;2.5;2;112.02006507761725;;;[]
30;30;a;800;455;808;470;[];0.0;0.0;0;;;462.5;1.0;2;145.97171760308092;;;[]
31;31;proper;818;455;876;475;[3506.0];0.323;0.323;1;16.2703;15.9905;465.0;2.5;2;163.19560269809233;16.13;0.323;[20.783040000000028]
32;32;diagnosis;883;450;966;475;[3508.0];0.0649;0.0649;1;13.4927;13.4165;462.5;2.5;2;225.46381337144462;13.45;0.0649;[12.219519999999989]
33;33;and;974;450;1004;470;[3507.0, 3513.0];0.7603;0.3718;2;16.2071;16.1346;460.0;2.5;2;315.4426729851141;16.17;0.3801;[17.92320000000001, 26.586239999999975]
34;34;also;1013;450;1047;470;[];0.0;0.0;0;;;460.0;0.0;2;354.16481352612317;;;[]
35;35;help;217;555;253;580;[];0.0;0.0;0;;;567.5;107.5;3;433.0188503287052;;;[]
36;36;with;261;555;297;575;[3509.0, 3512.0];1.0513;0.3232;2;16.7742;16.4984;565.0;2.5;3;391.8292280317965;16.64;0.5256;[2.4431999999999903, 0.0]
37;37;the;305;555;333;575;[];0.0;0.0;0;;;565.0;0.0;3;358.62552717283467;;;[]
38;38;choice;341;555;396;575;[3511.0];0.2424;0.2424;1;16.4623;15.2385;565.0;0.0;3;302.0645413483575;15.85;0.2424;[1.333439999999996]
39;39;of;404;555;421;575;[3510.0];0.3723;0.3723;1;16.7517;15.8108;565.0;0.0;3;280.38171684329484;16.28;0.3723;[3.043519999999944]
40;40;the;427;555;455;575;[];0.0;0.0;0;;;565.0;0.0;3;251.8816355751121;;;[]
41;41;glasses.;463;555;532;580;[];0.0;0.0;0;;;567.5;2.5;3;194.00204107172064;;;[]
42;42;There;541;555;591;575;[3514.0];0.291;0.291;1;16.8074;16.6349;565.0;2.5;3;160.8917746188213;16.72;0.291;[18.034880000000044]
43;43;are;599;560;627;575;[];0.0;0.0;0;;;567.5;2.5;3;153.65400593539235;;;[]
44;44;different;635;555;710;575;[3515.0];0.3396;0.3396;1;15.6054;14.9215;565.0;2.5;3;144.82655999999997;15.26;0.3396;[28.254400000000032]
45;45;types;717;557;765;580;[];0.0;0.0;0;;;568.5;3.5;3;157.1143092782882;;;[]
46;46;of;773;555;790;575;[3516.0];0.3723;0.3723;1;15.6838;15.6243;565.0;3.5;3;183.0313108186509;15.65;0.3723;[13.77503999999999]
47;47;glasses;796;555;860;580;[];0.0;0.0;0;;;567.5;2.5;3;197.9335927527048;;;[]
48;48;for;868;555;892;575;[3518.0];0.2102;0.2102;1;15.8582;11.9186;565.0;2.5;3;252.56673720027663;13.89;0.2102;[8.409279999999967]
49;49;different;900;555;975;575;[3517.0];0.3882;0.3882;1;15.3342;15.0558;565.0;0.0;3;279.3863531742265;15.2;0.3882;[29.558045953926023]
50;50;levels;983;555;1032;575;[];0.0;0.0;0;;;565.0;0.0;3;352.9960180228576;;;[]
51;51;of;1040;555;1057;575;[];0.0;0.0;0;;;565.0;0.0;3;405.6524206016693;;;[]
52;52;vision.;611;661;667;680;[3519.0];0.178;0.178;1;10.3732;14.8467;670.5;105.5;4;250.82655999999997;12.61;0.178;[36.54431999999997]
