;ID;x;y;duration;pupil_r;pupil_l;word;word_number;distance
2380;2381;544.2304;410.58304000000004;0.46899;16.4457;16.9854;;;
2381;2382;541.1072;469.92384000000004;0.24243;16.2449;16.9928;the;33.0;33.22178580669012
2382;2383;383.5648000000001;427.70432000000005;0.35547;16.9642;17.0789;cause;16.0;9.704320000000052
2383;2384;409.408;398.86848000000003;0.32361;15.3317;15.5433;any;17.0;4.131519999999966
2384;2385;351.15520000000004;417.12640000000005;0.42102;16.4394;16.9539;cause;16.0;0.0
2385;2386;473.6512;402.06336;0.30688;18.1649;17.7313;legal;18.0;0.0
2386;2387;674.3424000000001;412.47744;0.42065;16.4667;16.8755;very;22.0;0.0
2387;2388;782.8352000000001;407.02976;0.27502;15.9442;17.4054;cases;24.0;0.0
2388;2389;862.3232;414.97600000000006;0.33984;16.51;17.2725;where;25.0;0.0
2389;2390;974.6944000000001;413.08160000000004;0.30725;16.8959;17.3942;fundamentally;27.0;0.0
2390;2391;1094.4768;406.19008;0.37195;14.3845;16.2276;fundamentally;27.0;28.476799999999912
2391;2392;379.8528;549.90848;0.4856;15.5009;15.9034;meaning;30.0;22.908480000000054
2392;2393;482.2912;556.14464;0.3075;15.2161;15.0961;make;32.0;34.14463999999998
2393;2394;581.3120000000001;534.94784;0.3075;15.3605;16.1704;document;34.0;12.947840000000042
2394;2395;736.8704000000001;528.0768;0.3075;15.1449;16.057;ambiguous.;35.0;1.0768000000000484
2395;2396;848.8192000000001;515.54304;0.32336;14.8097;16.2714;errors;37.0;0.0
2396;2397;1069.952;498.83136;0.25891;14.2066;15.6964;invalidate;40.0;37.186393525718515
2397;2398;1006.72;521.2672;0.24255;15.79;16.0098;invalidate;40.0;0.0
2398;2399;954.3552;524.8;0.29114;13.6742;14.4816;invalidate;40.0;2.7999999999999545
2399;2400;423.24480000000005;641.11616;0.35559;15.4515;15.2726;conclusions;43.0;14.116160000000036
2400;2401;552.1664000000001;637.14304;0.24255;15.0286;15.0639;the;45.0;10.143040000000042
2401;2402;907.4304000000001;649.2672;0.35522;15.4871;15.2767;would;51.0;22.267200000000003
2402;2403;1011.1616000000001;625.55136;0.3396;15.683;15.4804;more;53.0;0.0
2403;2404;1015.3216000000001;629.0944;0.22644;13.8578;14.2894;more;53.0;2.0943999999999505
2405;2406;476.096;739.04128;0.50146;14.8147;14.9568;information;54.0;42.49146784989193
2406;2407;648.5376;716.71808;0.3075;15.6159;15.9168;be;56.0;3.4624000000000024
2407;2408;676.4032000000001;722.36032;0.30725;14.6729;9.058;accurate.;57.0;3.5967999999999165
2408;2409;642.7520000000001;730.65472;0.54993;15.0333;14.9843;to;55.0;0.0
2409;2410;845.0176;727.72608;0.25867;16.5569;16.0878;accurate.;57.0;85.01760000000002
2410;2411;966.6176;719.28832;0.30725;16.0106;15.7097;need;52.0;92.28832
2412;2413;744.1536000000001;809.0624;0.32349;15.835;16.8147;accurate.;57.0;77.06240000000003
2413;2414;415.0272;453.4272;0.22632;16.3442;16.3782;any;17.0;31.427200000000028
2414;2415;349.7472;433.46944;0.51782;14.8627;14.5148;cause;16.0;15.46944000000002
2415;2416;446.86080000000004;428.94336000000004;0.45288;14.2476;14.7322;legal;18.0;6.943360000000041
2416;2417;589.0944000000001;411.02336;0.27502;14.0363;14.9474;except;20.0;0.0
2417;2418;681.0368000000001;406.49728000000005;0.32349;12.9911;14.6386;very;22.0;0.0
2418;2419;858.9312000000001;491.99104000000005;0.21045;16.2001;17.1274;where;25.0;73.99104000000005
2419;2420;993.6768000000001;415.46752000000004;0.25867;13.3102;13.8605;fundamentally;27.0;0.0
2420;2421;792.128;616.32512;0.21045;16.1688;16.2297;company;49.0;0.0
2421;2422;820.0960000000001;571.29984;0.27527;15.4512;16.0677;involved;50.0;36.70015999999998
