number;fix_duration;first_fix_duration;fix_number;fix_duration_n;first_fix_duration_n;fix_number_n;text
0;0.0;0.0;0.0;0.0;0.0;0.0;"""Sheesh"""
1;0.0;0.0;0.0;0.0;0.0;0.0;is
2;0.2422;0.2422;1.0;0.019248039036485445;0.024350518780664365;0.027777777777777776;a
3;0.2587;0.2587;1.0;0.020559321629805054;0.026009410439958178;0.027777777777777776;slang
4;0.0;0.0;0.0;0.0;0.0;0.0;expression
5;0.5499;0.2913;2.0;0.04370147261008814;0.02928697820316899;0.05555555555555555;used
6;0.0;0.0;0.0;0.0;0.0;0.0;to
7;0.0;0.0;0.0;0.0;0.0;0.0;express
8;0.5337;0.3396;2.0;0.04241403151846524;0.03414300651491998;0.05555555555555555;frustration,
9;0.3234;0.3234;1.0;0.02570113882906438;0.032514276522158776;0.027777777777777776;disbelief,
10;0.0;0.0;0.0;0.0;0.0;0.0;or
11;0.3556;0.3556;1.0;0.028260126677845686;0.03575162872999277;0.027777777777777776;annoyance.
12;0.0;0.0;0.0;0.0;0.0;0.0;It's
13;0.0;0.0;0.0;0.0;0.0;0.0;typically
14;0.3235;0.3235;1.0;0.02570908599629662;0.03252433041100298;0.027777777777777776;used
15;0.0;0.0;0.0;0.0;0.0;0.0;as
16;0.0;0.0;0.0;0.0;0.0;0.0;an
17;0.3236;0.3236;1.0;0.02571703316352886;0.03253438429984718;0.027777777777777776;exclamation.
18;0.0;0.0;0.0;0.0;0.0;0.0;For
19;0.2907;0.2907;1.0;0.02310241514412188;0.02922665487010376;0.027777777777777776;example,
20;0.0;0.0;0.0;0.0;0.0;0.0;someone
21;0.356;0.356;1.0;0.02829191534677464;0.035791844285369585;0.027777777777777776;might
22;0.0;0.0;0.0;0.0;0.0;0.0;say,
23;0.5984;0.2913;2.0;0.04755584871772457;0.02928697820316899;0.05555555555555555;"""Sheesh,"
24;0.0;0.0;0.0;0.0;0.0;0.0;that
25;1.3106;0.5983;3.0;0.10415557374573833;0.06015241695487816;0.08333333333333333;deadass
26;0.0;0.0;0.0;0.0;0.0;0.0;is
27;1.5044;0.3398;4.0;0.11955718384181958;0.03416311429260838;0.1111111111111111;millennial
28;0.4041;0.4041;1.0;0.03211450278548211;0.040627764819432165;0.027777777777777776;"imo."""
29;0.0;0.0;0.0;0.0;0.0;0.0;or
30;0.3558;0.3558;1.0;0.02827602101231016;0.03577173650768117;0.027777777777777776;"""Sheesh,"
31;0.0;0.0;0.0;0.0;0.0;0.0;this
32;0.9056;0.9056;1.0;0.07196954645516605;0.09104801737311993;0.027777777777777776;is
33;0.663;0.663;1.0;0.05268971874975165;0.06665728303707875;0.027777777777777776;retarded
34;0.0;0.0;0.0;0.0;0.0;0.0;fr.
35;0.0;0.0;0.0;0.0;0.0;0.0;No
36;0.0;0.0;0.0;0.0;0.0;0.0;cap
37;0.6148;0.6148;1.0;0.04885918414381194;0.06181130861417197;0.027777777777777776;"ong."""
38;0.0;0.0;0.0;0.0;0.0;0.0;It's
39;0.3397;0.3397;1.0;0.02699652708791951;0.03415306040376418;0.027777777777777776;commonly
40;0.275;0.275;1.0;0.02185470988866019;0.027648194321563586;0.027777777777777776;used
41;0.0;0.0;0.0;0.0;0.0;0.0;by
42;0.0;0.0;0.0;0.0;0.0;0.0;younger
43;0.3234;0.3234;1.0;0.02570113882906438;0.032514276522158776;0.027777777777777776;generations,
44;0.0;0.0;0.0;0.0;0.0;0.0;especially
45;0.2913;0.2913;1.0;0.023150098147515317;0.02928697820316899;0.027777777777777776;Zoomers
46;0.0;0.0;0.0;0.0;0.0;0.0;(people
47;0.0;0.0;0.0;0.0;0.0;0.0;born
48;0.0;0.0;0.0;0.0;0.0;0.0;in
49;0.2587;0.2587;1.0;0.020559321629805054;0.026009410439958178;0.027777777777777776;the
50;0.0;0.0;0.0;0.0;0.0;0.0;late
51;0.2106;0.2106;1.0;0.016736734191097585;0.021173489905895605;0.027777777777777776;1990s
52;0.0;0.0;0.0;0.0;0.0;0.0;and
53;0.2262;0.2262;1.0;0.017976492279327034;0.022741896565591575;0.027777777777777776;early
54;0.0;0.0;0.0;0.0;0.0;0.0;2000s).
55;0.0;0.0;0.0;0.0;0.0;0.0;The
56;0.0;0.0;0.0;0.0;0.0;0.0;expression
57;0.2911;0.2911;1.0;0.02313420381305084;0.02926687042548058;0.027777777777777776;has
58;0.0;0.0;0.0;0.0;0.0;0.0;been
59;0.0;0.0;0.0;0.0;0.0;0.0;around
60;0.0;0.0;0.0;0.0;0.0;0.0;for
61;0.2264;0.2264;1.0;0.017992386613791513;0.022762004343279983;0.027777777777777776;several
62;0.0;0.0;0.0;0.0;0.0;0.0;decades
63;0.0;0.0;0.0;0.0;0.0;0.0;and
64;0.0;0.0;0.0;0.0;0.0;0.0;has
65;0.0;0.0;0.0;0.0;0.0;0.0;become
66;0.0;0.0;0.0;0.0;0.0;0.0;a
67;0.2267;0.2267;1.0;0.018016228115488236;0.0227921660098126;0.027777777777777776;part
68;0.0;0.0;0.0;0.0;0.0;0.0;of
69;0.0;0.0;0.0;0.0;0.0;0.0;popular
70;0.0;0.0;0.0;0.0;0.0;0.0;culture.
