text;attention
First;6.712854574641481e-05
of;8.460692783558367e-05
all;5.933052231522883e-05
it;6.568307300369973e-05
would;7.755482580211436e-05
need;6.263869939723039e-05
some;5.833257846756631e-05
way;5.9250714973174744e-05
to;0.0005771503328691474
tell;8.028674483028405e-05
where;7.475273084978995e-05
you;7.602833748655861e-05
want;6.706556283662089e-05
the;0.2938884964474998
pictures;9.096456805308716e-05
to;0.0002954386381141143
be!;0.00010546358240140174
It;6.219007463371807e-05
would;8.055921663222694e-05
probably;6.581400009742932e-05
be;5.964261997350852e-05
easier;6.111796684308508e-05
to;0.0003021834472820311
format;9.933892428663813e-05
the;0.04734004812089655
story;0.00010108798444351874
as;8.051268956220031e-05
markdown;0.0001029168510610615
and;7.806733761595842e-05
insert;7.102351889652502e-05
images;8.891667750712007e-05
using;7.670599929330383e-05
![image](./pictureN).;0.654499682403163
You;8.822124656479607e-05
can;7.377353733451328e-05
then;6.88684946014357e-05
convert;9.565570593241617e-05
this;7.918467997463212e-05
to;0.00021170134773638083
any;6.623541086876152e-05
arbitrary;7.98072553050108e-05
format;9.770111492761527e-05
using;6.3384154510493e-05
Pandoc;0.00011548638757438239
