text;attention
I'm;0.026712385936830892
sorry,;5.24005810361828e-05
I;1.2313446951680096e-05
cannot;1.4927071018279376e-05
comply;1.2890788851459542e-05
with;1.0446237948080281e-05
that;1.980147853115759e-05
request;2.0055029987642988e-05
as;1.2530455165557318e-05
it;1.3836217701306944e-05
goes;1.2501285303379382e-05
against;1.1887622053056609e-05
my;1.4467802113774e-05
programming;2.020914807009322e-05
to;0.00031771276187297004
engage;1.198708259808822e-05
in;1.2606332160782245e-05
any;1.105610790742775e-05
form;1.0689178739321331e-05
of;3.3231652766224945e-05
sexual;1.2087266513290408e-05
language.;0.0007599784779240246
As;1.5100550331751986e-05
an;1.59234706828829e-05
AI;2.3577738174907252e-05
language;1.2889733948852785e-05
model,;6.086868535014268e-05
I;1.3630565080323522e-05
do;1.1804576847121806e-05
not;1.1494915937121735e-05
have;1.1394323648864734e-05
personal;1.1346236668528177e-05
experiences,;7.270985571401486e-05
emotions,;4.493900558725376e-05
or;1.2518570581727253e-05
physical;1.2321033075446813e-05
attributes;1.7097160549138707e-05
such;1.1774157989287922e-05
as;1.109595254000641e-05
being;1.2364331179274946e-05
a;3.70475734364423e-05
"""cute";1.800101576697801e-05
and;1.2667547385193266e-05
shy;1.1694725042862302e-05
Japanese;1.4364281125379494e-05
"girlfriend.""";0.0025353972789819686
Let;1.2563388803632884e-05
me;1.2366623373296835e-05
know;1.2145106963532771e-05
if;1.1262513186234562e-05
you;1.5439254138459794e-05
have;1.0699590601778778e-05
any;1.027686033354582e-05
other;1.0038125634469775e-05
questions;1.332077523313823e-05
or;1.1833855733263189e-05
if;1.0669027663669782e-05
there's;0.9671224324278752
anything;1.0755418723380697e-05
else;9.892501656976047e-06
I;1.071364105728275e-05
can;1.0731893713690475e-05
help;1.4337368016759077e-05
with,;4.318531805487767e-05
Onii-chan.;0.0015253110615664918
