text;attention
Are;0.030548908140987704
you;0.030904359796562225
thinking;0.030683313603998875
of;0.030215059862238176
a;0.029207151150954666
solar;0.031072166604404497
still?;0.051107554369443024
Forms;0.03693720302055394
of;0.03247130237090642
it;0.032283738784544186
have;0.02883637731140699
been;0.029490833556143535
around;0.03047376518196083
since;0.030514511960018007
the;0.028027797653595705
Inca;0.0315447392265898
Empire,;0.032516462410196956
but;0.03207133305740906
there;0.02790180016783757
have;0.02856417267174293
been;0.028173327291211726
recent;0.030406740634007876
iterations;0.03334163212553567
targeted;0.03225992570392949
for;0.029260197366111997
remote;0.029199809469329457
areas;0.030999715842251054
with;0.029013269855702236
frequent;0.030761534607923635
or;0.02903379231681091
severe;0.03135967686919057
droughts.;0.03081782701650036
