text;attention
Probably.;0.9989394823969581
Electronics;0.0001149461262794773
can;6.150463694885019e-05
often;5.968305359951331e-05
survive;7.039864895284797e-05
double;5.643590926518347e-05
the;5.864120990242113e-05
voltage;5.947443766941249e-05
of;5.278936431996807e-05
what;5.664462205080729e-05
they;5.255300084398217e-05
are;5.229882081842057e-05
rated;5.627814837573707e-05
for,;5.5519673666254496e-05
but;5.208284610915309e-05
it;5.006610620309425e-05
is;4.994144882334142e-05
not;4.9406168757224646e-05
recommended!;5.185338045614461e-05
