;number;text;x1;y1;x2;y2;fixations;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;y;diff_y;line;distance;pupil;fix_duration_avg;fix_distance
0;0;Yes,;216;294;252;317;[];0.0;0.0;0;;;305.5;;1;617.977363483918;;;[]
1;1;adding;261;293;319;318;[3590, 3591];0.5015;0.2104;2;11.7618;13.2879;305.5;0.0;1;580.6439349709376;12.52;0.2507;[37.61471999999998, 72.83008000000001]
2;2;a;328;298;336;313;[];0.0;0.0;0;;;305.5;0.0;1;576.6403829238241;;;[]
3;3;USB;346;294;381;313;[];0.0;0.0;0;;;303.5;2.0;1;556.5098051414138;;;[]
4;4;GPS;389;294;425;313;[3592, 3593];0.5176;0.2419;2;12.0168;12.5053;303.5;0.0;1;539.7361444433145;12.26;0.2588;[20.65580897572402, 68.20447999999999]
5;5;dongle;433;293;492;318;[];0.0;0.0;0;;;305.5;2.0;1;515.4744222738258;;;[]
6;6;to;500;295;516;313;[];0.0;0.0;0;;;304.0;1.5;1;515.335094107256;;;[]
7;7;a;524;298;533;313;[];0.0;0.0;0;;;305.5;1.5;1;512.4419795630862;;;[]
8;8;Microsoft;542;293;622;313;[3594];0.3879;0.3879;1;9.5648;14.7894;303.0;2.5;1;506.32288000000005;12.18;0.3879;[15.99072000000001]
9;9;Surface;630;293;696;313;[];0.0;0.0;0;;;303.0;0.0;1;506.6443265433202;;;[]
10;10;tablet;704;293;755;313;[3595];0.259;0.259;1;9.4519;14.5704;303.0;0.0;1;514.6213209910122;12.01;0.259;[93.45632]
11;11;should;762;293;819;313;[];0.0;0.0;0;;;303.0;0.0;1;528.0873988446746;;;[]
12;12;allow;828;293;873;313;[3596];0.1619;0.1619;1;8.7373;12.3471;303.0;0.0;1;550.4890683914936;10.54;0.1619;[47.7552]
13;13;Google;881;293;942;318;[3597];0.3718;0.3718;1;7.6402;12.7354;305.5;2.5;1;568.9549493751983;10.19;0.3718;[23.091937081362435]
14;14;Maps;951;294;995;318;[];0.0;0.0;0;;;306.0;0.5;1;605.2074077690511;;;[]
15;15;to;1003;295;1019;313;[];0.0;0.0;0;;;304.0;2.0;1;639.7490870790942;;;[]
16;16;use;1028;298;1057;313;[];0.0;0.0;0;;;305.5;1.5;1;655.3290276025734;;;[]
17;17;your;232;403;272;422;[];0.0;0.0;0;;;412.5;107.0;2;522.9101347062748;;;[]
18;18;location;280;398;347;418;[];0.0;0.0;0;;;408.0;4.5;2;480.8963630747632;;;[]
19;19;for;355;398;380;418;[];0.0;0.0;0;;;408.0;0.0;2;463.5334603009091;;;[]
20;20;navigation;388;399;479;422;[];0.0;0.0;0;;;410.5;2.5;2;418.9779900884227;;;[]
21;21;purposes.;488;403;573;422;[];0.0;0.0;0;;;412.5;2.0;2;399.2279782010956;;;[]
22;22;However,;583;399;665;422;[];0.0;0.0;0;;;410.5;2.0;2;397.32288000000005;;;[]
23;23;it's;675;398;699;418;[];0.0;0.0;0;;;408.0;2.5;2;406.2446317411892;;;[]
24;24;important;708;400;794;422;[];0.0;0.0;0;;;411.0;3.0;2;408.76652820226667;;;[]
25;25;to;802;400;818;418;[];0.0;0.0;0;;;409.0;2.0;2;444.04625887235494;;;[]
26;26;make;827;398;874;418;[];0.0;0.0;0;;;408.0;1.0;2;455.3068416118238;;;[]
27;27;sure;882;403;920;418;[];0.0;0.0;0;;;410.5;2.5;2;483.71918301689715;;;[]
28;28;that;927;398;962;418;[];0.0;0.0;0;;;408.0;2.5;2;510.20905521024855;;;[]
29;29;the;970;398;997;418;[];0.0;0.0;0;;;408.0;0.0;2;537.8253739073069;;;[]
30;30;GPS;1005;398;1041;418;[3598];0.1301;0.1301;1;13.7308;13.3774;408.0;0.0;2;561.7332719525651;13.55;0.1301;[29.0592450364148]
31;31;dongle;255;503;314;527;[3599];0.2585;0.2585;1;13.3226;12.896;515.0;107.0;3;417.4086335697124;13.11;0.2585;[0.0]
32;32;is;323;504;335;522;[];0.0;0.0;0;;;513.0;2.0;3;406.3312414502907;;;[]
33;33;compatible;343;503;440;527;[3600];0.2908;0.2908;1;11.9435;13.0832;515.0;2.0;3;339.1478394130419;12.51;0.2908;[0.0]
34;34;with;448;503;484;522;[3601];0.3398;0.3398;1;12.2522;12.7354;512.5;2.5;3;323.68723820770947;12.49;0.3398;[0.0]
35;35;the;492;503;520;522;[];0.0;0.0;0;;;512.5;0.0;3;311.218016474841;;;[]
36;36;Microsoft;529;503;609;522;[3602];0.2754;0.2754;1;12.6171;13.3774;512.5;0.0;3;297.3375660399043;13.0;0.2754;[30.270399999999995]
37;37;Surface;616;503;683;522;[3603];0.2913;0.2913;1;12.4917;12.4947;512.5;0.0;3;297.3503915896773;12.49;0.2913;[12.81250554706612]
38;38;tablet;691;503;741;522;[];0.0;0.0;0;;;512.5;0.0;3;307.650736027942;;;[]
39;39;and;749;503;780;522;[];0.0;0.0;0;;;512.5;0.0;3;327.3868845548557;;;[]
40;40;that;788;503;823;522;[];0.0;0.0;0;;;512.5;0.0;3;345.532439256482;;;[]
41;41;you;831;508;861;527;[];0.0;0.0;0;;;517.5;5.0;3;365.28521812213324;;;[]
42;42;have;871;503;912;522;[3604];0.3884;0.3884;1;12.7687;12.4947;512.5;5.0;3;394.3413538782541;12.63;0.3884;[4.53728000000001]
43;43;an;920;508;940;522;[];0.0;0.0;0;;;515.0;2.5;3;428.1267263072167;;;[]
44;44;internet;949;504;1018;522;[3605];0.2754;0.2754;1;11.9397;12.2005;513.0;2.0;3;449.4442036321466;12.07;0.2754;[0.0]
45;45;connection;222;608;317;627;[];0.0;0.0;0;;;617.5;104.5;4;352.11739545006066;;;[]
46;46;for;326;608;350;627;[];0.0;0.0;0;;;617.5;0.0;4;324.97479437417053;;;[]
47;47;Google;357;608;419;632;[3606, 3607];0.5828;0.2754;2;12.1961;12.936;620.0;2.5;4;268.92670112604;12.57;0.2914;[4.538879999999949, 2.3065599999999904]
48;48;Maps;427;609;472;632;[];0.0;0.0;0;;;620.5;0.5;4;233.83181857594664;;;[]
49;49;to;479;609;496;627;[];0.0;0.0;0;;;618.0;2.5;4;224.57448336472783;;;[]
50;50;function;504;608;574;627;[];0.0;0.0;0;;;617.5;0.5;4;196.03236308970625;;;[]
51;51;properly.;584;608;662;632;[3608];0.3081;0.3081;1;12.3507;13.0566;620.0;2.5;4;187.32288000000005;12.7;0.3081;[73.3493837996094]
52;52;Additionally,;671;608;781;632;[3609];0.3721;0.3721;1;10.4739;13.3776;620.0;0.0;4;196.40812044957414;11.93;0.3721;[8.376319999999964]
53;53;it's;791;608;815;627;[];0.0;0.0;0;;;617.5;2.5;4;262.7644012771411;;;[]
54;54;a;823;613;831;627;[];0.0;0.0;0;;;620.0;2.5;4;285.53108023214287;;;[]
55;55;good;840;608;882;632;[3610];0.2427;0.2427;1;13.1072;12.6018;620.0;0.0;4;295.11742100142857;12.85;0.2427;[24.599046069309274]
56;56;idea;891;608;926;627;[];0.0;0.0;0;;;617.5;2.5;4;338.90129916914515;;;[]
57;57;to;934;609;951;627;[3611];0.21;0.21;1;12.6288;13.3776;618.0;0.5;4;375.10124417086973;13.0;0.21;[34.08511363851379]
58;58;verify;959;608;1008;632;[];0.0;0.0;0;;;620.0;2.0;4;394.3728623758668;;;[]
59;59;that;1016;608;1051;627;[];0.0;0.0;0;;;617.5;2.5;4;447.48216788888294;;;[]
60;60;the;272;713;300;732;[];0.0;0.0;0;;;722.5;105.0;5;323.94649585777955;;;[]
61;61;GPS;308;713;343;732;[3613];0.2422;0.2422;1;9.6401;12.7356;722.5;0.0;5;282.7758564279037;11.19;0.2422;[0.0]
62;62;dongle;351;713;410;737;[3619];0.2918;0.2918;1;9.3601;10.4382;725.0;2.5;5;218.0893380670738;9.9;0.2918;[31.382520752699286]
63;63;is;419;713;431;732;[];0.0;0.0;0;;;722.5;2.5;5;200.92304441883815;;;[]
64;64;properly;440;713;513;737;[3620, 3621];0.5981;0.3237;2;10.1834;10.8805;725.0;2.5;5;128.72135867265544;10.53;0.2991;[58.826969532009755, 44.11743999999999]
65;65;configured;521;713;613;737;[3612, 3614, 3622];1.052;0.2273;3;11.4836;11.7059;725.0;0.0;5;82.32288000000005;11.59;0.3507;[27.176000000000045, 16.833600000000047, 82.32288000000005]
66;66;and;622;713;653;732;[3615];0.2424;0.2424;1;10.3579;10.7237;722.5;2.5;5;87.8987109037124;10.54;0.2424;[3.8623999999999796]
67;67;working;662;713;731;737;[];0.0;0.0;0;;;725.0;2.5;5;96.34074204890894;;;[]
68;68;before;741;713;796;732;[];0.0;0.0;0;;;722.5;2.5;5;155.81349677911223;;;[]
69;69;using;805;713;850;737;[3616, 3617];0.6475;0.3079;2;12.0827;11.9873;725.0;2.5;5;209.86507898774968;12.04;0.3237;[28.804402283984277, 19.530857751404525]
70;70;it;859;713;870;732;[];0.0;0.0;0;;;722.5;2.5;5;262.02369850556346;;;[]
71;71;for;877;713;901;732;[];0.0;0.0;0;;;722.5;0.0;5;279.0591897403388;;;[]
72;72;navigation.;909;713;1006;737;[3618];0.259;0.259;1;12.1889;12.7104;725.0;2.5;5;308.2412525580157;12.45;0.259;[0.0]
