;number;text;x1;y1;x2;y2;fixations;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;y;diff_y;line;distance;pupil;fix_duration_avg;fix_distance
0;0;First;206;399;243;418;[];0.0;0.0;0;;;408.5;;1;520.2574509443662;;;[]
1;1;of;251;398;268;418;[];0.0;0.0;0;;;408.0;0.5;1;498.753260904758;;;[]
2;2;all;275;398;293;418;[];0.0;0.0;0;;;408.0;0.0;1;477.5895887298315;;;[]
3;3;it;302;399;312;418;[];0.0;0.0;0;;;408.5;0.5;1;461.76177328047584;;;[]
4;4;would;320;398;371;418;[3196];0.1296;0.1296;1;8.2557;8.0317;408.0;0.5;1;414.3154055343943;8.14;0.1296;[5.034879999999987]
5;5;need;380;398;421;418;[];0.0;0.0;0;;;408.0;0.0;1;376.67128276937916;;;[]
6;6;some;430;403;477;418;[];0.0;0.0;0;;;410.5;2.5;1;338.3313985770898;;;[]
7;7;way;485;403;519;422;[];0.0;0.0;0;;;412.5;2.0;1;309.7774885028439;;;[]
8;8;to;527;400;543;418;[];0.0;0.0;0;;;409.0;3.5;1;300.3528179710149;;;[]
9;9;tell;551;398;577;418;[3203, 3205];0.5666;0.3077;2;12.8821;12.6303;408.0;1.0;1;284.8089451950721;12.76;0.2833;[9.412480000000016, 33.246080000000006]
10;10;where;586;398;639;418;[3204];0.3073;0.3073;1;13.11;12.7744;408.0;0.0;1;265.48426556602107;12.94;0.3073;[40.700800000000015]
11;11;you;647;403;677;422;[];0.0;0.0;0;;;412.5;4.5;1;256.32388180411436;;;[]
12;12;want;686;400;729;418;[];0.0;0.0;0;;;409.0;3.5;1;259.77536;;;[]
13;13;the;736;398;764;418;[];0.0;0.0;0;;;408.0;1.0;1;263.1871107465744;;;[]
14;14;pictures;772;400;842;422;[];0.0;0.0;0;;;411.0;3.0;1;267.4743583656751;;;[]
15;15;to;849;400;866;418;[];0.0;0.0;0;;;409.0;2.0;1;302.62632942810774;;;[]
16;16;be!;875;398;900;418;[];0.0;0.0;0;;;408.0;1.0;1;316.7509672647103;;;[]
17;17;It;910;399;923;418;[];0.0;0.0;0;;;408.5;0.5;1;337.99848411365633;;;[]
18;18;would;930;398;981;418;[];0.0;0.0;0;;;408.0;0.5;1;351.13042486109003;;;[]
19;19;probably;991;398;1067;422;[];0.0;0.0;0;;;410.0;2.0;1;392.138562734054;;;[]
20;20;be;212;503;232;522;[];0.0;0.0;0;;;512.5;102.5;2;487.3276724988327;;;[]
21;21;easier;240;504;293;522;[3197, 3209];0.8895;0.4691;2;10.39;13.4467;513.0;0.5;2;429.9703947751863;11.92;0.4448;[11.322879999999998, 78.93439999999998]
22;22;to;300;504;316;522;[];0.0;0.0;0;;;513.0;0.0;2;408.61789043448596;;;[]
23;23;format;324;503;384;522;[3210];0.2584;0.2584;1;12.2066;13.4455;512.5;0.5;2;346.72355037281443;12.83;0.2584;[86.25599999999997]
24;24;the;391;503;419;522;[];0.0;0.0;0;;;512.5;0.0;2;315.84651396387073;;;[]
25;25;story;427;504;471;527;[3198, 3211];0.372;0.0807;2;10.578;11.0738;515.5;3.0;2;268.9892688995782;10.83;0.186;[31.243839999999977, 12.258879999999976]
26;26;as;479;508;497;522;[];0.0;0.0;0;;;515.0;0.5;2;250.9590810931726;;;[]
27;27;markdown;506;503;598;522;[3199, 3206, 3212, 3213];1.5375;0.453;4;11.3916;12.4977;512.5;2.5;2;182.8549709007923;11.94;0.3844;[66.8784, 24.008419449051598, 61.92575999999997, 13.848960000000034]
28;28;and;606;503;637;522;[3214];0.0814;0.0814;1;13.2593;11.6407;512.5;0.0;2;165.794029998458;12.45;0.0814;[13.265279999999962]
29;29;insert;647;504;696;522;[3200];0.2909;0.2909;1;11.5015;14.1182;513.0;0.5;2;155.77535999999998;12.81;0.2909;[9.384320000000002]
30;30;images;704;504;766;527;[];0.0;0.0;0;;;515.5;2.5;2;151.12268785040052;;;[]
31;31;using;775;504;820;527;[3215];0.3717;0.3717;1;13.2593;13.1119;515.5;0.0;2;171.26922310540675;13.19;0.3717;[31.315519999999992]
32;32;![image](./pictureN).;831;503;1019;527;[3202, 3207, 3216, 3217];1.0359;0.1129;4;12.8032;13.285;515.0;0.5;2;203.8823846807997;13.04;0.259;[67.52352000000002, 86.41631999999998, 2.838079999999991, 0.0]
33;33;You;1028;504;1059;522;[3208];0.1936;0.1936;1;12.0546;12.8234;513.0;2.0;2;368.7578343345801;12.44;0.1936;[68.22656]
34;34;can;375;613;404;627;[];0.0;0.0;0;;;620.0;107.0;3;294.17510904753584;;;[]
35;35;then;412;608;451;627;[3218, 3220];0.6951;0.3394;2;12.1551;10.6099;617.5;2.5;3;248.01321493648194;11.38;0.3475;[56.02153939957022, 50.25311999999997]
36;36;convert;459;609;526;627;[3219];0.1456;0.1456;1;11.1752;8.7764;618.0;0.5;3;175.2756537090351;9.98;0.1456;[20.649279999999976]
37;37;this;533;608;564;627;[];0.0;0.0;0;;;617.5;0.5;3;139.3405712028252;;;[]
38;38;to;572;609;588;627;[];0.0;0.0;0;;;618.0;0.5;3;117.31715468391481;;;[]
39;39;any;597;613;628;632;[3221];0.2913;0.2913;1;11.0507;9.074;622.5;4.5;3;80.12341220348517;10.06;0.2913;[86.33661698815864]
40;40;arbitrary;636;608;712;632;[3226];0.4535;0.4535;1;12.0547;10.8254;620.0;2.5;3;45.77535999999998;11.44;0.4535;[45.77535999999998]
41;41;format;720;608;779;627;[];0.0;0.0;0;;;617.5;2.5;3;57.15483166915636;;;[]
42;42;using;788;608;833;632;[3223];0.3239;0.3239;1;11.0507;9.4156;620.0;2.5;3;104.76908505436897;10.23;0.3239;[68.99968000000001]
43;43;Pandoc;842;608;905;627;[3224, 3225];0.5336;0.1615;2;11.5527;9.8667;617.5;2.5;3;156.694718427679;10.71;0.2668;[82.92895999999996, 60.19872577755776]
