text;attention
110°F;0.004414058256220199
is;0.0011236084066051505
a;0.0006459122178801841
lot;0.0009587268919986453
more;0.0008376309833334467
than;0.0008066327409624034
a;0.000817423043745001
human;0.0007813979074986555
body;0.0012026456031742228
can;0.0007667274936048147
biologically;0.0012811391968450432
handle.;0.8520924303686858
The;0.0008999528355851357
normal;0.0010399710679361953
human;0.000910319980292429
body;0.0008078021974666901
temperature;0.0012168959900358146
range;0.0010854583283707716
is;0.0008257036053892693
typically;0.0010648409864078697
stated;0.001086496197711565
as;0.000926400160898347
36.5-37.5;0.006016562706382206
°C;0.0012228818421358694
(97.7-99.5;0.009610596976928332
°F).;0.08630304564859025
You;0.0012767590074044758
should;0.0012645608621695917
call;0.0008282877528248699
an;0.0006529765407370412
ambulance;0.0016081779130599433
immediately,;0.0011229410586632627
as;0.0012875371178578203
this;0.0009043993353691092
is;0.0008765516096423889
a;0.0006557837587581538
serious;0.0008629205054061676
threat;0.0010645465287932227
to;0.0006426309732033177
your;0.0010264773173474932
health;0.000854515460862799
and;0.0008201701740844585
you;0.0008972234722312751
may;0.0010628141163125826
become;0.0007095593825855021
unconscious;0.001075047178100503
soon.;0.0017608582999018027
