number;fix_duration;first_fix_duration;fix_number;fix_duration_n;first_fix_duration_n;fix_number_n;text
0;0.0;0.0;0.0;0.0;0.0;0.0;Oh,
1;0.3128;0.3128;0.6666666666666666;0.035286420143040856;0.04787046814501936;0.024691358024691357;I'm
2;0.0;0.0;0.0;0.0;0.0;0.0;so
3;0.0;0.0;0.0;0.0;0.0;0.0;glad
4;0.0;0.0;0.0;0.0;0.0;0.0;you
5;0.3559333333333334;0.1294;1.3333333333333333;0.0401522159300288;0.019803192384800206;0.04938271604938271;asked.
6;0.3287333333333334;0.3287333333333334;1.0;0.038808128612619695;0.05201799707910565;0.03751187084520418;People
7;0.0;0.0;0.0;0.0;0.0;0.0;are
8;0.31256666666666666;0.31256666666666666;1.0;0.037098827175457864;0.049657297667339916;0.03751187084520418;always
9;0.12933333333333333;0.12933333333333333;0.6666666666666666;0.014589866811061223;0.019792989812731792;0.024691358024691357;just
10;0.14546666666666666;0.14546666666666666;1.0;0.01813413693034789;0.023971126463023337;0.03751187084520418;throwing
11;0.23726666666666665;0.23726666666666665;0.6666666666666666;0.026765637103384993;0.036310953991501256;0.024691358024691357;demands
12;0.0;0.0;0.0;0.0;0.0;0.0;at
13;0.0;0.0;0.0;0.0;0.0;0.0;me
14;0.5395666666666666;0.4640666666666666;1.3333333333333333;0.06408801165126514;0.07261649856201922;0.050332383665717;and
15;0.0;0.0;0.0;0.0;0.0;0.0;expecting
16;0.0;0.0;0.0;0.0;0.0;0.0;me
17;0.0;0.0;0.0;0.0;0.0;0.0;to
18;0.5014;0.42053333333333337;1.3333333333333333;0.062424381460336985;0.0684594169114059;0.050332383665717;jump
19;0.0;0.0;0.0;0.0;0.0;0.0;to
20;0.20453333333333334;0.20453333333333334;0.6666666666666666;0.02307304710120404;0.031301491105907804;0.024691358024691357;their
21;0.12393333333333334;0.12393333333333334;0.3333333333333333;0.016623297654496518;0.021585908198929412;0.012820512820512822;every
22;0.2803333333333333;0.2803333333333333;1.0;0.032999938340044895;0.04426572532100772;0.03751187084520418;whim—you
23;0.0;0.0;0.0;0.0;0.0;0.0;are
24;0.18323333333333333;0.09696666666666666;0.6666666666666666;0.0245772639071456;0.016889028227726106;0.025641025641025644;such
25;0.18346666666666667;0.18346666666666667;0.6666666666666666;0.02069655333197963;0.028077478332287572;0.024691358024691357;a
26;0.0;0.0;0.0;0.0;0.0;0.0;breath
27;0.2696;0.2696;0.6666666666666666;0.0304131038061503;0.0412592014446842;0.024691358024691357;of
28;0.48019999999999996;0.24266666666666667;1.6666666666666667;0.05635538867715508;0.03930299179347974;0.06220322886989554;fresh
29;0.09716666666666667;0.09716666666666667;0.3333333333333333;0.013033058811957328;0.016923862937030455;0.012820512820512822;air!
30;0.1563;0.08083333333333333;0.6666666666666666;0.02096466990369397;0.014079028343841803;0.025641025641025644;To
31;0.09166666666666667;0.09166666666666667;0.3333333333333333;0.012295338501846538;0.01596590843116081;0.012820512820512822;tell
32;0.17233333333333334;0.17233333333333334;0.6666666666666666;0.019440621498243948;0.02637364879686169;0.024691358024691357;you
33;0.44770000000000004;0.2642333333333333;1.6666666666666667;0.05268840984240208;0.04260281935876326;0.06220322886989554;the
34;0.08623333333333333;0.08623333333333333;0.3333333333333333;0.011566560256100722;0.015019565495059275;0.012820512820512822;truth,
35;0.0;0.0;0.0;0.0;0.0;0.0;I've
36;0.0;0.0;0.0;0.0;0.0;0.0;been
37;0.0;0.0;0.0;0.0;0.0;0.0;a
38;0.5931333333333334;0.2696;1.3333333333333333;0.06691033248351119;0.0412592014446842;0.04938271604938271;little
39;0.2642;0.2642;1.0;0.03175994316426068;0.04237157394192745;0.03751187084520418;out
40;0.5392666666666667;0.1832;1.3333333333333333;0.060833728162203206;0.028036668044013894;0.04938271604938271;of
41;0.0;0.0;0.0;0.0;0.0;0.0;sorts
42;0.08626666666666666;0.08626666666666666;0.3333333333333333;0.011571031288283212;0.015025371279943333;0.012820512820512822;lately.
43;0.0;0.0;0.0;0.0;0.0;0.0;Not
44;0.3666333333333333;0.3666333333333333;1.0;0.04365856383228168;0.05838809886952959;0.03751187084520418;great,
45;0.2587;0.09699999999999999;0.6666666666666666;0.03469968076830217;0.016894834012610164;0.025641025641025644;really.
46;0.0;0.0;0.0;0.0;0.0;0.0;How
47;0.5768333333333334;0.25889999999999996;2.0;0.06909373320360042;0.04167389377731392;0.07502374169040836;about
48;0.07006666666666667;0.07006666666666667;0.3333333333333333;0.009398109647593243;0.012203759826290914;0.012820512820512822;yourself?
