number;fix_duration;first_fix_duration;fix_number;fix_duration_n;first_fix_duration_n;fix_number_n;text
0;0.0;0.0;0.0;0.0;0.0;0.0;In
1;0.3232;0.3232;1.0;0.02545984481468352;0.039419922184683306;0.02127659574468085;Portugal,
2;0.0;0.0;0.0;0.0;0.0;0.0;the
3;0.2587;0.2587;1.0;0.020378904249871987;0.03155301320908902;0.02127659574468085;average
4;0.0;0.0;0.0;0.0;0.0;0.0;rent
5;0.0;0.0;0.0;0.0;0.0;0.0;is
6;0.7762;0.3881;2.0;0.061144590176848236;0.047335618192684385;0.0425531914893617;€706
7;0.0;0.0;0.0;0.0;0.0;0.0;per
8;0.0;0.0;0.0;0.0;0.0;0.0;month.
9;0.0;0.0;0.0;0.0;0.0;0.0;This
10;0.0;0.0;0.0;0.0;0.0;0.0;is
11;0.0;0.0;0.0;0.0;0.0;0.0;a
12;1.0673;0.2588;4.0;0.08407578084997439;0.03156520996719072;0.0851063829787234;very
13;0.0;0.0;0.0;0.0;0.0;0.0;affordable
14;0.0;0.0;0.0;0.0;0.0;0.0;price
15;0.5986;0.3235;2.0;0.04715427941234392;0.0394565124589884;0.0425531914893617;compared
16;0.2425;0.2425;1.0;0.019102761038244907;0.02957713839661418;0.02127659574468085;to
17;0.0;0.0;0.0;0.0;0.0;0.0;other
18;0.3232;0.3232;1.0;0.02545984481468352;0.039419922184683306;0.02127659574468085;countries
19;0.0;0.0;0.0;0.0;0.0;0.0;in
20;0.0;0.0;0.0;0.0;0.0;0.0;Europe,
21;0.2425;0.2425;1.0;0.019102761038244907;0.02957713839661418;0.02127659574468085;such
22;0.0;0.0;0.0;0.0;0.0;0.0;as
23;0.3722;0.3722;1.0;0.02931978415849383;0.04539633365451463;0.02127659574468085;the
24;0.0;0.0;0.0;0.0;0.0;0.0;United
25;0.3558;0.3558;1.0;0.02802788609240222;0.04339606532583639;0.02127659574468085;Kingdom,
26;0.0;0.0;0.0;0.0;0.0;0.0;where
27;0.0;0.0;0.0;0.0;0.0;0.0;the
28;0.2749;0.2749;1.0;0.021655047461499072;0.03352888802156387;0.02127659574468085;average
29;0.4697;0.2267;2.0;0.03700027570995312;0.027650050616546122;0.0425531914893617;rent
30;0.0;0.0;0.0;0.0;0.0;0.0;is
31;0.3558;0.3558;1.0;0.02802788609240222;0.04339606532583639;0.02127659574468085;€1,540
32;0.3073;0.3073;1.0;0.024207333884753237;0.037480637646513555;0.02127659574468085;per
33;0.0;0.0;0.0;0.0;0.0;0.0;month.
34;0.0;0.0;0.0;0.0;0.0;0.0;Living
35;0.0;0.0;0.0;0.0;0.0;0.0;in
36;0.0;0.0;0.0;0.0;0.0;0.0;Portugal
37;0.0;0.0;0.0;0.0;0.0;0.0;is
38;0.0;0.0;0.0;0.0;0.0;0.0;also
39;0.0;0.0;0.0;0.0;0.0;0.0;very
40;0.5496;0.2747;2.0;0.04329434006853361;0.03350449450536047;0.0425531914893617;affordable
41;0.0;0.0;0.0;0.0;0.0;0.0;in
42;0.2266;0.2266;1.0;0.017850250108314623;0.027637853858444424;0.02127659574468085;terms
43;0.0;0.0;0.0;0.0;0.0;0.0;of
44;0.0;0.0;0.0;0.0;0.0;0.0;the
45;0.259;0.259;1.0;0.020402536531568788;0.03158960348339412;0.02127659574468085;cost
46;0.097;0.097;1.0;0.007641104415297963;0.011830855358645672;0.02127659574468085;of
47;0.0;0.0;0.0;0.0;0.0;0.0;living.
48;0.307;0.0808;2.0;0.02418370160305644;0.009854980546170827;0.0425531914893617;The
49;0.0;0.0;0.0;0.0;0.0;0.0;median
50;0.0;0.0;0.0;0.0;0.0;0.0;income
51;0.0;0.0;0.0;0.0;0.0;0.0;in
52;0.5823;0.3398;2.0;0.04587025877348458;0.04144458402956494;0.0425531914893617;Portugal
53;0.0;0.0;0.0;0.0;0.0;0.0;is
54;0.0;0.0;0.0;0.0;0.0;0.0;only
55;0.3073;0.3073;1.0;0.024207333884753237;0.037480637646513555;0.02127659574468085;€1,012
56;0.0;0.0;0.0;0.0;0.0;0.0;per
57;0.0647;0.0647;1.0;0.0050966954192760636;0.00789130249179768;0.02127659574468085;month,
58;0.0;0.0;0.0;0.0;0.0;0.0;and
59;0.2102;0.2102;1.0;0.016558352042223008;0.025637585529766187;0.02127659574468085;many
60;0.0;0.0;0.0;0.0;0.0;0.0;basic
61;0.6302;0.2909;2.0;0.04964354641773996;0.03548036931783532;0.0425531914893617;necessities,
62;0.0;0.0;0.0;0.0;0.0;0.0;such
63;0.0;0.0;0.0;0.0;0.0;0.0;as
64;0.2103;0.2103;1.0;0.01656622946945527;0.025649782287867882;0.02127659574468085;food,
65;0.0;0.0;0.0;0.0;0.0;0.0;clothes,
66;0.4366;0.4366;1.0;0.0343928472960731;0.05325104587200722;0.02127659574468085;and
67;0.8408;0.2098;3.0;0.06623340816889203;0.0255887984973594;0.06382978723404255;transportation,
68;0.0;0.0;0.0;0.0;0.0;0.0;are
69;0.0;0.0;0.0;0.0;0.0;0.0;much
70;0.743;0.2908;3.0;0.05852928433573594;0.03546817255973362;0.06382978723404255;cheaper
71;0.0;0.0;0.0;0.0;0.0;0.0;than
72;0.0;0.0;0.0;0.0;0.0;0.0;in
73;0.2266;0.2266;1.0;0.017850250108314623;0.027637853858444424;0.02127659574468085;other
74;0.6957;0.3558;2.0;0.05480326125487415;0.04339606532583639;0.0425531914893617;European
75;0.3397;0.0648;2.0;0.026759620308007402;0.007903499249899377;0.0425531914893617;countries.
