text;attention
A;0.0060320705498125345
neural;2.76648224755117e-23
network;2.3660588909018722e-23
is;1.816578115837912e-23
a;1.873763584538932e-23
computer;1.6448904246569102e-23
program;1.8358156189422263e-23
designed;1.7711117058611069e-23
to;1.8665839107549216e-23
mimic;2.1664295836155097e-23
how;2.038277617561747e-23
the;1.5978506416272622e-23
human;1.5461636732101175e-23
brain;1.702085168754511e-23
works—made;2.9207215617156916e-23
of;1.8745502913466443e-23
many;1.8215499257464935e-23
small,;2.4044675624027404e-23
simple;1.6398045472571997e-23
units;2.012842271335912e-23
called;1.8149650254661307e-23
artificial;1.672654952243325e-23
neurons;2.289582506503248e-23
that;1.7159802395223116e-23
are;1.691034251190674e-23
connected;1.9676399168776022e-23
and;1.636341884831181e-23
work;1.6756872456714582e-23
together;1.621480029487929e-23
to;1.719311596310859e-23
perform;1.8188832678378968e-23
complex;1.6531072836974594e-23
tasks.;0.9939679294501875
These;1.9677854673342326e-23
neurons;2.325933184196105e-23
receive;1.9433329269421506e-23
input,;2.8826053844404374e-23
process;2.0411479740801256e-23
it;1.8425677598268703e-23
using;1.844514512703247e-23
mathematical;1.6367673328248294e-23
functions,;2.2521956141148073e-23
and;1.777043633384118e-23
then;1.8567693941893358e-23
pass;1.9067732894308312e-23
on;1.878818833399509e-23
the;1.5919269064370758e-23
result;1.7061679025827097e-23
to;1.6652957798337642e-23
other;1.548952010262469e-23
neurons;1.836700901378217e-23
in;1.6303701959312096e-23
the;1.6419367857993293e-23
network.;2.7470899541069695e-23
Training;2.950342515474242e-23
a;1.831326506412206e-23
neural;2.0448681311527688e-23
network;2.1943293704353912e-23
with;2.9146326847659266e-23
a;1.8167719411005704e-23
large;1.804174435556967e-23
amount;1.5984368042712268e-23
of;1.598608330956559e-23
data;1.8608716636582223e-23
can;1.8362555526606458e-23
learn;2.149284404313998e-23
to;2.0040127165346444e-23
recognize;1.9606636868118638e-23
patterns;1.919457032045087e-23
and;1.6440876230502472e-23
make;1.5928466671249213e-23
decisions;1.6763755015767477e-23
based;1.7985705226496257e-23
on;1.8748656252999006e-23
the;1.5663936489214667e-23
inputs;1.7412156103143363e-23
it;1.5322847916717303e-23
receives.;2.5946952345419752e-23
The;1.7978383133658038e-23
more;1.8252297510458518e-23
data;2.0028977961856266e-23
it's;1.9908747430465382e-23
exposed;1.6171494560633696e-23
to;1.63588965975303e-23
and;1.6089032150016632e-23
the;1.623360289170893e-23
more;1.5535756765738228e-23
it;1.5610864480865254e-23
trains,;1.904660495091499e-23
the;1.5560118272880528e-23
better;1.615132123984546e-23
it;1.519148109054108e-23
becomes;1.6238884901453933e-23
at;1.6728554569463942e-23
making;1.7180148556946408e-23
accurate;1.6244351625937257e-23
predictions;1.6209016476121032e-23
and;1.4348425677374786e-23
decisions.;1.9385123765451874e-23
In;1.4953963083722473e-23
Summary,;2.4484340232447923e-23
A;1.5409428331627572e-23
neural;1.7653071906270136e-23
network;2.171339144937993e-23
is;1.7341580993955567e-23
a;1.799489327508428e-23
highly;1.5402057967257793e-23
sophisticated;1.7290189576323986e-23
decision-making;2.1684252830903602e-23
machine;1.6325368249154155e-23
that;1.6102069982218842e-23
can;1.6558038867319516e-23
learn;1.7190717610415622e-23
and;1.4379113840970378e-23
improve;1.4687618071943e-23
over;1.4586878862572244e-23
time.;1.4605874589867731e-23
