number;fix_duration;first_fix_duration;fix_number;fix_duration_n;first_fix_duration_n;fix_number_n;text
0;0.0;0.0;0.0;0.0;0.0;0.0;Both
1;0.0;0.0;0.0;0.0;0.0;0.0;of
2;0.0;0.0;0.0;0.0;0.0;0.0;the
3;0.599;0.2915;2.0;0.03703406020662408;0.02807257458733797;0.041666666666666664;terms
4;0.194;0.194;1.0;0.011994336694632842;0.018682948438914465;0.020833333333333332;"""birding"""
5;0.3882;0.3882;1.0;0.02400103868482716;0.03738515764941544;0.020833333333333332;or
6;1.4068;0.3234;4.0;0.08697748897943032;0.03114466765538628;0.08333333333333333;"""birdwatching"""
7;0.2266;0.2266;1.0;0.014009879871153617;0.021822454207515555;0.020833333333333332;can
8;0.0;0.0;0.0;0.0;0.0;0.0;in
9;0.5015;0.2425;2.0;0.031005978620403968;0.02335368554864308;0.041666666666666664;most
10;2.1833;0.3882;4.0;0.13498574899686538;0.03738515764941544;0.08333333333333333;contexts
11;0.4043;0.4043;1.0;0.02499644497752607;0.03893564976212947;0.020833333333333332;be
12;0.8579;0.4207;2.0;0.053040935310956265;0.04051503303222328;0.041666666666666664;used
13;0.0;0.0;0.0;0.0;0.0;0.0;to
14;0.9863;0.3882;3.0;0.060979455061424596;0.03738515764941544;0.0625;refer
15;0.0;0.0;0.0;0.0;0.0;0.0;to
16;0.0;0.0;0.0;0.0;0.0;0.0;the
17;0.2909;0.2909;1.0;0.017985322394168522;0.028014792272578443;0.020833333333333332;recreational
18;0.3236;0.3236;1.0;0.02000704821847004;0.031163928426972787;0.020833333333333332;observation
19;0.0;0.0;0.0;0.0;0.0;0.0;of
20;0.0;0.0;0.0;0.0;0.0;0.0;birds.
21;0.6628;0.3396;2.0;0.040978589490735295;0.03270479015389357;0.041666666666666664;Birdwatchers
22;0.0;0.0;0.0;0.0;0.0;0.0;enjoy
23;0.0;0.0;0.0;0.0;0.0;0.0;observing
24;0.0;0.0;0.0;0.0;0.0;0.0;and
25;0.0;0.0;0.0;0.0;0.0;0.0;documenting
26;0.0;0.0;0.0;0.0;0.0;0.0;appearing
27;0.0;0.0;0.0;0.0;0.0;0.0;birds
28;0.0;0.0;0.0;0.0;0.0;0.0;in
29;0.275;0.275;1.0;0.017002281397031093;0.02648356093145092;0.020833333333333332;some
30;0.3236;0.3236;1.0;0.02000704821847004;0.031163928426972787;0.020833333333333332;area,
31;0.0;0.0;0.0;0.0;0.0;0.0;often
32;0.3557;0.3557;1.0;0.021991678156087123;0.0342552822666076;0.020833333333333332;but
33;0.0;0.0;0.0;0.0;0.0;0.0;not
34;0.3721;0.3721;1.0;0.023005632392128248;0.0358346655367014;0.020833333333333332;exclusively
35;0.0;0.0;0.0;0.0;0.0;0.0;using
36;0.2911;0.2911;1.0;0.017997687689730004;0.028034053044164953;0.020833333333333332;visual
37;0.0;0.0;0.0;0.0;0.0;0.0;aid,
38;0.4205;0.4205;1.0;0.02599803391800572;0.04049577226063676;0.020833333333333332;such
39;0.0;0.0;0.0;0.0;0.0;0.0;as
40;0.5178;0.3236;2.0;0.03201375020866436;0.031163928426972787;0.041666666666666664;binoculars
41;0.0;0.0;0.0;0.0;0.0;0.0;or
42;0.0;0.0;0.0;0.0;0.0;0.0;similar
43;0.0;0.0;0.0;0.0;0.0;0.0;tools.
44;0.5497;0.3396;2.0;0.03398601485071996;0.03270479015389357;0.041666666666666664;Birdwatchers
45;0.0;0.0;0.0;0.0;0.0;0.0;also
46;0.2101;0.2101;1.0;0.012989742987331753;0.0202334405516285;0.020833333333333332;rely
47;0.0;0.0;0.0;0.0;0.0;0.0;on
48;0.2753;0.2753;1.0;0.017020829340373304;0.02651245208883068;0.020833333333333332;auditive
49;0.0;0.0;0.0;0.0;0.0;0.0;sensory
50;0.194;0.194;1.0;0.011994336694632842;0.018682948438914465;0.020833333333333332;data.
51;0.3071;0.3071;1.0;0.018986911334648172;0.02957491477108573;0.020833333333333332;It
52;0.0;0.0;0.0;0.0;0.0;0.0;can
53;0.3073;0.3073;1.0;0.01899927663020965;0.029594175542672244;0.020833333333333332;be
54;0.5659;0.3396;2.0;0.03498760379119961;0.03270479015389357;0.041666666666666664;considered
55;0.0;0.0;0.0;0.0;0.0;0.0;a
56;0.0;0.0;0.0;0.0;0.0;0.0;form
57;0.8737;0.5173;2.0;0.05401779366031296;0.049817985708507484;0.041666666666666664;of
58;0.0;0.0;0.0;0.0;0.0;0.0;citizen
59;0.4366;0.4366;1.0;0.02699344021070463;0.0420462643733508;0.020833333333333332;science,
60;0.0;0.0;0.0;0.0;0.0;0.0;where
61;0.0;0.0;0.0;0.0;0.0;0.0;laypeople
62;0.275;0.275;1.0;0.017002281397031093;0.02648356093145092;0.020833333333333332;of
63;0.0;0.0;0.0;0.0;0.0;0.0;the
64;0.0;0.0;0.0;0.0;0.0;0.0;general
65;0.2752;0.2752;1.0;0.017014646692592568;0.026502821703037426;0.020833333333333332;public
66;0.0;0.0;0.0;0.0;0.0;0.0;contribute
67;0.0;0.0;0.0;0.0;0.0;0.0;to
68;0.0;0.0;0.0;0.0;0.0;0.0;scientific
69;0.3234;0.3234;1.0;0.019994682922908562;0.03114466765538628;0.020833333333333332;endeavours.
