number;fix_duration;first_fix_duration;fix_number;fix_duration_n;first_fix_duration_n;fix_number_n;text
0;0.0;0.0;0.0;0.0;0.0;0.0;The
1;0.20235;0.20235;0.5;0.04565246818879163;0.058723663590457956;0.03571428571428571;average
2;0.1617;0.1617;0.5;0.02261664988251091;0.03214008864860567;0.025;human
3;0.0;0.0;0.0;0.0;0.0;0.0;body
4;0.5582;0.2589;1.5;0.11552274627483179;0.06402899053498708;0.09642857142857142;contains
5;0.0;0.0;0.0;0.0;0.0;0.0;around
6;0.1782;0.1782;0.5;0.024924471299093653;0.035419689531116454;0.025;30
7;0.3315;0.1375;1.0;0.07479018139157118;0.039903650821289695;0.07142857142857142;trillion
8;0.20215;0.20215;1.0;0.03452929316595002;0.04685096929151292;0.060714285714285714;cells.
9;0.30720000000000003;0.30720000000000003;1.0;0.055438822416200066;0.07436083419278239;0.060714285714285714;However,
10;0.39625;0.39625;1.0;0.06929168277653791;0.09355128905394008;0.060714285714285714;depending
11;0.14545;0.14545;0.5;0.03281517913545709;0.04221080735968426;0.03571428571428571;on
12;0.1618;0.1618;0.5;0.03650392563848029;0.046955714202797615;0.03571428571428571;age,
13;0.19415;0.19415;0.5;0.02715536533512364;0.03858997038421021;0.025;height,
14;0.0;0.0;0.0;0.0;0.0;0.0;weight,
15;0.39649999999999996;0.39649999999999996;1.0;0.07074570373728918;0.09511438942643435;0.060714285714285714;health,
16;0.0;0.0;0.0;0.0;0.0;0.0;environment
17;0.25855;0.25855;1.0;0.04655496746131664;0.06247344719743596;0.060714285714285714;and
18;0.0;0.0;0.0;0.0;0.0;0.0;other
19;0.1861;0.1861;0.5;0.026029428219760543;0.036989922680924645;0.025;factors,
20;0.0;0.0;0.0;0.0;0.0;0.0;the
21;0.26695;0.26695;1.0;0.04773414553641779;0.06414763442615673;0.060714285714285714;number
22;0.0;0.0;0.0;0.0;0.0;0.0;may
23;0.0;0.0;0.0;0.0;0.0;0.0;vary
24;0.70375;0.2994;2.0;0.1102175162565679;0.07207891997387718;0.11071428571428571;from
25;0.6955;0.2426;2.0;0.09727816940807876;0.048220071157400964;0.1;1012
26;0.0;0.0;0.0;0.0;0.0;0.0;to
27;0.4447;0.2427;1.0;0.06219928387602103;0.04823994752638588;0.05;10°16.
