number;fix_duration;first_fix_duration;fix_number;fix_duration_n;first_fix_duration_n;fix_number_n;text
0;0.4041;0.4041;1.0;0.027607550572851556;0.06978551445446067;0.022222222222222223;As
1;0.3879;0.3879;1.0;0.026500789079953277;0.06698787690394777;0.022222222222222223;your
2;0.4529;0.2427;2.0;0.030941498773680944;0.041912755154906216;0.044444444444444446;assistant,
3;0.2266;0.2266;1.0;0.015480997178441381;0.03913238697198908;0.022222222222222223;I
4;1.5039;0.3071;3.0;0.10274435859072371;0.05303422788657478;0.06666666666666667;hope
5;0.2427;0.2427;1.0;0.01658092681027239;0.041912755154906216;0.022222222222222223;that
6;1.2449;0.3074;5.0;0.08504983842648577;0.05308603598936206;0.1111111111111111;information
7;0.356;0.356;1.0;0.024321425399493078;0.061478948640900755;0.022222222222222223;was
8;2.6687;0.2913;8.0;0.18232187630232352;0.050305667806444916;0.17777777777777778;helpful.
9;0.0;0.0;0.0;0.0;0.0;0.0;Is
10;1.8604;0.3396;6.0;0.12709994329555316;0.058646772355196344;0.13333333333333333;there
11;0.259;0.259;1.0;0.017694520164237944;0.04472766207301488;0.022222222222222223;anything
12;0.0;0.0;0.0;0.0;0.0;0.0;else
13;0.0;0.0;0.0;0.0;0.0;0.0;you
14;0.8733;0.4529;2.0;0.05966264270049805;0.07821296584119088;0.044444444444444446;want
15;0.6956;0.356;2.0;0.04752242558395333;0.061478948640900755;0.044444444444444446;to
16;0.6792;0.3232;2.0;0.046402000368920504;0.05581459606949192;0.044444444444444446;know
17;0.3398;0.3398;1.0;0.0232146639065948;0.05868131109038786;0.022222222222222223;about
18;0.6306;0.291;2.0;0.043081715890225664;0.05025385970365764;0.044444444444444446;Linux
19;0.3398;0.3398;1.0;0.0232146639065948;0.05868131109038786;0.022222222222222223;or
20;1.4719;0.3235;5.0;0.10055816304919625;0.0558664041722792;0.1111111111111111;OpenBSD?
