text;attention
There;1.75095215990442e-19
are;1.4651606505908351e-19
three;1.5322248298553325e-19
Newtonion;2.715847531845051e-19
laws;2.760003192071987e-19
of;1.5049149221463463e-19
motion.;1.0
They;1.67945828013409e-19
are:;1.870026254741515e-19
-;1.6220979636585447e-19
Newton's;5.9307574636087125e-18
First;1.6490299021200873e-19
Law;1.9665133449013884e-19
of;1.465408012938604e-19
Motion;2.253923856092764e-19
-;1.5254727325371299e-19
which;1.4954287045097369e-19
implies;2.1358939113847884e-19
that;1.7216772279907095e-19
things;1.8477289755214704e-19
cannot;1.8086042623338019e-19
start,;2.253398127290903e-19
stop;1.761731709950306e-19
or;1.5494764994911392e-19
change;1.4974989924893242e-19
direction;1.7826018254280147e-19
all;1.3890249405720927e-19
by;1.4827477520771927e-19
themselves,;2.0557671082953466e-19
and;1.494510388746221e-19
it;1.4214438305041235e-19
requires;1.6568544388390427e-19
an;1.4294473195243787e-19
outside;1.5550021057642845e-19
force;1.8689083439914832e-19
to;1.4536228178913126e-19
cause;1.4879602078962003e-19
such;1.4520557340909423e-19
a;1.349650805434535e-19
change.;1.807999921915453e-19
-;1.5191140479998292e-19
Newton's;2.2147939473025965e-19
Second;1.5075376984347624e-19
Law;1.767543037134128e-19
of;1.400180353317386e-19
Motion;1.7379379615287578e-19
-;1.4221591818464225e-19
describes;1.6424309377068871e-19
what;1.4644705538366566e-19
happens;1.574837106417642e-19
to;1.5373223677495598e-19
massive;1.8627575858785116e-19
bodies;1.8983093269220874e-19
when;1.4706805652265663e-19
acted;1.5318908351389166e-19
upon;1.3875841391980942e-19
by;1.4143957073463416e-19
external;1.5772751141335534e-19
forces.;2.043584454301224e-19
It;1.4306587937118435e-19
states;1.5241647881538261e-19
that;1.4565768431259367e-19
the;1.438811180439751e-19
force;1.712714261110021e-19
acting;1.489752212125822e-19
on;1.4086035473208478e-19
the;1.3350859498719722e-19
body;1.6675998377598982e-19
is;1.4035023291334103e-19
equal;1.5597093830042032e-19
to;1.4211273767879357e-19
the;1.4056261847149634e-19
product;1.4466822072339206e-19
of;1.4452000226073596e-19
its;1.3814547977792668e-19
mass;1.4776316532488156e-19
and;1.4152008552281828e-19
acceleration.;1.6736940489340387e-19
-;1.576017440869232e-19
Newton's;2.123302782198871e-19
Third;1.466481440744777e-19
Law;2.0315444383565247e-19
of;1.4173402277284508e-19
Motion;1.683501540364159e-19
-;1.4462994335501934e-19
describes;1.511800924533001e-19
what;1.4122400824440042e-19
happens;1.4644416832027454e-19
to;1.4473594464256e-19
a;1.3718134453249134e-19
body;1.6367291102882979e-19
when;1.4323845731929323e-19
it;1.4646412797324792e-19
exerts;1.9251808379258903e-19
a;1.3288722855144283e-19
force;1.6381549361825316e-19
on;1.434249636033581e-19
another;1.3850163527696282e-19
body.;1.5672013378101662e-19
It;1.3686268602036107e-19
states;1.356192767121597e-19
that;1.4663258170907193e-19
there;1.405094982515809e-19
is;1.396647627849371e-19
an;1.355043411450434e-19
equal;1.4948216658425218e-19
and;1.3161646325061108e-19
opposite;1.3925721982203076e-19
reaction;1.423066163093042e-19
for;1.3289214987003455e-19
every;1.3285865820718337e-19
action.;1.3877086929625187e-19
