;ID;x;y;duration;pupil_r;pupil_l;word;word_number;distance
1728;1729;245.31199999999998;427.95008;0.48547;21.3649;20.4658;;;
1729;1730;257.2416;503.53152;0.25854;21.4023;20.318;value;1.0;0.0
1730;1731;338.752;528.09728;0.30713;17.3064;8.1352;Z;3.0;7.444789278307299
1731;1732;623.5264;507.46368;0.25879;21.2631;20.4213;reason;7.0;0.5263999999999669
1732;1733;746.2784;506.63424;0.2749;21.2746;21.3505;that;9.0;3.2784000000000333
1733;1734;818.8928;518.51264;0.5177;21.3981;21.0888;is;11.0;4.107200000000034
1734;1735;929.6384;520.05888;0.27502;20.5486;20.6229;and;13.0;0.0
1735;1736;1036.9408;506.99264;0.35583;20.6897;20.9051;12+4;14.0;7.940800000000081
1736;1737;1089.1136000000001;512.43008;0.09692;18.5696;19.1682;16.;16.0;2.886399999999867
1737;1738;1093.7472;518.32832;0.42029;20.4508;20.7654;16.;16.0;0.0
1738;1739;652.1216;473.98912;0.21045;21.4324;21.5263;is;8.0;28.010879999999986
1739;1740;1057.3696;518.51264;0.11328;18.628;18.8138;is;15.0;0.0
1742;1743;923.7760000000001;491.34592;0.06494;18.7937;19.3599;and;13.0;10.654080000000022
1743;1744;692.5696;481.51552;0.24231;19.0076;20.5536;that;9.0;20.48448000000002
