text;attention
It;0.01395594508003136
is;0.011816520902940972
generally;0.01261051652839972
not;0.011773456473806617
recommended;0.01315441436817037
to;0.011118986889468213
charge;0.013861977218258853
a;0.010672583779971673
laptop;0.014296866720931091
battery;0.012687573669775241
with;0.01038420303971046
a;0.009765141005600785
power;0.011519509212277804
supply;0.011045975963410932
that;0.010182748931848621
has;0.010082510511001896
a;0.009707339196264058
higher;0.01162124026876237
voltage;0.012485951920693699
than;0.010782285528102167
what;0.01060890459445565
is;0.009712209791777917
specified;0.011782181438437338
for;0.010084365408162129
the;0.009927105521586075
battery.;0.017524126388436426
Using;0.010216578129546197
a;0.00934574701710747
12-volt;0.03416962297083723
power;0.009935949628680416
supply;0.009997713197628108
to;0.009522510552707779
charge;0.01001514951981274
an;0.009704271641265387
11-volt;0.035424113513195986
laptop;0.010689566193218656
battery;0.01034545085683212
can;0.010020760624858637
potentially;0.009898276567293599
damage;0.010065743137172128
the;0.009368584816923441
battery;0.010499084936679896
or;0.00942278851788411
the;0.008840030758950885
device;0.009912681450336537
it;0.009045030331891597
powers.;0.01362353365398837
It's;0.013762585578607014
best;0.009531495558111638
to;0.009099593592000566
use;0.009010192836304498
a;0.00886858540457883
power;0.009277809039952822
supply;0.009096874921480485
with;0.008964281184805746
the;0.008888675241315914
correct;0.0093669049875368
voltage;0.009792440027075713
for;0.009023571797317631
your;0.009105128276325654
laptop;0.00942953583122032
battery,;0.01076424999660189
which;0.009126948105633081
is;0.008983319836929167
usually;0.008869608982592132
specified;0.009156666062264457
on;0.008978021472877127
the;0.008753310008781637
battery;0.008976972140781853
itself;0.009193399989178936
or;0.008694469161449754
in;0.008619675178614119
the;0.008583948331180815
device's;0.010421099322836216
manual.;0.010566993820210018
If;0.008969125303980039
you're;0.010176949725140761
unsure,;0.009843489254820271
it's;0.009428664808427918
best;0.008606571454567757
to;0.008508544810186086
consult;0.008626248001010986
with;0.00848190621284398
a;0.008458137119654756
professional;0.008626906156610551
or;0.008455533678333715
manufacturer;0.008763622293963064
to;0.008432004090328547
avoid;0.00843605115043783
any;0.00836055238860247
potential;0.008350785330241736
harm;0.00841001555920555
to;0.00830510525251792
your;0.008288730548474189
device.;0.008336871804993476
