text;attention
Mentoring;0.8714763431511414
is;3.513777698838919e-16
a;3.0952341647778716e-16
great;2.922670817412555e-16
goal,;5.333809979058142e-16
and;3.420621977696777e-16
wanting;3.3867082769483354e-16
to;2.905156740441525e-16
sharpen;3.159134243274439e-16
your;3.0091503114439e-16
skills;3.0813726206480867e-16
shows;3.433368906448447e-16
you;2.8594201919080206e-16
are;2.819596310640341e-16
serious.;0.12852365684883618
What;4.863698475297291e-16
sort;2.6638715698518015e-16
of;2.7500041035134436e-16
mentoring;4.5220031188723925e-16
most;2.871078578084822e-16
interests;3.3005097546425444e-16
you?;5.06282627276639e-16
Traditional;3.212109275800525e-16
Mentoring.;1.1572033983814914e-15
Person-to-person;1.1100111517402842e-15
interaction;3.194002373467741e-16
following;3.0557835677602766e-16
a;2.789028879642838e-16
pre-defined;3.334493923909964e-16
or;2.626364882674298e-16
custom;2.7621131646514866e-16
program.;5.141478948764066e-16
Distance;3.3117914407686974e-16
Mentoring.;1.2372361614668735e-15
Similar;2.999333253429029e-16
to;3.4935600269236403e-16
Traditional;3.2869467065778887e-16
mentoring,;4.2930692464442995e-16
but;2.819907282720364e-16
tailored;2.7167830964458455e-16
to;2.609800845829121e-16
the;2.533725673215557e-16
unique;2.5317039960037875e-16
challenges;2.576519685358877e-16
of;2.55002561877664e-16
remote;2.885656173963034e-16
communication.;3.7025546956729643e-16
Group;3.1612558148942163e-16
Mentoring.;5.090296571694688e-16
An;2.73135287087711e-16
approach;2.696692047628737e-16
designed;2.6546655434674027e-16
to;2.7481845745939824e-16
support;2.6205417833935843e-16
several;2.94893644584267e-16
mentee's;3.9622340475879546e-16
through;2.650568365548325e-16
expertise;2.647203264912437e-16
sharing,;2.967314034344594e-16
frequently;2.486818735127326e-16
with;2.621209139640956e-16
a;2.4775731583971467e-16
secondary;2.4387079778267737e-16
group;2.410001099765871e-16
leader.;2.398886031847092e-16
