text;attention
As;0.05041422184513644
an;0.025230332331153914
open;0.024646211655492505
world;0.04152305484882389
creative;0.03376516852210025
game,;0.04769395243209798
Minecraft;0.1662994048772114
does;0.026882640152661372
not;0.024338376194008988
establish;0.025274757381723197
a;0.023967041649688003
goal;0.05056922212141075
for;0.02434533102337278
the;0.02779548692770998
player.;0.04538663257087734
However,;0.03275585879351023
players;0.023974507327449074
often;0.02320453682968948
create;0.024972131656294177
goals;0.027811601738267664
for;0.02187243623202773
themselves.;0.027444372654128725
This;0.021390232221968147
may;0.020782661125862113
include;0.02236179498237149
survival;0.027989902886644536
challenges;0.022551803471227067
and;0.021776693024276983
construction;0.022080914520358416
projects.;0.020898718002455515
