text;attention
Although;0.01840390029555578
C#;0.029866085560896826
(pronounced;0.022797357209458715
C;0.015206240641484072
sharp);0.01897523544003025
is;0.01621444853606561
a;0.015591309707881579
general-purpose;0.019706016915521762
high-level;0.01890690355313804
programming;0.016381064900580417
language;0.018475172378132943
that;0.015725844959530347
is;0.014845693227431529
used;0.015837845751324915
widely;0.015916516924260646
used;0.015530717728288837
it;0.01739067277311575
is;0.015483640397663468
hard;0.016755465260638477
to;0.015514218207401448
say;0.017643410085877963
whever;0.0220589861646307
C#;0.021595349432669133
is;0.01700363385838146
a;0.015613191586077903
good;0.018421001583167337
language;0.02068844853932378
as;0.016663377122074503
each;0.0168610021711167
popular;0.016234993666888388
high;0.015046696761026958
level;0.015550805038010193
language;0.017809307792610436
comes;0.01595200572920771
with;0.016977568255370556
its;0.015946081359024714
own;0.015634063948267034
pros;0.019804889849465313
and;0.015210964317081214
cons.;0.020715781280657597
Could;0.015286015453970833
you;0.015740278780854215
tell;0.0160495536584684
me;0.016905105121801194
what;0.01584338262471358
features;0.01710486753819979
you;0.015904989672189705
consider;0.016141072320737738
good;0.015909276919820407
within;0.015600400355638696
a;0.014760341187906202
programming;0.014473984799603629
language;0.01457580266776019
so;0.015474481049005914
i;0.015311212083004353
can;0.014881935749542491
better;0.014925644137279936
assist;0.015444569791188684
you?;0.01471117717898294
