text;attention
1.;0.03169815709736806
To;0.015618143294990776
postbone;0.021676783096965593
you;0.016607462808940474
overcoming;0.018271424290520994
it;0.015014965669067548
until;0.01689667245020996
tomorrow;0.016155966973575266
or;0.015394912679357288
in;0.01466370510960281
5;0.017074932119570334
minutes.;0.02133305231216102
Often;0.017160794360561584
people;0.01627061774619378
would;0.015344302322790427
tell;0.01717366833864608
them;0.014471736117311883
self;0.014682998124905904
something;0.015389447457016293
like,;0.01990124334383889
I'll;0.021558053730576263
just;0.014517990832168945
see;0.014916507606113039
this;0.014664344254264652
funny;0.015408027214353217
cat-video;0.01786091727982471
and;0.014014753416302268
have;0.013894987272162969
more;0.013154871860705315
energy.;0.01789353823609185
But;0.015417486319193253
often;0.01653552546793337
that's;0.019532288153976278
not;0.014195859740863652
what;0.015439916362042448
is;0.014062342364311602
going;0.013435843765109284
to;0.013432435227423776
happen;0.013460936421677073
though.;0.017215700565502024
And;0.014525772753504055
when;0.017381866052158874
I'm;0.01666120464094582
not;0.013516449757232814
seeing;0.015180037334584364
a;0.013438888898853498
funny;0.014019079706051813
video;0.01384568262608283
I;0.013794439477462133
just;0.013540173784077101
found;0.013723787204194057
about;0.013939151607471422
people;0.013482057978764487
falling;0.01512359880081936
on;0.013844568973063373
a;0.01322632186353165
very;0.01310189143306359
slippery;0.013845908751085843
slope;0.013549051902002146
I'll;0.016536108949947705
tell;0.013853645440389117
you;0.013158408784629877
more;0.012591703721882947
reasons.;0.012706887754010111
