text;attention
Both;7.220012080398835e-06
ChatGPT;1.4924491114334667e-05
and;5.842542264629351e-06
InstructGPT;1.2451390386187752e-05
are;9.92610542459008e-06
Transformer-based;2.122541158306259e-05
generative;7.716278102325254e-06
text;5.656249793753008e-06
models;8.264781085407605e-06
created;5.857957851461116e-06
by;6.0164180436722875e-06
OpenAl.;0.30148547222911065
However,;1.0304084193072464e-05
while;6.729907582788011e-06
ChatGPT;1.8436047285243637e-05
was;6.766469195624673e-06
released;6.446404711795079e-06
in;7.0513046440655325e-06
early;6.120498684687798e-06
2023,;1.5053275845381213e-05
InstructGPT;1.373601193627715e-05
is;6.031646860677678e-06
a;5.5019819469990774e-06
year;5.6214415634547705e-06
older.;0.44826648133498104
Both;7.264675433481866e-06
models;6.9071560111911155e-06
were;7.166132511293265e-06
trained;8.378523632889402e-06
using;7.127849811766135e-06
Reinforcement;1.0257374258704094e-05
Learning;6.20105442772136e-06
with;6.457895133354737e-06
Human;5.243295654528638e-06
Feedback;5.608382389988606e-06
(RLHF);1.6871052106550823e-05
to;5.8667145515633185e-06
improve;7.182648313685219e-06
their;6.175439428036647e-06
capabilities;6.689758405791752e-06
in;5.850781569936832e-06
specific;5.464093510467381e-06
task;5.69251814613815e-06
categories.;0.055424763776137226
InstructGPT;2.3741701451149297e-05
was;8.14039924656214e-06
trained;6.8167989528704976e-06
to;7.595831499472667e-06
follow;7.3330109257441825e-06
instructions;5.6206493603876645e-06
provided;4.9959807231762495e-06
by;5.345256893671012e-06
the;5.442463378769705e-06
user,;7.039832700229381e-06
and;5.751913873249371e-06
served;6.483620050538639e-06
as;5.266846343119138e-06
a;5.405083227897953e-06
predecessor;1.0409437601626159e-05
to;6.574974226098928e-06
ChatGPT.;2.450360112154935e-05
ChatGPT;1.5044204290954623e-05
was;6.593560784320199e-06
trained;7.516612941088391e-06
to;6.9735731564098615e-06
be;7.411610383970016e-06
a;8.0063309495466e-06
More;8.536638011222232e-06
general;8.19775466823568e-06
chatbot;1.4317485269555202e-05
with;6.034030011506472e-06
a;6.135416776818753e-06
wider;7.806254255992555e-06
range;5.34841405777388e-06
of;5.456998993702099e-06
capabilities,;1.1571240513115539e-05
ranging;5.714949102958124e-06
from;7.079685403718328e-06
following;7.099406727060233e-06
instructions;5.777391433640079e-06
to;6.030786784356111e-06
do;5.706374712441824e-06
tasks;5.38565621241637e-06
to;8.208004589686671e-06
answering;6.159442234451039e-06
questions,;9.561346398662743e-06
holding;5.936069075826707e-06
conversations,;6.7625814682099265e-06
and;5.613519033992399e-06
telling;6.108878851657072e-06
jokes.;0.19411741498362473
