;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg
0;0;I;219;242;225;260;251.0;;1;[];[];0.0;0.0;0;;;335.9406507860196;;
1;1;think;233;241;277;260;250.5;0.5;1;[];[];0.0;0.0;0;;;284.80831148429354;;
2;2;you;285;246;315;265;255.5;5.0;1;[3642.0];[0.0];0.3236;0.3236;1;12.1306;13.4228;249.15129518133028;12.78;0.3236
3;3;probably;325;241;401;265;253.0;2.5;1;[];[];0.0;0.0;0;;;165.97880795611945;;
4;4;mean;410;246;457;260;253.0;0.0;1;[3643.0];[5.247359999999986];0.2428;0.2428;1;12.4322;12.8224;118.66646995059047;12.63;0.2428
5;5;"""put";467;241;503;265;253.0;0.0;1;[];[];0.0;0.0;0;;;80.85755308277882;;
6;6;the;510;241;538;260;250.5;2.5;1;[];[];0.0;0.0;0;;;64.21277046300368;;
7;7;hat;546;241;574;260;250.5;0.0;1;[3644.0, 3678.0];[4.322879999999998, 61.92287999999999];0.6784;0.4363;2;14.3809;15.1809;61.92287999999999;14.78;0.3392
8;8;on;581;246;601;260;253.0;2.5;1;[];[];0.0;0.0;0;;;71.79778193324917;;
9;9;my;610;246;636;265;255.5;2.5;1;[3645.0];[19.96224000000001];0.2584;0.2584;1;14.0414;14.9503;86.62678506405743;14.5;0.2584
10;10;"head""";645;241;694;260;250.5;5.0;1;[3646.0];[1.7952000000000226];0.3232;0.3232;1;14.8012;15.9534;109.24883107170716;15.38;0.3232
11;11;since;703;242;747;260;251.0;0.5;1;[];[];0.0;0.0;0;;;160.8250902394723;;
12;12;the;755;241;782;260;250.5;0.5;1;[];[];0.0;0.0;0;;;209.3713521247222;;
13;13;state;790;242;833;260;251.0;0.5;1;[3647.0];[0.0];0.2589;0.2589;1;16.0075;16.3154;243.28284947882048;16.16;0.2589
14;14;of;841;241;858;260;250.5;0.5;1;[];[];0.0;0.0;0;;;292.6314895744039;;
15;15;the;865;241;892;260;250.5;0.0;1;[];[];0.0;0.0;0;;;316.1288014252014;;
16;16;second;900;241;961;260;250.5;0.0;1;[3648.0, 3649.0];[0.0, 23.059790331605342];0.5496;0.2749;2;14.4489;15.5741;350.5178384769232;15.01;0.2748
17;17;hat;970;241;998;260;250.5;0.0;1;[];[];0.0;0.0;0;;;419.59912665606737;;
18;18;is;1006;242;1018;260;251.0;0.5;1;[];[];0.0;0.0;0;;;455.3730541550899;;
19;19;not;1026;242;1054;260;251.0;0.0;1;[];[];0.0;0.0;0;;;475.18923646325834;;
20;20;mentioned.;222;346;321;365;355.5;104.5;2;[3650.0];[3.0767999999999915];0.3886;0.3886;1;13.9991;15.189;287.4317336178008;14.59;0.3886
21;21;If;331;346;344;365;355.5;0.0;2;[];[];0.0;0.0;0;;;269.0394437448427;;
22;22;you;351;351;381;370;360.5;5.0;2;[];[];0.0;0.0;0;;;244.60540936482656;;
23;23;are;391;351;418;365;358.0;2.5;2;[3651.0];[22.38943999999998];0.3074;0.3074;1;12.5429;9.7239;219.82984667813966;11.13;0.3074
24;24;jumping,;424;346;504;370;358.0;0.0;2;[];[];0.0;0.0;0;;;174.53870141184845;;
25;25;the;513;346;540;365;355.5;2.5;2;[];[];0.0;0.0;0;;;167.59505926647836;;
26;26;hat;549;346;576;365;355.5;0.0;2;[3652.0];[13.968000000000018];0.2427;0.2427;1;16.3129;16.7787;166.92288;16.55;0.2427
27;27;is;584;346;596;365;355.5;0.0;2;[3653.0];[31.960105313869022];0.2913;0.2913;1;13.4673;14.2853;169.42410185842627;13.88;0.2913
28;28;likely;605;346;650;370;358.0;2.5;2;[];[];0.0;0.0;0;;;174.25190928806032;;
29;29;to;657;347;674;365;356.0;2.0;2;[];[];0.0;0.0;0;;;196.47664708696146;;
30;30;be;683;346;702;365;355.5;0.5;2;[];[];0.0;0.0;0;;;210.35321887371822;;
31;31;pulled;711;346;762;370;358.0;2.5;2;[3654.0];[72.64319999999998];0.3237;0.3237;1;14.4034;14.6163;228.47482463180577;14.51;0.3237
32;32;off;771;346;795;365;355.5;2.5;2;[];[];0.0;0.0;0;;;272.985936433609;;
33;33;by;802;346;822;370;358.0;2.5;2;[];[];0.0;0.0;0;;;298.11846486008614;;
34;34;the;829;346;857;365;355.5;2.5;2;[];[];0.0;0.0;0;;;320.8455676654026;;
35;35;air;865;346;887;365;355.5;0.0;2;[3655.0];[40.75583999999998];0.356;0.356;1;14.8094;14.9298;352.0883751141671;14.87;0.356
36;36;resistance;895;346;984;365;355.5;0.0;2;[3656.0];[7.275199999999984];0.3234;0.3234;1;13.122;13.5933;378.7697346548882;13.36;0.3234
37;37;as;992;351;1010;365;358.0;2.5;2;[];[];0.0;0.0;0;;;469.60693339274115;;
38;38;you;1018;351;1049;370;360.5;2.5;2;[];[];0.0;0.0;0;;;493.8936337821479;;
39;39;begin;206;450;252;475;462.5;102.0;3;[];[];0.0;0.0;0;;;406.45454620478085;;
40;40;to;261;452;277;470;461.0;1.5;3;[];[];0.0;0.0;0;;;389.57442119643116;;
41;41;fall;285;450;310;470;460.0;1.0;3;[];[];0.0;0.0;0;;;365.26956474709795;;
42;42;and;319;450;349;470;460.0;0.0;3;[3657.0];[17.752043481875567];0.3398;0.3398;1;13.6836;14.4857;340.3428114864987;14.08;0.3398
43;43;slowly;358;450;412;475;462.5;2.5;3;[];[];0.0;0.0;0;;;306.34430650908854;;
44;44;fall;420;450;445;470;460.0;2.5;3;[3658.0];[21.65312];0.2424;0.2424;1;14.4413;15.114;292.40066848510173;14.78;0.2424
45;45;back;454;450;494;470;460.0;0.0;3;[];[];0.0;0.0;0;;;277.7041975385579;;
46;46;later.;503;450;546;470;460.0;0.0;3;[];[];0.0;0.0;0;;;271.07216849122375;;
