;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg
0;0;The;214;136;247;156;146.0;;1;[];[];0.0;0.0;0;;;748.4910645036997;;
1;1;curvature;255;138;339;156;147.0;1.0;1;[1396];[24.654079999999993];0.4853;0.4853;1;15.3141;17.1651;700.3607847687373;16.24;0.4853
2;2;of;347;136;364;156;146.0;1.0;1;[1397];[20.630742273568355];0.5178;0.5178;1;15.1021;16.9766;688.8257173203405;16.04;0.5178
3;3;the;371;136;398;156;146.0;0.0;1;[];[];0.0;0.0;0;;;674.3098243699862;;
4;4;earth;406;136;451;156;146.0;0.0;1;[];[];0.0;0.0;0;;;654.5686335609747;;
5;5;is;461;137;473;156;146.5;0.5;1;[1398];[0.0];0.4693;0.4693;1;17.2222;18.5923;647.472516205809;17.91;0.4693
6;6;not;481;138;509;156;147.0;0.5;1;[];[];0.0;0.0;0;;;637.3300407495959;;
7;7;significant;516;136;607;161;148.5;1.5;1;[1399, 1400];[0.0, 24.41194367563549];0.5342;0.2427;2;16.0464;17.0209;614.5825575477078;16.53;0.2671
8;8;enough;614;136;679;161;148.5;0.0;1;[];[];0.0;0.0;0;;;611.13696;;
9;9;to;687;138;704;156;147.0;1.5;1;[1401];[8.572537211351134];0.2103;0.2103;1;17.319;18.1047;616.3198338864989;17.71;0.2103
10;10;cause;712;141;762;156;148.5;1.5;1;[];[];0.0;0.0;0;;;617.434836757598;;
11;11;a;770;141;778;156;148.5;0.0;1;[];[];0.0;0.0;0;;;623.8840136130126;;
12;12;car;787;141;814;156;148.5;0.0;1;[];[];0.0;0.0;0;;;626.7796244629221;;
13;13;to;820;138;837;156;147.0;1.5;1;[1402];[0.0];0.3558;0.3558;1;16.6909;17.688;633.6659549335767;17.19;0.3558
14;14;touch;845;136;893;156;146.0;1.0;1;[];[];0.0;0.0;0;;;639.9673291988285;;
15;15;the;901;136;929;156;146.0;0.0;1;[];[];0.0;0.0;0;;;657.3215469173986;;
16;16;ground;937;136;998;161;148.5;2.5;1;[1403];[50.424319999999994];0.3236;0.3236;1;15.119;16.0913;666.1232378786088;15.61;0.3236
17;17;in;1008;137;1021;155;146.0;2.5;1;[];[];0.0;0.0;0;;;702.6824525786038;;
18;18;the;1029;136;1057;156;146.0;0.0;1;[];[];0.0;0.0;0;;;712.0975304281582;;
19;19;middle.;210;241;274;260;250.5;104.5;2;[];[];0.0;0.0;0;;;648.5970067475502;;
20;20;The;282;241;315;260;250.5;0.0;2;[1404];[17.40960000000001];0.3396;0.3396;1;15.5654;16.868;624.2788854044974;16.22;0.3396
21;21;earth;323;241;368;260;250.5;0.0;2;[];[];0.0;0.0;0;;;595.5606464180466;;
22;22;has;377;241;406;260;250.5;0.0;2;[];[];0.0;0.0;0;;;577.0905096792717;;
23;23;a;414;246;422;260;253.0;2.5;2;[];[];0.0;0.0;0;;;569.8928548085873;;
24;24;radius;432;241;485;260;250.5;2.5;2;[1405];[16.293440000000004];0.2911;0.2911;1;15.2755;15.9799;545.2049878365766;15.63;0.2911
25;25;of;493;241;510;260;250.5;0.0;2;[];[];0.0;0.0;0;;;537.1444114592291;;
26;26;approximately;516;241;644;265;253.0;2.5;2;[1406];[19.63167999999999];0.2425;0.2425;1;16.3226;16.8455;507.90863308461456;16.58;0.2425
27;27;6,371;652;241;701;265;253.0;0.0;2;[];[];0.0;0.0;0;;;507.13696000000004;;
28;28;kilometers;711;241;803;260;250.5;2.5;2;[1407];[94.25056000000001];0.2746;0.2746;1;15.5556;17.2442;513.6207398089389;16.4;0.2746
29;29;(3,959;812;241;870;265;253.0;2.5;2;[];[];0.0;0.0;0;;;526.1097607551885;;
