;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg
0;0;In;304;504;320;522;513.0;;1;[];[];0.0;0.0;0;;;394.78698075930726;;
1;1;what;329;503;371;522;512.5;0.5;1;[];[];0.0;0.0;0;;;343.99338624027297;;
2;2;programming;380;508;499;527;517.5;5.0;1;[3846.0];[0.454400000000021];0.2752;0.2752;1;13.9088;14.2266;216.23152447561762;14.07;0.2752
3;3;language;509;503;589;527;515.0;2.5;1;[3845.0, 3847.0];[39.527360000000044, 24.497399829369655];0.5502;0.291;2;14.7926;15.3593;127.5340588903592;15.08;0.2751
4;4;would;597;503;647;522;512.5;2.5;1;[];[];0.0;0.0;0;;;74.19770466159721;;
5;5;you;656;508;687;527;517.5;5.0;1;[];[];0.0;0.0;0;;;38.56782307895536;;
6;6;like;696;503;725;522;512.5;5.0;1;[3852.0];[33.12063999999998];0.2104;0.2104;1;13.7206;14.8695;33.12063999999998;14.3;0.2104
7;7;the;733;503;761;522;512.5;0.0;1;[3848.0, 3850.0, 3851.0];[56.95584000000002, 43.13184000000001, 0.0];0.8733;0.2424;3;14.9388;15.7104;38.4879848400718;15.32;0.2911
8;8;script;769;504;817;527;515.5;3.0;1;[];[];0.0;0.0;0;;;62.31102773225293;;
9;9;to;824;504;841;522;513.0;2.5;1;[];[];0.0;0.0;0;;;115.45734527109823;;
10;10;be;850;503;869;522;512.5;0.5;1;[];[];0.0;0.0;0;;;140.56261301302558;;
11;11;generated?;877;503;976;527;515.0;2.5;1;[3849.0];[13.958079999999995];0.4366;0.4366;1;13.6075;13.8536;166.0039185593207;13.73;0.4366
