;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg
0;0;Unfortunately,;207;136;333;161;148.5;;1;[3871.0];[3.587520000000012];0.259;0.259;1;15.0047;16.6126;476.0955022238021;15.81;0.259
1;1;I;343;137;348;155;146.0;2.5;1;[];[];0.0;0.0;0;;;470.87949392358803;;
2;2;cannot;356;138;416;156;147.0;1.0;1;[];[];0.0;0.0;0;;;429.7826418525234;;
3;3;provide;424;136;489;161;148.5;1.5;1;[3872.0];[25.623040000000003];0.2584;0.2584;1;15.719;16.0995;390.46043287090487;15.91;0.2584
4;4;a;497;141;506;156;148.5;0.0;1;[];[];0.0;0.0;0;;;388.4598502261648;;
5;5;script;514;137;563;161;149.0;0.5;1;[];[];0.0;0.0;0;;;366.4400622717642;;
6;6;to;570;138;586;156;147.0;2.0;1;[];[];0.0;0.0;0;;;366.66863410678366;;
7;7;scrape;595;141;652;161;151.0;4.0;1;[3873.0];[21.3968];0.275;0.275;1;15.9562;16.9956;356.24288;16.48;0.275
8;8;all;660;136;678;156;146.0;5.0;1;[];[];0.0;0.0;0;;;361.41507555404274;;
9;9;available;687;136;765;156;146.0;0.0;1;[];[];0.0;0.0;0;;;363.2523057569414;;
10;10;rental;774;136;823;156;146.0;0.0;1;[3874.0];[0.0];0.2752;0.2752;1;16.6121;17.385;382.3090928002294;17.0;0.2752
11;11;properties;832;137;922;161;149.0;3.0;1;[3876.0];[26.459199999999996];0.0969;0.0969;1;14.4261;16.7356;400.56811760015853;15.58;0.0969
12;12;in;930;137;944;155;146.0;3.0;1;[];[];0.0;0.0;0;;;458.5500524454603;;
13;13;Sydney;952;136;1018;161;148.5;2.5;1;[3875.0];[27.02592];0.2262;0.2262;1;16.4452;17.1425;467.773518743563;16.79;0.2262
14;14;from;1025;136;1066;156;146.0;2.5;1;[];[];0.0;0.0;0;;;521.5257930704238;;
15;15;realestate.com.au;254;241;413;260;250.5;104.5;2;[3877.0];[0.0];0.2914;0.2914;1;14.6022;16.0101;348.99379507053476;15.31;0.2914
16;16;as;422;246;440;260;253.0;2.5;2;[];[];0.0;0.0;0;;;331.345816025696;;
17;17;it;449;242;459;260;251.0;2.0;2;[];[];0.0;0.0;0;;;319.71072455852084;;
18;18;is;467;242;479;260;251.0;0.0;2;[];[];0.0;0.0;0;;;308.2550168249244;;
19;19;against;487;242;552;265;253.5;2.5;2;[3878.0];[66.51712];0.2263;0.2263;1;14.461;15.1693;270.1950884041647;14.82;0.2263
20;20;the;559;241;586;260;250.5;3.0;2;[];[];0.0;0.0;0;;;264.8081724526915;;
21;21;website's;594;241;676;260;250.5;0.0;2;[3879.0];[47.13632000000001];0.275;0.275;1;16.0128;17.2097;257.24288;16.61;0.275
22;22;terms;683;242;734;260;251.0;0.5;2;[];[];0.0;0.0;0;;;259.50043737484225;;
23;23;of;742;241;759;260;250.5;0.5;2;[];[];0.0;0.0;0;;;273.5905528298344;;
24;24;use;767;246;796;260;253.0;2.5;2;[3880.0];[4.817280000000011];0.2427;0.2427;1;14.4561;15.033;283.0804666481501;14.74;0.2427
25;25;and;804;241;834;260;250.5;2.5;2;[];[];0.0;0.0;0;;;300.4114435199405;;
26;26;could;843;241;889;260;250.5;0.0;2;[3881.0];[57.540159999999986];0.2429;0.2429;1;14.9508;15.9605;322.2889092068395;15.46;0.2429
27;27;result;898;241;948;260;250.5;0.0;2;[3882.0];[7.724800000000016];0.2423;0.2423;1;14.6299;16.3043;358.1231813185715;15.47;0.2423
28;28;in;956;242;969;260;251.0;0.5;2;[];[];0.0;0.0;0;;;400.6472465869876;;
29;29;legal;978;241;1018;265;253.0;2.0;2;[];[];0.0;0.0;0;;;414.6921945223161;;
30;30;consequences.;224;351;353;370;360.5;107.5;3;[3883.0];[20.934079999999994];0.2747;0.2747;1;14.0724;14.2494;330.4612101256884;14.16;0.2747
31;31;Scraping;363;346;439;370;358.0;2.5;3;[3884.0, 3885.0];[1.6143999999999892, 0.6252799999999752];0.6957;0.4368;2;15.0005;16.434;256.34996742292435;15.72;0.3478
32;32;websites;448;346;524;365;355.5;2.5;3;[];[];0.0;0.0;0;;;196.88605485847492;;
33;33;for;532;346;556;365;355.5;0.0;3;[3886.0];[0.0];0.275;0.275;1;13.9834;14.7369;178.32008130811963;14.36;0.275
