;number;text;x1;y1;x2;y2;fixations;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;y;diff_y;line;distance;pupil;fix_duration_avg;fix_distance
0;0;Sure!;269;503;314;522;[];0.0;0.0;0;;;512.5;;1;583.1719238172648;;;[]
1;1;Here;325;504;365;522;[994.0];0.3397;0.3397;1;6.4584;15.4374;513.0;0.5;1;532.3086709877359;10.95;0.3397;[27.140480000000025]
2;2;are;373;508;400;522;[993.0];0.21;0.21;1;15.2976;18.2738;515.0;2.0;1;497.64723884367095;16.79;0.21;[43.48288000000002]
3;3;5;409;504;417;522;[];0.0;0.0;0;;;513.0;2.0;1;480.4115398371793;;;[]
4;4;suggestions:;426;504;537;527;[];0.0;0.0;0;;;515.5;2.5;1;360.76201519662465;;;[]
5;5;PawTrack;548;503;632;522;[992.0];0.3239;0.3239;1;10.8714;11.9123;512.5;3.0;1;266.145731374241;11.39;0.3239;[3.4620800000000145]
6;6;SafePup;640;503;711;527;[];0.0;0.0;0;;;515.0;2.5;1;187.89870443600623;;;[]
7;7;TrackMyPet;719;503;822;527;[995.0];0.2427;0.2427;1;13.3761;13.2901;515.0;0.0;1;80.48203730479001;13.33;0.2427;[0.0]
8;8;PetTrace;831;504;906;522;[998.0];0.1782;0.1782;1;12.6306;9.8901;513.0;2.0;1;31.792640000000006;11.26;0.1782;[31.792640000000006]
9;9;PetPal;915;503;967;522;[996.0];0.2263;0.2263;1;11.9616;13.2077;512.5;0.5;1;35.99577654016645;12.58;0.2263;[21.21823999999998]
10;10;GPS;976;503;1011;522;[997.0];0.3232;0.3232;1;14.1354;11.9678;512.5;0.0;1;85.3871836327302;13.05;0.3232;[56.51551999999998]
