number;fix_duration;first_fix_duration;fix_number;fix_duration_n;first_fix_duration_n;fix_number_n;text
0;0.0;0.0;0.0;0.0;0.0;0.0;381
1;0.3237;0.3237;1.0;0.07429252939754488;0.0787960455355437;0.06904761904761905;meters,
2;0.0;0.0;0.0;0.0;0.0;0.0;or
3;0.3315;0.3315;1.0;0.0763840662714783;0.08092083013251657;0.06904761904761905;1,250
4;0.21005;0.1051;1.0;0.04956698208934091;0.02609364913848751;0.06666666666666667;feet,
5;0.0;0.0;0.0;0.0;0.0;0.0;is
6;0.1292;0.1292;0.5;0.028523489932885907;0.030603060306030605;0.03571428571428571;the
7;0.1133;0.1133;0.5;0.02673620124123935;0.02812949997517255;0.03333333333333333;height
8;0.0;0.0;0.0;0.0;0.0;0.0;of
9;0.1132;0.1132;0.5;0.026712603534936402;0.028104672525944684;0.03333333333333333;the
10;0.097;0.097;0.5;0.022889775113858934;0.02408262575103034;0.03333333333333333;Empire
11;0.0;0.0;0.0;0.0;0.0;0.0;State
12;0.2509;0.2509;1.0;0.05773080410363696;0.06118485573537165;0.06904761904761905;Building.
13;0.0;0.0;0.0;0.0;0.0;0.0;If
14;0.1298;0.1298;0.5;0.028655951960438006;0.030745179781136008;0.03571428571428571;you
15;0.0;0.0;0.0;0.0;0.0;0.0;also
16;0.0;0.0;0.0;0.0;0.0;0.0;account
17;0.1696;0.1696;0.5;0.04002170988979871;0.042107353890461295;0.03333333333333333;for
18;0.26715;0.26715;0.5;0.05897871776757329;0.0632786962906817;0.03571428571428571;the
19;0.65505;0.50115;1.5;0.14707591394829245;0.12055121931238652;0.10476190476190475;antenna,
20;0.0;0.0;0.0;0.0;0.0;0.0;it
21;0.24235;0.24235;1.0;0.05522353426381537;0.058694748672339536;0.06904761904761905;brings
22;0.0;0.0;0.0;0.0;0.0;0.0;up
23;0.2264;0.2264;1.0;0.05158059589451423;0.05482546968896361;0.06904761904761905;the
24;0.12935;0.12935;0.5;0.028556605439773928;0.030638590174806954;0.03571428571428571;total
25;0.0;0.0;0.0;0.0;0.0;0.0;height
26;0.1132;0.1132;0.5;0.026712603534936402;0.028104672525944684;0.03333333333333333;to
27;0.25075000000000003;0.25075000000000003;1.0;0.05720498124240748;0.06077968397245849;0.06904761904761905;443
28;0.146;0.146;0.5;0.03223242670434475;0.03458240560898195;0.03571428571428571;meters,
29;0.0;0.0;0.0;0.0;0.0;0.0;or
30;0.23435;0.23435;0.5;0.051737460261391734;0.05550949831825288;0.03571428571428571;1,454
31;0.2508;0.2508;0.5;0.05918304740779196;0.06226724266348876;0.03333333333333333;feet
