number;fix_duration;first_fix_duration;fix_number;fix_duration_n;first_fix_duration_n;fix_number_n;text
0;0.0;0.0;0.0;0.0;0.0;0.0;To
1;0.0;0.0;0.0;0.0;0.0;0.0;list
2;1.4562;0.2592;2.0;0.1103165103559037;0.028159221275856076;0.05555555555555555;the
3;0.7114;0.7114;1.0;0.05389312283147226;0.07728576394924389;0.027777777777777776;10
4;0.0;0.0;0.0;0.0;0.0;0.0;last
5;0.3547;0.3547;1.0;0.02687080498780322;0.03853424300365028;0.027777777777777776;created
6;0.0;0.0;0.0;0.0;0.0;0.0;secrets
7;0.5665;0.5665;1.0;0.04291601642399358;0.06154397705544934;0.027777777777777776;in
8;0.0;0.0;0.0;0.0;0.0;0.0;Azure
9;0.3075;0.3075;1.0;0.02329510158936986;0.033406483573787595;0.027777777777777776;Key
10;0.3074;0.3074;1.0;0.02328752594657657;0.03339561967669043;0.027777777777777776;Vault
11;0.2262;0.2262;1.0;0.01713610399842427;0.02457413523379107;0.027777777777777776;using
12;0.5172;0.3234;2.0;0.039181224526901114;0.0351338432122371;0.05555555555555555;the
13;0.0;0.0;0.0;0.0;0.0;0.0;Azure
14;0.5013;0.5013;1.0;0.03797669732276784;0.05446071614809665;0.027777777777777776;CLI,
15;0.0;0.0;0.0;0.0;0.0;0.0;you
16;0.4694;0.4694;1.0;0.035560067271708004;0.05099513297410047;0.027777777777777776;can
17;0.0;0.0;0.0;0.0;0.0;0.0;use
18;0.0;0.0;0.0;0.0;0.0;0.0;the
19;0.0;0.0;0.0;0.0;0.0;0.0;following
20;0.4372;0.4372;1.0;0.0331207102922683;0.0474969581088128;0.027777777777777776;command:
21;0.0;0.0;0.0;0.0;0.0;0.0;°°
22;0.0;0.0;0.0;0.0;0.0;0.0;*
23;0.2425;0.2425;1.0;0.018370933773730704;0.02634495046062924;0.027777777777777776;bash
24;0.0;0.0;0.0;0.0;0.0;0.0;az
25;1.0042;0.437;2.0;0.07607460493022833;0.04747523031461846;0.05555555555555555;keyvault
26;0.0;0.0;0.0;0.0;0.0;0.0;secret
27;0.0;0.0;0.0;0.0;0.0;0.0;list
28;0.2263;0.2263;1.0;0.01714367964121756;0.024584999130888234;0.027777777777777776;--vault-name
29;0.5334;0.2588;2.0;0.04040847865941426;0.02811576568746741;0.05555555555555555;<key-vault-name>
30;0.0;0.0;0.0;0.0;0.0;0.0;--query
31;0.5997;0.1946;2.0;0.0454311298313662;0.021141143751086392;0.05555555555555555;"""reverse(sort_by([].{Created:attributes.created,"
32;0.1938;0.1938;1.0;0.01468159573339798;0.021054232574309058;0.027777777777777776;Name:
33;0.0;0.0;0.0;0.0;0.0;0.0;id},
34;0.5338;0.2104;2.0;0.040438781230587424;0.02285763949243873;0.05555555555555555;"&Created))[0:10].Name"""
35;0.0;0.0;0.0;0.0;0.0;0.0;--output
36;0.0;0.0;0.0;0.0;0.0;0.0;table
37;0.0;0.0;0.0;0.0;0.0;0.0;This
38;0.6797;0.3403;2.0;0.051491644065999;0.03696984182165827;0.05555555555555555;command
39;0.0;0.0;0.0;0.0;0.0;0.0;uses
40;0.0;0.0;0.0;0.0;0.0;0.0;the
41;0.3559;0.3559;1.0;0.02696171270132271;0.03866460976881628;0.027777777777777776;az
42;0.5659;0.5659;1.0;0.04287056256723383;0.061478793672866336;0.027777777777777776;keyvault
43;0.0;0.0;0.0;0.0;0.0;0.0;secret
44;0.0;0.0;0.0;0.0;0.0;0.0;list
45;0.275;0.275;1.0;0.020833017681550284;0.02987571701720842;0.027777777777777776;command
46;0.0;0.0;0.0;0.0;0.0;0.0;with
47;0.0;0.0;0.0;0.0;0.0;0.0;the
48;0.0;0.0;0.0;0.0;0.0;0.0;--query
49;0.7924;0.3397;2.0;0.06002939349403797;0.03690465843907527;0.05555555555555555;parameter
50;0.0;0.0;0.0;0.0;0.0;0.0;to
51;0.0;0.0;0.0;0.0;0.0;0.0;filter
52;0.0;0.0;0.0;0.0;0.0;0.0;the
53;0.0;0.0;0.0;0.0;0.0;0.0;output
54;0.0;0.0;0.0;0.0;0.0;0.0;and
55;0.0;0.0;0.0;0.0;0.0;0.0;only
56;0.0;0.0;0.0;0.0;0.0;0.0;show
57;0.0;0.0;0.0;0.0;0.0;0.0;the
58;0.0;0.0;0.0;0.0;0.0;0.0;10
59;0.0;0.0;0.0;0.0;0.0;0.0;most
60;0.0;0.0;0.0;0.0;0.0;0.0;recently
61;0.0;0.0;0.0;0.0;0.0;0.0;created
62;0.0;0.0;0.0;0.0;0.0;0.0;secrets.
63;0.0;0.0;0.0;0.0;0.0;0.0;‘**
64;0.0;0.0;0.0;0.0;0.0;0.0;Make
65;0.2423;0.2423;1.0;0.01835578248814412;0.026323222666434904;0.027777777777777776;sure
66;0.0;0.0;0.0;0.0;0.0;0.0;to
67;0.0;0.0;0.0;0.0;0.0;0.0;replace
68;0.4852;0.243;2.0;0.03675701883304799;0.026399269946115075;0.05555555555555555;<key-vault-name>
69;0.0;0.0;0.0;0.0;0.0;0.0;with
70;0.0;0.0;0.0;0.0;0.0;0.0;the
71;0.0;0.0;0.0;0.0;0.0;0.0;name
72;0.0;0.0;0.0;0.0;0.0;0.0;of
73;0.0;0.0;0.0;0.0;0.0;0.0;your
74;0.2593;0.2593;1.0;0.01964364176300359;0.028170085172953243;0.027777777777777776;Key
75;0.0;0.0;0.0;0.0;0.0;0.0;Vault.
76;0.0;0.0;0.0;0.0;0.0;0.0;The
77;0.3558;0.3558;1.0;0.02695413705852942;0.03865374587171911;0.027777777777777776;command
78;0.0;0.0;0.0;0.0;0.0;0.0;will
79;0.0;0.0;0.0;0.0;0.0;0.0;output
80;0.0;0.0;0.0;0.0;0.0;0.0;the
81;0.0;0.0;0.0;0.0;0.0;0.0;list
82;0.0;0.0;0.0;0.0;0.0;0.0;of
83;0.0;0.0;0.0;0.0;0.0;0.0;secrets
84;0.0;0.0;0.0;0.0;0.0;0.0;in
85;0.0;0.0;0.0;0.0;0.0;0.0;a
86;0.0;0.0;0.0;0.0;0.0;0.0;table
87;0.0;0.0;0.0;0.0;0.0;0.0;format,
88;0.0;0.0;0.0;0.0;0.0;0.0;with
89;0.0;0.0;0.0;0.0;0.0;0.0;the
90;0.0;0.0;0.0;0.0;0.0;0.0;most
91;0.0;0.0;0.0;0.0;0.0;0.0;recently
92;0.0;0.0;0.0;0.0;0.0;0.0;created
93;0.0;0.0;0.0;0.0;0.0;0.0;secret
94;0.0;0.0;0.0;0.0;0.0;0.0;appearing
95;0.0;0.0;0.0;0.0;0.0;0.0;first.
