number;fix_duration;first_fix_duration;fix_number;fix_duration_n;first_fix_duration_n;fix_number_n;text
0;0.0;0.0;0.0;0.0;0.0;0.0;Star
1;0.28295;0.28295;1.0;0.020183579905852195;0.031274606317914705;0.020620748299319726;Wars
2;0.16175;0.16175;0.5;0.011682411740914079;0.01838109957044478;0.010416666666666666;is
3;0.1537;0.1537;0.5;0.010848237602518318;0.01658591330434126;0.01020408163265306;a
4;0.0;0.0;0.0;0.0;0.0;0.0;film
5;0.8247499999999999;0.3639;2.5;0.05907586820044341;0.04075120035556309;0.05165816326530612;franchise
6;0.09715;0.09715;0.5;0.007016669555671115;0.011040023636900837;0.010416666666666666;mainly
7;0.1051;0.1051;0.5;0.007418020637766267;0.011341441042851442;0.01020408163265306;and
8;0.44515000000000005;0.2995;1.5;0.031884596793005475;0.033106929326673376;0.031037414965986394;has
9;0.76005;0.3235;2.5;0.05426953331777975;0.03592791674820087;0.05165816326530612;expanded
10;0.4446;0.29115;1.5;0.031871760806072146;0.03225169683411191;0.031037414965986394;into
11;0.1617;0.1617;1.0;0.011585885374060034;0.01805178593629696;0.020620748299319726;other
12;0.83325;0.2833;3.5;0.05952977031261736;0.03135963110534534;0.07227891156462585;mediums,
13;0.39645;0.1943;1.0;0.028633645345813828;0.022080047273801674;0.020833333333333332;Star
14;0.3881;0.27485;1.0;0.02803056566707112;0.031233664401463662;0.020833333333333332;trek
15;0.18605;0.18605;0.5;0.01313151988255389;0.02007683259774035;0.01020408163265306;is
16;0.0;0.0;0.0;0.0;0.0;0.0;an
17;0.28295;0.12135;1.0;0.019970779633263228;0.013094994010942173;0.02040816326530612;episodic
18;0.47720000000000007;0.30735;1.5;0.034133219869244516;0.033768443278538327;0.031037414965986394;show
19;0.0;0.0;0.0;0.0;0.0;0.0;which
20;0.32345;0.2669;1.5;0.023095376337055024;0.029728222560613207;0.03082482993197279;also
21;0.5338;0.1698;1.0;0.037675922135486525;0.01832327962964962;0.02040816326530612;has
22;0.186;0.186;1.0;0.013234308763287041;0.0204417518918031;0.020620748299319726;expanded
23;0.0;0.0;0.0;0.0;0.0;0.0;into
24;0.11315;0.11315;0.5;0.007986194435425814;0.012210124205505619;0.01020408163265306;other
25;0.0;0.0;0.0;0.0;0.0;0.0;media
26;0.39605;0.2586;1.5;0.028059516272135578;0.0282752277993045;0.03082482993197279;formats,
27;0.0;0.0;0.0;0.0;0.0;0.0;Star
28;0.0971;0.0971;0.5;0.007013058300109781;0.011034341689583853;0.010416666666666666;Wars
29;0.1859;0.1859;0.5;0.01312093279315651;0.020060645954957976;0.01020408163265306;is
30;0.0;0.0;0.0;0.0;0.0;0.0;set
31;0.0;0.0;0.0;0.0;0.0;0.0;in
32;0.1698;0.1698;0.5;0.011984585197837414;0.01832327962964962;0.01020408163265306;a
33;0.0;0.0;0.0;0.0;0.0;0.0;galaxy
34;0.07275;0.07275;0.5;0.005134738357730694;0.007850521749452354;0.01020408163265306;far
35;0.0;0.0;0.0;0.0;0.0;0.0;away
36;0.0;0.0;0.0;0.0;0.0;0.0;a
37;0.39655;0.25895;1.5;0.02842790313282311;0.028685029872457413;0.031037414965986394;long
38;0.0;0.0;0.0;0.0;0.0;0.0;time
39;0.24255;0.11315;1.0;0.017119323555568108;0.012210124205505619;0.02040816326530612;ago
40;0.23445;0.23445;1.0;0.016773577122651352;0.0260867491072706;0.020620748299319726;whereas
41;0.4125;0.19395;1.0;0.0291144958428029;0.020929329117612153;0.02040816326530612;Star
42;0.23425;0.23425;1.0;0.016746058204215274;0.026018483762068063;0.020620748299319726;Trek
43;0.44495;0.29115;1.5;0.031644359827742635;0.03225255603328049;0.03082482993197279;is
44;0.16175;0.16175;0.5;0.011416411400177866;0.017454596466995438;0.01020408163265306;set
45;0.4124;0.1375;1.5;0.029785635869879232;0.01562535512170731;0.03125;mainly
46;0.0;0.0;0.0;0.0;0.0;0.0;in
47;0.0;0.0;0.0;0.0;0.0;0.0;our
48;0.4529;0.30725;1.5;0.03223195226123424;0.03408214306934949;0.03082482993197279;local
49;0.2426;0.2426;1.0;0.017335735083718412;0.02692068580917843;0.020620748299319726;galactic
50;0.66325;0.36395;2.0;0.0472384275078925;0.04075745510232579;0.04102891156462585;neighbourhood
51;0.0;0.0;0.0;0.0;0.0;0.0;in
52;0.0;0.0;0.0;0.0;0.0;0.0;the
53;0.267;0.267;1.0;0.019084542772647414;0.029646506545317954;0.020620748299319726;relatively
54;0.0;0.0;0.0;0.0;0.0;0.0;near
55;0.2829;0.2829;1.0;0.020206445345721177;0.03136114508135837;0.020620748299319726;earth
56;0.5501;0.23465;2.0;0.03935846875723675;0.025970286631228995;0.04124149659863945;future
57;0.22625;0.22625;1.0;0.016128377819732025;0.02497046832576386;0.020620748299319726;(by
58;0.469;0.1214;1.5;0.033873577165308824;0.013795768085638307;0.03125;sci-fi-
59;0.2346;0.2346;0.5;0.01694401109377708;0.026659696811291163;0.010416666666666666;standards)
