number;fix_duration;first_fix_duration;fix_number;fix_duration_n;first_fix_duration_n;fix_number_n;text
0;0.45280000000000004;0.34775;1.5;0.03780429010609755;0.04333220979119572;0.03603896103896104;Diamonds
1;0.0;0.0;0.0;0.0;0.0;0.0;are
2;0.13745;0.13745;0.5;0.017205337472461446;0.02114225066141635;0.017857142857142856;formed
3;0.25875;0.14555;1.0;0.01649349821519633;0.015076183669452993;0.01818181818181818;over
4;0.7361500000000001;0.32365;2.5;0.08121281510075351;0.040840936501249474;0.08051948051948052;millions
5;0.1293;0.1293;0.5;0.01618515922291208;0.019888635944133388;0.017857142857142856;of
6;0.40435;0.1779;2.0;0.0367002042277853;0.022081761642413475;0.05389610389610389;years
7;0.29925;0.16985;1.0;0.01907508924018358;0.017593196813854968;0.01818181818181818;deep
8;0.8487500000000001;0.2666;3.0;0.06948142685328049;0.03370335866596419;0.07207792207792207;within
9;0.0;0.0;0.0;0.0;0.0;0.0;the
10;0.09705;0.09705;0.5;0.00618625701172871;0.010052515459432585;0.00909090909090909;Earth’s
11;0.93025;0.34785;2.5;0.06873905275136338;0.04375199916640313;0.05422077922077922;mantle
12;0.41255;0.19415;1.0;0.026297169811320756;0.020110209958256943;0.01818181818181818;over
13;0.2911;0.2911;1.0;0.030485728209192004;0.03990838669663781;0.026948051948051947;billions
14;0.0;0.0;0.0;0.0;0.0;0.0;of
15;0.19395;0.19395;0.5;0.02427773883436812;0.029832953916200083;0.017857142857142856;years,
16;0.0;0.0;0.0;0.0;0.0;0.0;as
17;0.14555;0.14555;0.5;0.009277791942886283;0.015076183669452993;0.00909090909090909;a
18;0.21;0.21;0.5;0.026286801522130983;0.03230172891158555;0.017857142857142856;result
19;0.0;0.0;0.0;0.0;0.0;0.0;of
20;0.35585;0.35585;1.0;0.03261960995776545;0.04498505306862213;0.026948051948051947;heat
21;0.1294;0.1294;0.5;0.008248342682304946;0.013403353945910112;0.00909090909090909;and
22;0.10515;0.10515;0.5;0.00670257521672616;0.01089151984089991;0.00909090909090909;pressure
23;0.12145;0.12145;0.5;0.015202533546965753;0.018681166553866976;0.017857142857142856;from
24;0.16985;0.16985;0.5;0.010826746557878634;0.017593196813854968;0.00909090909090909;the
25;0.0;0.0;0.0;0.0;0.0;0.0;Earth’s
26;0.07265;0.07265;0.5;0.0046309280979092305;0.007525144236247062;0.00909090909090909;gravity.
27;0.0323;0.0323;0.5;0.004043160424594433;0.004968313542115302;0.017857142857142856;Diamonds
28;0.22645;0.22645;0.5;0.028345934308031246;0.03483203100965975;0.017857142857142856;originate
29;0.0;0.0;0.0;0.0;0.0;0.0;from
30;0.10515;0.10515;0.5;0.00670257521672616;0.01089151984089991;0.00909090909090909;carbon
31;0.38825;0.25880000000000003;1.5;0.0366660730683334;0.036552679855774775;0.03603896103896104;that
32;0.19405;0.19405;0.5;0.012369326874043856;0.020099851879473395;0.00909090909090909;became
33;0.25865;0.25865;1.0;0.023932713473518715;0.03287989140267218;0.026948051948051947;trapped
34;0.0;0.0;0.0;0.0;0.0;0.0;in
35;0.06455;0.06455;0.5;0.00411460989291178;0.0066861398547797355;0.00909090909090909;the
36;0.2022;0.2022;0.5;0.025310434608451834;0.031101950409155227;0.017857142857142856;upper
37;0.0;0.0;0.0;0.0;0.0;0.0;or
38;0.6063;0.18585;2.0;0.03864737378888322;0.019250489419222524;0.03636363636363636;lower
39;0.2428;0.1375;1.0;0.015476797552269252;0.01424235832737744;0.01818181818181818;mantle
40;0.58225;0.22649999999999998;2.5;0.050036630196094015;0.029152897019559476;0.06298701298701298;during
41;0.1454;0.1454;0.5;0.009268230494645589;0.01506064655127767;0.00909090909090909;the
42;0.36415;0.1538;1.5;0.02321200917899031;0.015930725169095637;0.02727272727272727;creation
43;0.1375;0.1375;0.5;0.008764660887302399;0.01424235832737744;0.00909090909090909;of
44;0.097;0.097;0.5;0.012141998798317646;0.014920322402018087;0.017857142857142856;the
45;0.0;0.0;0.0;0.0;0.0;0.0;Earth.
46;0.0;0.0;0.0;0.0;0.0;0.0;I
47;0.0;0.0;0.0;0.0;0.0;0.0;hope
48;0.0;0.0;0.0;0.0;0.0;0.0;this
49;0.38005;0.38005;1.0;0.03416526188678429;0.04749421998268488;0.026948051948051947;helps
50;0.3072;0.1374;1.0;0.019581845996940336;0.014232000248593892;0.01818181818181818;you
51;0.0;0.0;0.0;0.0;0.0;0.0;to
52;0.2911;0.2911;1.0;0.026501846338060436;0.036650519264357126;0.026948051948051947;understand
53;0.1374;0.1374;0.5;0.008758286588475267;0.014232000248593892;0.00909090909090909;how
54;0.29105;0.29105;1.0;0.029981868164640085;0.039493776360822165;0.026948051948051947;are
55;0.1618;0.1618;0.5;0.010313615502294749;0.016759371471779416;0.00909090909090909;diamonds
56;0.1212;0.1212;0.5;0.007725650178480368;0.01255399148565924;0.00909090909090909;formed!
