number;fix_duration;first_fix_duration;fix_number;fix_duration_n;first_fix_duration_n;fix_number_n;text
0;0.0;0.0;0.0;0.0;0.0;0.0;In
1;0.0;0.0;0.0;0.0;0.0;0.0;what
2;1.08375;0.29945;3.5;0.2211455011556437;0.175875385882251;0.20535714285714285;programming
3;0.8249;0.2589;3.5;0.2116971088778162;0.15695229649512799;0.24404761904761904;language
4;0.3478;0.11315;1.5;0.05972866220161428;0.056867869528069555;0.07142857142857142;would
5;0.0;0.0;0.0;0.0;0.0;0.0;you
6;0.19405;0.19405;1.0;0.060106477620477224;0.11692757547481096;0.08630952380952381;like
7;0.43665;0.1212;1.5;0.18614912392889116;0.0832646331409728;0.1875;the
8;0.1699;0.1699;0.5;0.02917739996565344;0.08538975724983666;0.023809523809523808;script
9;0.1697;0.1697;0.5;0.029143053408895756;0.08528923958385685;0.023809523809523808;to
10;0.6393;0.178;2.0;0.10978876867594023;0.0894607227220184;0.09523809523809523;be
11;0.2183;0.2183;0.5;0.093063904165068;0.14997251992305577;0.0625;generated?
