number;fix_duration;first_fix_duration;fix_number;fix_duration_n;first_fix_duration_n;fix_number_n;text
0;0.0;0.0;0.0;0.0;0.0;0.0;To
1;0.08626666666666666;0.08626666666666666;0.3333333333333333;0.004182991323687238;0.006334287882125461;0.004166666666666667;rename
2;0.0;0.0;0.0;0.0;0.0;0.0;all
3;0.24816666666666665;0.24816666666666665;1.0;0.01621315155282035;0.023685130459742968;0.017394179894179893;the
4;0.0809;0.0809;0.3333333333333333;0.003922766592963265;0.005940230560246714;0.004166666666666667;files
5;0.07540000000000001;0.07540000000000001;0.3333333333333333;0.0045569100040492435;0.008539168053998349;0.005291005291005291;in
6;0.04836666666666667;0.04836666666666667;0.3333333333333333;0.002923110705515231;0.005477600727830064;0.005291005291005291;a
7;0.2048;0.1401;1.0;0.012433745858213503;0.011755246160738765;0.01626984126984127;directory
8;0.16706666666666667;0.07543333333333334;0.6666666666666666;0.00810090900862459;0.005538830555351593;0.008333333333333333;with
9;0.16733333333333333;0.07013333333333334;0.6666666666666666;0.008113839430027024;0.005149668355483761;0.008333333333333333;numbers
10;0.09693333333333333;0.09693333333333333;0.3333333333333333;0.00470020817978458;0.007117507403872042;0.004166666666666667;in
11;0.22623333333333337;0.16169999999999998;1.0;0.01385785849148964;0.013566973242632526;0.01626984126984127;order,
12;0.0;0.0;0.0;0.0;0.0;0.0;we
13;0.205;0.11326666666666667;0.6666666666666666;0.009940261453120757;0.00831681229654649;0.008333333333333333;can
14;0.0;0.0;0.0;0.0;0.0;0.0;use
15;0.0;0.0;0.0;0.0;0.0;0.0;the
16;0.30743333333333334;0.30743333333333334;1.0;0.01889565213092889;0.028453063404256466;0.017394179894179893;following
17;0.0809;0.0809;0.3333333333333333;0.003922766592963265;0.005940230560246714;0.004166666666666667;Python
18;0.19399999999999998;0.09693333333333333;0.6666666666666666;0.009406881570270373;0.007117507403872042;0.008333333333333333;program:
19;0.2965666666666667;0.17800000000000002;1.0;0.01785086356481541;0.015105536432272236;0.01626984126984127;~**python
20;0.0;0.0;0.0;0.0;0.0;0.0;import
21;0.27473333333333333;0.14543333333333333;1.0;0.016017759589623974;0.012260059089283334;0.01626984126984127;os
22;0.11326666666666667;0.11326666666666667;0.3333333333333333;0.005492196490683631;0.00831681229654649;0.004166666666666667;path
23;0.22633333333333336;0.1562;0.6666666666666666;0.013678788208441364;0.017689894562792335;0.010582010582010581;=
24;0.33416666666666667;0.08616666666666667;1.3333333333333333;0.016203434319924485;0.006326945199109088;0.016666666666666666;'/path/to/folder'
25;0.6633333333333333;0.2428;2.3333333333333335;0.04418952713559807;0.022225131765567927;0.0412037037037037;files
26;0.248;0.0324;1.3333333333333333;0.014988245106156662;0.0036693507287738256;0.021164021164021163;=
27;0.3286;0.24233333333333332;1.3333333333333333;0.020301905124601474;0.021768129057545868;0.021560846560846558;os.listdir(path)
28;0.1834;0.10786666666666667;0.6666666666666666;0.01108404900189166;0.012216068887152367;0.010582010582010581;for
29;0.2749333333333333;0.17793333333333336;1.0;0.020653757531665505;0.015326348860618259;0.020039682539682538;index,
30;0.1455;0.1455;0.6666666666666666;0.008021705185901106;0.013905424893941998;0.009457671957671958;file
31;0.11316666666666668;0.11316666666666668;0.3333333333333333;0.009532232704402515;0.010681844639727654;0.007936507936507936;in
32;0.16706666666666667;0.10236666666666666;0.6666666666666666;0.00810090900862459;0.007516459847761705;0.008333333333333333;enumerate(files):
33;0.1726;0.07553333333333333;0.6666666666666666;0.008369215252725087;0.005546173238367967;0.008333333333333333;os.rename(os.path.join(path,
34;0.2749333333333333;0.2749333333333333;1.0;0.017894158951070913;0.02693085215531629;0.017394179894179893;file),
35;1.2079333333333333;0.24273333333333333;4.666666666666667;0.0724065016680841;0.022427291219392215;0.07374338624338624;os.path.join(path,
36;0.6145333333333333;0.1887;2.3333333333333335;0.0330721897933527;0.015775903992396118;0.03293650793650794;''.join([str(index
37;0.6795999999999999;0.2534;3.0;0.042739032096434065;0.023107402924500618;0.05178571428571429;+
38;1.0406666666666666;0.19953333333333334;4.0;0.06802608237907103;0.02056296914991087;0.06878306878306878;1),
39;0.2426;0.11320000000000001;0.6666666666666666;0.011763450870863881;0.008311917174535575;0.008333333333333333;'.jpg'])))
40;0.12393333333333334;0.12393333333333334;0.3333333333333333;0.006009413346780971;0.009100031818293072;0.004166666666666667;“°°
41;0.1995;0.1995;0.6666666666666666;0.014751501160111478;0.02045797239967963;0.013227513227513227;The
42;0.07013333333333334;0.07013333333333334;0.3333333333333333;0.003400700828840012;0.005149668355483761;0.004166666666666667;above
43;0.08616666666666667;0.08616666666666667;0.3333333333333333;0.0052076093547600765;0.009758509911399527;0.005291005291005291;code
44;0.18863333333333335;0.18863333333333335;0.6666666666666666;0.013453870507115053;0.01973529999451089;0.013227513227513227;will
45;0.14013333333333333;0.08616666666666667;0.6666666666666666;0.006794936446978807;0.006326945199109088;0.008333333333333333;rename
46;0.30193333333333333;0.30193333333333333;0.6666666666666666;0.020300529629838443;0.032567331094848;0.013227513227513227;all
47;0.3127666666666667;0.3127666666666667;1.0;0.019281980290292395;0.030334014146539107;0.017394179894179893;the
48;0.0594;0.0594;0.6666666666666666;0.003202830949856275;0.005436821571283422;0.009457671957671958;files
49;0.18883333333333333;0.18883333333333333;0.6666666666666666;0.013339842532798829;0.01985791459329458;0.013227513227513227;in
50;0.20483333333333334;0.13476666666666667;1.0;0.011542290127278568;0.012472149534450206;0.014748677248677247;the
51;0.22126666666666664;0.10236666666666666;1.0;0.010729017158669201;0.007516459847761705;0.012499999999999999;directory
52;0.13483333333333333;0.13483333333333333;0.3333333333333333;0.0065379443216054415;0.009900384267077858;0.004166666666666667;specified
53;0.08633333333333333;0.08633333333333333;0.3333333333333333;0.007272012578616353;0.008149036116905631;0.007936507936507936;by
54;0.17253333333333334;0.17253333333333334;0.6666666666666666;0.010870356292708076;0.01413742180403508;0.012103174603174602;'path'
55;0.0971;0.0971;0.3333333333333333;0.0047082896931611;0.007129745208899332;0.004166666666666667;with
56;0.0916;0.0916;0.3333333333333333;0.007715633423180593;0.008646158783496786;0.007936507936507936;numbers
57;0.0;0.0;0.0;0.0;0.0;0.0;in
58;0.08643333333333332;0.08643333333333332;0.3333333333333333;0.004191072837063759;0.006346525687152751;0.004166666666666667;order,
59;0.124;0.124;0.3333333333333333;0.010444743935309973;0.01170440708682971;0.007936507936507936;starting
60;0.0;0.0;0.0;0.0;0.0;0.0;with
61;0.0;0.0;0.0;0.0;0.0;0.0;1.
62;0.25353333333333333;0.25353333333333333;0.6666666666666666;0.018848814036387183;0.02246086399842383;0.012103174603174602;The
63;0.15096666666666667;0.0809;0.6666666666666666;0.007320234816452669;0.005940230560246714;0.008333333333333333;extension
64;0.07546666666666667;0.07546666666666667;0.3333333333333333;0.006356693620844564;0.0071233273238124895;0.007936507936507936;of
65;0.0;0.0;0.0;0.0;0.0;0.0;the
66;0.10246666666666666;0.10246666666666666;0.3333333333333333;0.004968514423885074;0.00752380253077808;0.004166666666666667;files
67;0.18323333333333336;0.18323333333333336;0.6666666666666666;0.012868144419591282;0.019329328466792594;0.013227513227513227;can
68;0.0431;0.0431;0.3333333333333333;0.0026048119519167423;0.004881142481794811;0.005291005291005291;be
69;0.18856666666666666;0.18856666666666666;0.6666666666666666;0.01261404289682984;0.015881413271002443;0.012103174603174602;changed
70;0.0;0.0;0.0;0.0;0.0;0.0;in
71;0.1078;0.1078;0.3333333333333333;0.009080188679245283;0.010175282935163248;0.007936507936507936;the
72;0.11333333333333334;0.11333333333333334;0.3333333333333333;0.00954627133872417;0.01069757636968307;0.007936507936507936;code
73;0.08106666666666666;0.08106666666666666;0.3333333333333333;0.003930848106339786;0.0059524683652740044;0.004166666666666667;by
74;0.048499999999999995;0.048499999999999995;0.3333333333333333;0.004085242587601077;0.004577933417026136;0.007936507936507936;modifying
75;0.0;0.0;0.0;0.0;0.0;0.0;the
76;0.19403333333333336;0.19403333333333336;0.6666666666666666;0.010761340887304849;0.01875674016698825;0.009457671957671958;'.jpg'
77;0.0647;0.0647;0.3333333333333333;0.003137243492765429;0.004750715911594096;0.004166666666666667;part.
78;0.3397666666666666;0.3182333333333333;1.3333333333333333;0.022130626186992786;0.02972075242501342;0.022685185185185183;The
79;0.2965333333333333;0.2965333333333333;1.0;0.020096528732709302;0.02813210551796816;0.017394179894179893;code
80;0.2371;0.2371;0.6666666666666666;0.013300020620053444;0.023420381515866173;0.009457671957671958;uses
81;0.021466666666666665;0.021466666666666665;0.3333333333333333;0.001297369603274851;0.0024311336104221645;0.005291005291005291;the
82;0.21556666666666668;0.21556666666666668;0.6666666666666666;0.015463144675862553;0.0224831344823835;0.013227513227513227;'os'
83;0.0;0.0;0.0;0.0;0.0;0.0;module
84;0.42586666666666667;0.34496666666666664;1.3333333333333333;0.028748470496813006;0.033227774873785525;0.022685185185185183;to
85;0.1617333333333333;0.1617333333333333;0.6666666666666666;0.011314943374147825;0.01709560578786458;0.013227513227513227;get
86;0.0;0.0;0.0;0.0;0.0;0.0;the
87;0.11326666666666667;0.11326666666666667;0.3333333333333333;0.005492196490683631;0.00831681229654649;0.004166666666666667;list
88;0.0;0.0;0.0;0.0;0.0;0.0;of
89;0.0;0.0;0.0;0.0;0.0;0.0;files
90;0.07546666666666667;0.07546666666666667;0.3333333333333333;0.006356693620844564;0.0071233273238124895;0.007936507936507936;in
91;0.0;0.0;0.0;0.0;0.0;0.0;the
92;0.0;0.0;0.0;0.0;0.0;0.0;directory
93;0.0;0.0;0.0;0.0;0.0;0.0;and
94;0.0808;0.0808;0.3333333333333333;0.003917917684937352;0.005932887877230341;0.004166666666666667;to
95;0.0;0.0;0.0;0.0;0.0;0.0;rename
96;0.09173333333333333;0.09173333333333333;0.3333333333333333;0.0044480649624371255;0.0067356878870205835;0.004166666666666667;the
97;0.0;0.0;0.0;0.0;0.0;0.0;files.
