number;fix_duration;first_fix_duration;fix_number;fix_duration_n;first_fix_duration_n;fix_number_n;text
0;0.0;0.0;0.0;0.0;0.0;0.0;We've
1;0.275;0.275;1.0;0.1868079614156647;0.1868079614156647;0.2;never
2;0.0;0.0;0.0;0.0;0.0;0.0;met,
3;0.0;0.0;0.0;0.0;0.0;0.0;but
4;0.0;0.0;0.0;0.0;0.0;0.0;I
5;0.2587;0.2587;1.0;0.17573534406629981;0.17573534406629981;0.2;have
6;0.0;0.0;0.0;0.0;0.0;0.0;a
7;0.0;0.0;0.0;0.0;0.0;0.0;great
8;0.0;0.0;0.0;0.0;0.0;0.0;appreciation
9;0.2106;0.2106;1.0;0.14306093336050538;0.14306093336050538;0.2;for
10;0.0;0.0;0.0;0.0;0.0;0.0;his
11;0.4528;0.4528;1.0;0.3075877997418653;0.3075877997418653;0.2;computing
12;0.275;0.275;1.0;0.1868079614156647;0.1868079614156647;0.2;language.
