text;attention
It;0.022571382623803572
depends.;0.027232605068071642
ChatGPT;0.029977613308869083
is,;0.028133486998912775
as;0.0227985292273249
of;0.023071841234989066
February;0.02403307406139075
2023,;0.02977236610158605
more;0.02236643556552833
widely;0.022840878487508126
used;0.02281087969061021
and;0.021942809497387326
produces;0.023584108133307028
higher;0.022420588980421315
quality;0.02217333095405075
output.;0.0245751060784815
However,;0.023715468188038706
Open;0.02306253033501525
Assistant;0.023203384452974908
is;0.023013374337627044
a;0.021709172346419992
fully;0.022700374731244644
open;0.02285844946406639
source;0.02261659643511605
chatbot,;0.026188028553357848
which;0.022196880918116862
means;0.022794409759816163
the;0.02117099310621744
code,;0.0281715130184757
dataset,;0.024069446332631247
and;0.021699736037115887
weights;0.02256064500764344
will;0.022701349284821277
be;0.021227952812300766
available;0.022002218926350514
to;0.021528779699689433
the;0.02116892599549513
public;0.021664058688444843
to;0.0212584859014071
build;0.02196871649004181
upon;0.022407901054173885
and;0.020977050136435624
extend.;0.02105852197471966
