number;fix_duration;first_fix_duration;fix_number;fix_duration_n;first_fix_duration_n;fix_number_n;text
0;0.0;0.0;0.0;0.0;0.0;0.0;Yes,
1;0.3718;0.3718;1.0;0.02362344808305694;0.032146500890556644;0.019230769230769232;there
2;0.0;0.0;0.0;0.0;0.0;0.0;is
3;0.0;0.0;0.0;0.0;0.0;0.0;an
4;1.0354;0.3239;3.0;0.06578730001397837;0.028004980200245555;0.057692307692307696;important
5;0.2749;0.2749;1.0;0.017466610753180078;0.023768351519133996;0.019230769230769232;difference
6;0.0;0.0;0.0;0.0;0.0;0.0;between
7;0.2427;0.2427;1.0;0.015420685448515114;0.020984281242974977;0.019230769230769232;mRNA
8;0.2748;0.2748;1.0;0.017460256947886086;0.023759705338152137;0.019230769230769232;shots
9;0.0;0.0;0.0;0.0;0.0;0.0;for
10;0.0;0.0;0.0;0.0;0.0;0.0;COVID-19
11;0.2102;0.2102;1.0;0.013355698727968178;0.018174272423870378;0.019230769230769232;and
12;0.0;0.0;0.0;0.0;0.0;0.0;shots
13;0.3398;0.3398;1.0;0.021590230388979958;0.029379722976361343;0.019230769230769232;developed
14;0.0;0.0;0.0;0.0;0.0;0.0;with
15;0.0;0.0;0.0;0.0;0.0;0.0;the
16;0.3237;0.3237;1.0;0.020567267736647476;0.02798768783828183;0.019230769230769232;"""viral"
17;0.0;0.0;0.0;0.0;0.0;0.0;"vector"""
18;0.3074;0.3074;1.0;0.019531597473727014;0.026578360338238603;0.019230769230769232;technology.
19;0.0;0.0;0.0;0.0;0.0;0.0;mRNA
20;0.34;0.34;1.0;0.02160293799956794;0.029397015338325064;0.019230769230769232;vaccines
21;0.0;0.0;0.0;0.0;0.0;0.0;use
22;1.0515;0.2427;4.0;0.06681026266631085;0.020984281242974977;0.07692307692307693;messenger
23;0.0;0.0;0.0;0.0;0.0;0.0;RNA
24;0.0;0.0;0.0;0.0;0.0;0.0;to
25;0.5822;0.4043;2.0;0.0369918544216131;0.03495650970966124;0.038461538461538464;instruct
26;0.0;0.0;0.0;0.0;0.0;0.0;cells
27;0.0;0.0;0.0;0.0;0.0;0.0;to
28;0.291;0.291;1.0;0.01848957340551256;0.02516038665721351;0.019230769230769232;produce
29;0.2425;0.2425;1.0;0.015407977837927132;0.02096698888101126;0.019230769230769232;antigens,
30;0.0;0.0;0.0;0.0;0.0;0.0;while
31;0.3883;0.3883;1.0;0.024671825956565384;0.03357312075256359;0.019230769230769232;viral
32;0.3722;0.3722;1.0;0.023648863304232902;0.03218108561448408;0.019230769230769232;vector
33;0.0;0.0;0.0;0.0;0.0;0.0;vaccines
34;0.2425;0.2425;1.0;0.015407977837927132;0.02096698888101126;0.019230769230769232;use
35;0.0;0.0;0.0;0.0;0.0;0.0;an
36;0.0;0.0;0.0;0.0;0.0;0.0;altered
37;0.2266;0.2266;1.0;0.014397722796182632;0.019592246104895468;0.019230769230769232;virus
38;0.0;0.0;0.0;0.0;0.0;0.0;to
39;0.0;0.0;0.0;0.0;0.0;0.0;deliver
40;0.2104;0.2104;1.0;0.01336840633855616;0.0181915647858341;0.019230769230769232;genetic
41;0.2749;0.2749;1.0;0.017466610753180078;0.023768351519133996;0.019230769230769232;instructions
42;0.0;0.0;0.0;0.0;0.0;0.0;to
43;0.0;0.0;0.0;0.0;0.0;0.0;the
44;0.3237;0.3237;1.0;0.020567267736647476;0.02798768783828183;0.019230769230769232;body's
45;0.0;0.0;0.0;0.0;0.0;0.0;cells.
46;0.0;0.0;0.0;0.0;0.0;0.0;The
47;0.4047;0.0488;2.0;0.025713850024779838;0.004219336319147833;0.038461538461538464;Johnson
48;0.0;0.0;0.0;0.0;0.0;0.0;&
49;0.0;0.0;0.0;0.0;0.0;0.0;Johnson
50;0.0;0.0;0.0;0.0;0.0;0.0;vaccine
51;0.0;0.0;0.0;0.0;0.0;0.0;is
52;0.0;0.0;0.0;0.0;0.0;0.0;a
53;0.3074;0.3074;1.0;0.019531597473727014;0.026578360338238603;0.019230769230769232;viral
54;0.5499;0.5499;1.0;0.03493957531165415;0.04754534921924986;0.019230769230769232;vector
55;0.2754;0.2754;1.0;0.01749837977965003;0.0238115824240433;0.019230769230769232;vaccine,
56;0.6466;0.3881;2.0;0.041083705030943024;0.033555828390599875;0.038461538461538464;and
57;0.0;0.0;0.0;0.0;0.0;0.0;it
58;0.0;0.0;0.0;0.0;0.0;0.0;is
59;0.0;0.0;0.0;0.0;0.0;0.0;more
60;0.0;0.0;0.0;0.0;0.0;0.0;difficult
61;0.0;0.0;0.0;0.0;0.0;0.0;to
62;0.0;0.0;0.0;0.0;0.0;0.0;develop
63;0.0;0.0;0.0;0.0;0.0;0.0;than
64;0.0;0.0;0.0;0.0;0.0;0.0;an
65;0.3721;0.3721;1.0;0.02364250949893891;0.032172439433502224;0.019230769230769232;mRNA
66;0.0;0.0;0.0;0.0;0.0;0.0;vaccine.
67;0.469;0.469;1.0;0.029799346828815774;0.04055058880492486;0.019230769230769232;Additionally,
68;0.0;0.0;0.0;0.0;0.0;0.0;viral
69;0.6146;0.291;2.0;0.039050487336866044;0.02516038665721351;0.038461538461538464;vector
70;0.0;0.0;0.0;0.0;0.0;0.0;vaccines
71;0.0;0.0;0.0;0.0;0.0;0.0;have
72;0.3232;0.3232;1.0;0.020535498710177524;0.027944456933372528;0.019230769230769232;the
73;0.5658;0.4689;2.0;0.035949830353398646;0.040541942623943006;0.038461538461538464;potential
74;0.0;0.0;0.0;0.0;0.0;0.0;to
75;0.5334;0.0967;2.0;0.0338911974381457;0.008360857009458923;0.038461538461538464;provide
76;0.0;0.0;0.0;0.0;0.0;0.0;more
77;0.6307;0.2911;2.0;0.040073449989198526;0.02516903283819537;0.038461538461538464;durable
78;0.5178;0.5178;1.0;0.032900003812283175;0.044769925124072706;0.019230769230769232;protection
79;0.0;0.0;0.0;0.0;0.0;0.0;than
80;0.0;0.0;0.0;0.0;0.0;0.0;mRNA
81;0.5178;0.3074;2.0;0.032900003812283175;0.026578360338238603;0.038461538461538464;vaccines,
82;0.0;0.0;0.0;0.0;0.0;0.0;but
83;0.5015;0.2587;2.0;0.03186433354936271;0.022367670200072628;0.038461538461538464;this
84;0.0;0.0;0.0;0.0;0.0;0.0;is
85;0.0;0.0;0.0;0.0;0.0;0.0;still
86;0.5822;0.372;2.0;0.0369918544216131;0.03216379325252036;0.038461538461538464;being
87;0.0;0.0;0.0;0.0;0.0;0.0;studied.
