;ID;x;y;duration;pupil_r;pupil_l;word;word_number;distance
288;290;604.544;476.3648;0.58228;12.9163;13.6213;;;
289;291;97.65119999999999;347.99616;0.24268;14.2043;14.1215;I;1.0;56.0076258752824
290;292;68.0448;330.84416;0.29102;13.1969;13.7436;Yo,;0.0;73.26757354481995
291;293;273.6768;373.7088;0.33984;14.102;15.1373;these;3.0;29.291200000000003
292;294;424.3072;418.5088;0.24292;11.7756;14.8064;just;5.0;0.0
293;295;502.4896;343.66464;0.24268;13.9398;14.0994;few;7.0;60.33535999999998
294;296;731.7632000000001;383.62112;0.46899;14.1842;15.7872;and;10.0;19.38032673342736
295;297;818.8544;389.98016;0.42065;14.2047;15.3909;when;11.0;13.019839999999988
296;298;947.8912;410.63424;0.3396;15.1198;15.9251;home;14.0;9.108799999999974
297;299;1039.1168;393.04192;0.55005;15.1636;16.3525;and;15.0;9.958079999999995
298;300;1155.904;397.07648;0.30737;12.1263;14.8326;opened;16.0;5.923519999999996
299;301;1074.3424;452.4544;0.30713;14.4218;16.4615;opened;16.0;30.420422697917942
300;302;71.29599999999999;443.8016;0.29126;15.5512;15.6315;Yo,;0.0;20.16759228465312
301;303;163.57119999999998;500.10112;0.38843;14.2243;14.6716;bought;2.0;73.10111999999998
302;304;291.73760000000004;516.84352;0.43677;15.3137;15.3884;these;3.0;94.84352000000001
303;305;391.74399999999997;528.06656;0.5332;15.9394;15.3735;they;22.0;2.704109138625847
304;306;506.5472;541.32736;0.59839;16.2221;16.1841;furry!;24.0;15.327359999999999
305;307;552.9728;530.93376;0.2749;16.3719;16.5608;furry!;24.0;4.933760000000007
306;308;596.8256;477.41952;0.29077;18.3284;18.2708;Is;25.0;25.580480000000023
307;309;416.3328;442.71616;0.19434;18.37;18.9306;just;5.0;15.716160000000002
308;310;174.34879999999998;391.5776;0.46899;16.6061;17.5894;bought;2.0;11.422399999999982
309;311;173.05599999999998;411.78112;0.24243;16.4622;16.9584;bought;2.0;0.0
310;312;46.0672;356.11648;0.37183;18.1204;18.0119;Yo,;0.0;47.883519999999976
311;313;22.848000000000003;370.24768;0.43652;18.8049;18.8738;Yo,;0.0;33.82085465186236
312;314;45.004799999999996;365.83424;0.29102;17.4293;18.31;Yo,;0.0;38.16575999999998
313;315;174.016;409.98912;0.25879;15.97;17.2331;bought;2.0;0.0
314;316;148.4032;394.38336;0.22705;16.9792;18.0381;bought;2.0;8.616640000000018
315;317;118.2208;382.12608;0.30713;16.8769;18.0497;bought;2.0;20.87392
316;318;253.87519999999998;407.552;0.3396;16.885;17.6722;these;3.0;0.0
317;319;547.6863999999999;533.88288;0.27515;15.4674;17.2733;furry!;24.0;7.88288
318;320;649.5871999999999;537.30304;0.53394;14.8397;15.8531;this;26.0;16.30304000000001
319;321;755.9936;619.45856;0.17773;16.3093;13.5676;some;27.0;98.45856000000003
320;322;934.5536;491.1104;0.59863;14.4028;16.0424;sick;30.0;10.889599999999973
321;323;1018.7135999999999;488.97024;0.35596;15.8148;16.9575;joke?;31.0;13.02976000000001
322;324;1099.904;507.06432;0.50171;12.9701;14.6807;Do;32.0;5.903999999999996
323;325;133.1072;579.42016;0.3396;16.5985;16.4718;have;35.0;21.57983999999999
324;326;206.208;578.83648;0.45312;15.7332;15.9359;any;36.0;27.16351999999995
325;327;286.5408;617.70752;0.40454;17.0276;17.6092;quality;37.0;0.0
326;328;370.9696;609.76128;0.22656;15.9608;16.3237;control;38.0;0.030399999999985994
327;329;397.568;620.60544;0.64722;15.9325;16.3149;control;38.0;0.6054400000000442
328;330;514.688;626.61632;0.46875;15.8684;16.4353;of;39.0;6.616319999999973
329;331;593.5360000000001;622.87872;0.48535;16.543;16.8356;your;40.0;1.5360000000000582
330;332;670.1824;630.79424;0.61475;18.0191;18.2419;products?;41.0;5.794239999999945
331;333;693.0047999999999;610.1504;0.50122;16.9463;18.2016;products?;41.0;0.0
332;334;812.672;613.56032;0.29102;17.1037;18.6778;Give;42.0;0.0
333;335;888.2944;624.93696;0.98682;16.0732;16.2128;my;44.0;0.0
334;336;1047.9488000000001;627.03616;0.38794;16.5939;16.6036;back,;46.0;3.0361599999999953
335;337;1064.1280000000002;630.8864;0.4043;16.3073;16.2292;back,;46.0;6.8863999999999805
336;338;712.2816;655.32928;0.2749;16.8389;16.6263;products?;41.0;30.32928000000004
337;339;589.76;613.8368;0.48486;15.5212;15.6288;your;40.0;0.0
338;340;478.6304;576.98304;0.76001;15.7029;15.6404;control;38.0;25.199947853152437
