;number;text;x1;y1;x2;y2;fixations;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;y;diff_y;line;distance;pupil;fix_duration_avg;fix_distance
0;0;The;70;255;113;274;[3434];0.2263;0.2263;1;14.1869;14.3142;264.5;;1;431.036953464037;14.25;0.2263;[14.112639999999942]
1;1;species;132;255;232;279;[3424, 3435, 3436];0.906;0.2429;3;16.0526;15.9875;267.0;2.5;1;312.70932069824596;16.02;0.302;[4.647999999999968, 49.06911999999994, 0.0]
2;2;name;252;260;308;274;[3425];0.3074;0.3074;1;15.8246;15.1607;267.0;0.0;1;238.36199875726504;15.49;0.3074;[14.864640000000037]
3;3;for;327;256;368;274;[3437];0.3076;0.3076;1;16.8829;16.3574;265.0;2.0;1;178.79616520372696;16.62;0.3076;[11.81915613908201]
4;4;"""rocket""";388;255;501;274;[3427, 3438, 3479, 3480];1.1968;0.2424;4;15.8115;15.1143;264.5;0.5;1;56.76075450131373;15.46;0.2992;[15.701440000000048, 86.65279999999996, 79.83456000000004, 82.07712000000006]
5;5;is;522;255;547;274;[3481];0.5334;0.5334;1;15.797;15.1668;264.5;0.0;1;38.96672000000004;15.48;0.5334;[38.96672000000004]
6;6;"""Eruca";568;256;653;274;[3428, 3429, 3439];1.148;0.4688;3;16.0158;15.3478;265.0;0.5;1;47.53176507934878;15.68;0.3826;[0.0, 14.598278231846441, 91.49631999999997]
7;7;"vesicaria"",";671;255;829;277;[3430, 3433, 3440];1.1165;0.6148;3;16.4431;16.0632;266.0;1.0;1;134.4964804430153;16.25;0.3722;[2.889919999999961, 14.409919999999943, 65.65087999999997]
8;8;and;852;255;893;274;[];0.0;0.0;0;;;264.5;1.5;1;312.16956810611504;;;[]
9;9;it's;912;255;967;274;[3431];0.4204;0.4204;1;15.0561;13.5675;264.5;0.0;1;371.7757378468347;14.31;0.4204;[8.155199999999923]
10;10;also;987;255;1043;274;[3432, 3441];0.55;0.3074;2;17.1411;16.6268;264.5;0.0;1;446.43185286397113;16.88;0.275;[66.12159999999994, 77.28319999999997]
11;11;sometimes;1062;255;1192;274;[];0.0;0.0;0;;;264.5;0.0;1;521.1867220599144;;;[]
12;12;called;27;354;113;373;[];0.0;0.0;0;;;363.5;99.0;2;450.898287656494;;;[]
13;13;"""eruca"".";133;355;244;373;[];0.0;0.0;0;;;364.0;0.5;2;329.0561278134149;;;[]
14;14;However,;266;355;379;376;[3444];0.2424;0.2424;1;17.6965;18.7055;365.5;1.5;2;214.40497954002475;18.2;0.2424;[7.590399999999931]
15;15;other;401;354;473;373;[];0.0;0.0;0;;;363.5;2.0;2;154.38078187248055;;;[]
16;16;countries;492;354;622;373;[3478];0.291;0.291;1;16.8496;16.0157;363.5;0.0;2;137.96672000000004;16.43;0.291;[31.67455999999993]
17;17;have;642;354;698;373;[];0.0;0.0;0;;;363.5;0.0;2;170.23657013567444;;;[]
18;18;different;716;354;847;373;[];0.0;0.0;0;;;363.5;0.0;2;221.8473209474444;;;[]
19;19;names;867;359;937;373;[];0.0;0.0;0;;;366.0;2.5;2;354.80664736100755;;;[]
20;20;for;957;355;998;373;[];0.0;0.0;0;;;364.0;2.0;2;437.3912016165373;;;[]
21;21;it:;1017;354;1054;373;[];0.0;0.0;0;;;363.5;0.5;2;494.3697905531429;;;[]
22;22;*;1078;355;1086;363;[];0.0;0.0;0;;;359.0;4.5;2;553.4584349809462;;;[]
23;23;Arugula;1105;354;1208;378;[3442, 3443];0.5342;0.2102;2;15.1146;14.5595;366.0;7.0;2;579.3941817204919;14.84;0.2671;[0.0, 10.607999999999947]
24;24;-;1228;365;1236;367;[];0.0;0.0;0;;;366.0;0.0;2;701.7221484687215;;;[]
25;25;America;48;453;150;472;[3445];0.4526;0.4526;1;17.1865;17.1613;462.5;96.5;3;458.290899289478;17.17;0.4526;[18.875200000000063]
26;26;*;170;454;179;462;[];0.0;0.0;0;;;458.0;4.5;3;434.27491962069195;;;[]
27;27;Garden;198;453;285;472;[3446];0.6633;0.6633;1;15.5291;15.5918;462.5;4.5;3;349.7743678023855;15.56;0.6633;[0.0]
28;28;Rocket;304;453;390;472;[3447];0.647;0.647;1;15.5084;15.8738;462.5;0.0;3;281.67354929343014;15.69;0.647;[20.677119999999945]
29;29;or;409;458;435;472;[3448];0.3235;0.3235;1;16.6755;16.5092;465.0;2.5;3;264.6793825962998;16.59;0.3235;[2.043200000000013]
30;30;Rocket;454;453;540;472;[3449];0.178;0.178;1;16.1878;8.3011;462.5;2.5;3;236.9776115407496;12.24;0.178;[91.65055999999993]
31;31;-;561;464;568;466;[];0.0;0.0;0;;;465.0;2.5;3;248.67294225861892;;;[]
32;32;Britain,;589;453;701;475;[3450, 3451];0.5662;0.291;2;16.2988;15.8503;464.0;1.0;3;241.52998234496357;16.07;0.2831;[29.32000000000005, 2.6254288792501272]
33;33;Australia,;723;453;866;475;[3452];0.3235;0.3235;1;15.8253;15.1957;464.0;0.0;3;298.01985902211015;15.51;0.3235;[13.591360000000066]
34;34;South;889;453;960;472;[];0.0;0.0;0;;;462.5;1.5;3;419.96848973650197;;;[]
35;35;Africa,;978;453;1076;475;[3453, 3454];0.6148;0.356;2;17.1127;15.4919;464.0;1.5;3;495.9960850365236;16.3;0.3074;[20.74912000000006, 3.692800000000034]
36;36;Ireland,;1100;453;1211;475;[];0.0;0.0;0;;;464.0;0.0;3;605.9816402924748;;;[]
37;37;New;85;553;128;571;[];0.0;0.0;0;;;562.0;98.0;4;534.0111051013438;;;[]
38;38;Zealand;144;552;246;571;[];0.0;0.0;0;;;561.5;0.5;4;447.94054843422964;;;[]
39;39;Other;264;552;336;571;[3455];0.2913;0.2913;1;12.556;14.4688;561.5;0.0;4;394.2356844979389;13.51;0.2913;[2.227199999999982]
40;40;names;355;557;426;571;[];0.0;0.0;0;;;564.0;2.5;4;360.2464186241945;;;[]
41;41;include;446;552;546;571;[];0.0;0.0;0;;;561.5;2.5;4;335.96672;;;[]
42;42;"""“ruchetta"",";567;552;722;574;[3456];0.2913;0.2913;1;15.3658;13.9235;563.0;1.5;4;336.8755125139825;14.64;0.2913;[0.0]
43;43;"""rucola"",";747;552;872;574;[3457, 3460];0.4524;0.2588;2;13.4989;15.2046;563.0;0.0;4;393.4300330828321;14.35;0.2262;[7.099519999999984, 0.0]
44;44;"""rucoli"",";897;552;1022;574;[3458, 3459];0.7278;0.3721;2;16.0903;14.9614;563.0;0.0;4;488.57506171678307;15.53;0.3639;[3.2655999999999494, 0.6995199999998931]
45;45;"""rugula"",";1047;552;1172;576;[];0.0;0.0;0;;;564.0;1.0;4;606.3200400214051;;;[]
46;46;"""colewoort"",";79;651;249;673;[3461];0.4531;0.4531;1;14.6304;15.5179;662.0;98.0;5;524.5993838078333;15.07;0.4531;[12.299845432264595]
47;47;and;272;651;313;670;[];0.0;0.0;0;;;660.5;1.5;5;491.6926860260974;;;[]
48;48;"""roquette"".";334;652;489;675;[3462];0.2588;0.2588;1;15.0399;15.8905;663.5;3.0;5;439.20938848294037;15.47;0.2588;[0.0]
49;49;The;511;651;553;670;[];0.0;0.0;0;;;660.5;3.0;5;434.96672;;;[]
50;50;word;570;651;628;670;[];0.0;0.0;0;;;660.5;0.0;5;435.8496179779884;;;[]
51;51;transferred;647;651;808;670;[3463, 3464];0.4529;0.3235;2;13.7166;15.614;660.5;0.0;5;447.3969171681432;14.67;0.2264;[0.0, 24.84543999999994]
52;52;from;828;652;884;670;[];0.0;0.0;0;;;661.0;0.5;5;521.2556675294364;;;[]
