;number;text;x1;y1;x2;y2;fixations;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;y;diff_y;line;distance;pupil;fix_duration_avg;fix_distance
0;0;Could;63;453;135;472;[];0.0;0.0;0;;;462.5;;1;592.6640928930774;;;[]
1;1;you;154;458;195;477;[];0.0;0.0;0;;;467.5;5.0;1;533.4470716057725;;;[]
2;2;please;214;453;300;477;[1538, 1539];0.5498;0.2104;2;15.0215;14.9928;465.0;2.5;1;428.57060912383423;15.01;0.2749;[43.00064000000003, 43.49216000000007]
3;3;refine;322;453;405;472;[1540, 1564, 1565];0.8408;0.3071;3;16.2228;16.2394;462.5;2.5;1;324.6263190266223;16.23;0.2803;[28.327193037249604, 72.95256988552495, 94.07776000000007]
4;4;your;424;458;480;477;[];0.0;0.0;0;;;467.5;5.0;1;252.0177339092913;;;[]
5;5;task;499;453;555;472;[1541, 1566];0.4045;0.259;2;15.5389;14.5889;462.5;5.0;1;178.2937099416981;15.06;0.2023;[27.29248000000007, 9.259200000000021]
6;6;regarding;577;453;706;477;[1542, 1562, 1563];0.7607;0.3398;3;15.2462;15.4443;465.0;2.5;1;56.17315199251687;15.35;0.2536;[0.0, 0.0, 20.69812963082415]
7;7;the;724;453;765;472;[1543, 1567];0.6951;0.4688;2;15.9017;15.2382;462.5;2.5;1;52.74912000000006;15.57;0.3475;[0.0, 52.74912000000006]
8;8;question;783;453;900;477;[];0.0;0.0;0;;;465.0;2.5;1;78.16888770332106;;;[]
9;9;to;919;454;945;472;[1544];0.3232;0.3232;1;16.291;14.8677;463.0;2.0;1;201.00748554413204;15.58;0.3232;[9.304224542088365]
10;10;which;962;453;1035;472;[1545];0.2266;0.2266;1;18.3174;16.7304;462.5;0.5;1;242.49469892097528;17.52;0.2266;[10.567999999999984]
11;11;regard;1057;453;1140;477;[1550];0.5986;0.5986;1;17.2183;15.8143;465.0;2.5;1;335.8562177551198;16.52;0.5986;[0.0]
12;12;the;1159;453;1200;472;[1546, 1547, 1551, 1552, 1554];1.6167;0.2427;5;16.8658;16.2306;462.5;2.5;1;436.8841391087281;16.55;0.3233;[3.095360000000028, 45.54851187881323, 1.11200000000008, 32.04698638277234, 3.822400000000016]
13;13;expression;341;552;487;576;[];0.0;0.0;0;;;564.0;101.5;2;282.5250515702534;;;[]
14;14;"""best""";508;552;591;571;[1548, 1560];1.2292;0.8249;2;16.1758;16.6619;561.5;2.5;2;202.65119976149757;16.42;0.6146;[3.4944000000000415, 5.006399999999985]
15;15;should;612;552;698;571;[1549, 1553, 1556, 1561];1.3747;0.3879;4;14.3343;12.4898;561.5;0.0;2;154.18735604703264;13.41;0.3437;[4.22144000000003, 17.0627199999999, 0.0, 0.0]
16;16;be;717;552;743;571;[1557, 1559];0.469;0.2752;2;16.0572;16.5027;561.5;0.0;2;151.74912000000006;16.28;0.2345;[0.0, 0.0]
17;17;interpreted?;762;552;938;576;[1558];0.5334;0.5334;1;15.6371;15.6184;564.0;2.5;2;156.1211220968336;15.63;0.5334;[2.0275199999999813]
