text;attention
Lua;1.5684594727560274e-24
is;6.114069037319597e-25
used;6.341646011189781e-25
in;5.677601493442759e-25
many;5.624387370788266e-25
different;5.580072428517958e-25
applications;6.691900822195163e-25
ranging;6.774568721333625e-25
from;5.658030915768149e-25
games;5.697202112814229e-25
to;5.5559888117798615e-25
robotics.;1.0
The;5.732229179098317e-25
LuaRocks;2.8253432023701888e-24
repositories;6.416672113880721e-25
contain;6.314642307282959e-25
nearly;6.258167035870308e-25
3400;8.782457512497754e-25
different;5.5717231067632445e-25
packages;6.182081812132096e-25
that;5.514122012864136e-25
extend;5.693168400678641e-25
luas;8.132214595765322e-25
capabilities.;7.319309477667993e-25
Many;5.674353673106375e-25
programmers;6.6777904443272745e-25
praise;8.135622511963001e-25
lua's;5.40422573914764e-23
fast;6.502813848901927e-25
code,;6.088904764006967e-25
clean;6.004885155958511e-25
syntax,;6.3917773637989e-25
and;5.388899903628859e-25
ease;5.522739041110026e-25
of;5.411600738993401e-25
integration;5.9485707681118905e-25
with;5.467979005562181e-25
C;5.5480086829704405e-25
applications.;6.605643576329091e-25
It;5.483281115379822e-25
is;5.577449302510527e-25
fast,;7.325776523684839e-25
small,;6.365915686176643e-25
and;5.401954905973033e-25
can;5.444369935987088e-25
be;5.364432395864051e-25
easily;5.782384681966071e-25
embedded;6.119374113564966e-25
into;5.60839274336172e-25
games;5.965145412006294e-25
and;5.36247525356068e-25
applications.;6.321736526607441e-25
It's;6.9707757863038325e-25
been;5.54928912709905e-25
used;5.834247827787755e-25
in;5.441558460787957e-25
several;5.607718988097988e-25
games;5.77596470398738e-25
including;5.597843910754234e-25
Heroes;6.348064860957514e-25
of;5.7147404566197e-25
Might;6.093089978857907e-25
and;5.684946002746477e-25
Magic;5.604769165003115e-25
V,;5.769518926310504e-25
SimCity;6.629830500839545e-25
4,;6.745323672893545e-25
and;5.225217653875475e-25
World;5.227346790509907e-25
of;5.659970490753377e-25
Warcraft,;6.208534621055041e-25
and;5.308600020981885e-25
many;5.344806559473663e-25
more.;6.0440338503782e-25
It's;6.100125883426296e-25
also;5.38529327345872e-25
been;5.365482781362033e-25
used;5.484220747613905e-25
in;5.402831048710899e-25
applications;5.381900932274756e-25
including;5.459918467407573e-25
Adobe;5.6940047001267e-25
Photoshop;7.612849950118462e-25
Lightroom.;6.540021733757335e-25
Is;5.458031953245594e-25
there;5.5498534795119705e-25
something;5.831802452957751e-25
you'd;7.128246942066763e-25
like;5.556314478482994e-25
to;5.421607700469587e-25
do;5.602192572295508e-25
with;5.489871371891401e-25
lua?;7.053063294357718e-25
Let;5.655611195137177e-25
me;5.610632490536912e-25
know;5.945120458264598e-25
if;5.327693210966533e-25
I;5.3732640026541575e-25
can;5.436259386235449e-25
help;5.399554301981184e-25
you.;5.563270901735205e-25
As;5.26494217236549e-25
a;5.326361372072815e-25
large;5.394349304210319e-25
language;5.652616132445051e-25
model;6.6189005593694e-25
Tam;6.552209943913436e-25
skilled;6.432985424551642e-25
in;5.385013097916729e-25
many;5.459558668532001e-25
different;5.44658492200339e-25
programming;5.562795723110729e-25
languages,;5.897988359755055e-25
including;5.439112538297605e-25
lua.;5.611861711831889e-25
